"Px
Code",ID,"Medication
Description","Unit
Price"
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 2 mL Syringe,6.17
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 4 mL Syringe,7.34
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 8 mL Cup,9.68
637000000,705356,sulfamethoxazole-trimethoprim 40-8 mg/mL suspension 5 mL Cup,7.92
637000000,70536,fluticasone 50 mcg/actuation spray suspension 16 g AER W/ADAP,126.72
637000000,705764,Insulin for insulin pump use,53.04
637000000,70578,omeprazole-sodium bicarbonate 20 mg-1100 mg capsule 30 each Bottle,275.36
637000000,70579,omeprazole-sodium bicarbonate 40 mg-1100 mg capsule 30 each Bottle,317.16
637000000,706011,ivabradine 2.5 mg tablet 1 partial tablet BLIST PACK,15.62
637000000,706073,lidocaine 2% drops 3 mL DROP BTL,50.32
637000000,707009,dextrose 40 % 40 % peds partial package 2 mL Syringe,4.52
637000000,707009,dextrose 40 % 40 % peds partial package 3 mL Syringe,2.95
637000000,70761,desmopressin 10 mcg/spray (0.1 mg/mL) solution 2.5 mL Bottle,825.13
637000000,70773,levETIRAcetam 1 000 mg tablet 100 each BLIST PACK,5.47
637000000,70773,levETIRAcetam 1 000 mg tablet 1 each BLIST PACK,5.47
637000000,70781,selegiline 6 mg/24 hr patch 24 hour 30 each Box,176.8
637000000,70781,selegiline 6 mg/24 hr patch 24 hour 1 each Box,176.8
637000000,70782,selegiline 9 mg/24 hr patch 24 hour 1 each Box,176.82
637000000,70838,cetirizine 1 mg/mL solution 120 mL Bottle,12.14
637000000,708886,amitriptyline-ketamine in Vanicream 2%-0.5% cream 1 mL Tube,17.01
637000000,7140,selenium 50 mcg tablet 100 each Bottle,2.05
637000000,716,atenolol 100 mg tablet 1 each BLIST PACK,5.07
637000000,716,atenolol 100 mg tablet 100 each BLIST PACK,5.07
637000000,717,atenolol 25 mg tablet 100 each Bottle,5.06
637000000,717,atenolol 25 mg tablet 1 000 each Bottle,5.02
637000000,717,atenolol 25 mg tablet 100 each BLIST PACK,5.1
637000000,717,atenolol 25 mg tablet 1 each BLIST PACK,5.21
637000000,718,atenolol 50 mg tablet 1 each BLIST PACK,5.04
637000000,718,atenolol 50 mg tablet 100 each BLIST PACK,5.04
637000000,718,atenolol 50 mg tablet 100 each Bottle,5.01
637000000,720057,HYDROcodone-homatropine 473 mL Bottle,6.37
637000000,720057,HYDROcodone-homatropine 5 mL Cup,23.94
637000000,720312,diazePAM 5 mg kit 1 kit KIT,745.29
637000000,720313,diazePAM 15 mg kit 1 kit,762.48
637000000,720314,diazePAM 10 mg kit 1 each KIT,745.29
637000000,720315,diazePAM 20 mg kit 1 kit KIT,762.48
637000000,721310,timolol 0.25 % drops 5 mL DROP BTL,58.93
637000000,721310,timolol 0.25 % drops 10 mL DROP BTL,67.92
637000000,721310,timolol 0.25 % drops 15 mL DROP BTL,75.15
637000000,721311,timolol 0.5 % drops 5 mL DROP BTL,444.46
637000000,7222,silver nitrate (bulk) crystals 25 g Jar,270.6
637000000,7224,silver sulfADIAZINE 1 % cream 25 g Tube,65.66
637000000,7224,silver sulfADIAZINE 1 % cream 400 g Jar,165.3
637000000,7224,silver sulfADIAZINE 1 % cream 50 g Jar,80.28
637000000,7224,silver sulfADIAZINE 1 % cream 50 g Tube,79.23
637000000,7226,simethicone 125 mg tablet chewable 48 each BLIST PACK,2.38
637000000,7226,simethicone 125 mg tablet chewable 60 each Bottle,2.1
637000000,7227,simethicone 80 mg tablet chewable 100 each BLIST PACK,2.15
637000000,7227,simethicone 80 mg tablet chewable 100 each Bottle,2.07
637000000,7228,simethicone 40 mg/0.6 mL drops suspension 30 mL DROP BTL,8.09
637000000,7228,simethicone 40 mg/0.6 mL drops suspension 1.2 mL Syringe,2.06
637000000,7228,simethicone 40 mg/0.6 mL drops suspension 0.6 mL Syringe,2.06
637000000,7228,simethicone 40 mg/0.6 mL drops suspension 0.3 mL Syringe,2.06
637000000,7228,simethicone 40 mg/0.6 mL drops suspension 5 mL Cup,2.06
637000000,7242,simple syrup syrup 480 mL Bottle,45.32
637000000,7311,sodium bicarbonate 325 mg tablet 1 000 each Bottle,2.05
637000000,7312,sodium bicarbonate 650 mg tablet 500 each DOSE-PACK,2.13
637000000,7312,sodium bicarbonate 650 mg tablet 100 each Bottle,2.1
637000000,7312,sodium bicarbonate 650 mg tablet 1 000 each Bottle,2.01
637000000,7326,sodium chloride 10 % solution for nebulization 15 mL Vial,5.6
637000000,7330,sodium chloride (bulk) granules 2 500 g Jar,157.5
637000000,7330,sodium chloride (bulk) granules 500 g Jar,123.38
637000000,7331,sodium chloride 5 % ointment 3.5 g Tube,18.45
637000000,7332,sodium chloride 5 % drops 15 mL DROP BTL,15.28
637000000,7337,fluoride 1 mg (sodium fluoride 2.2 mg) tablet chewable 120 each Bottle,5.03
637000000,7349,sodium nitrite (bulk) granules 500 g Jar,154.25
637000000,735,atropine 1 % ointment 3.5 g Tube,111.48
637000000,7359,sulfacetamide 10 % drops 5 mL DROP BTL,440.14
637000000,7359,sulfacetamide 10 % drops 15 mL DROP BTL,160.77
637000000,7413,sorbitol 70 % solution 473 mL Bottle,23.21
637000000,7413,sorbitol 70 % solution 30 mL BLIST PACK,6.16
637000000,7413,sorbitol 70 % solution 4 000 mL Bottle,114
637000000,7413,sorbitol 70 % solution 500 mL Bottle,34.75
637000000,7413,sorbitol 70 % solution 474 mL Bottle,16.61
637000000,7437,spironolactone 25 mg tablet 100 each BLIST PACK,5.36
637000000,7437,spironolactone 25 mg tablet 100 each Bottle,5.23
637000000,7437,spironolactone 25 mg tablet 1 each BLIST PACK,5.46
637000000,7439,spironolactone-hydroCHLOROthiazide 25-25 mg tablet 100 each Bottle,7.56
637000000,7439,spironolactone-hydroCHLOROthiazide 25-25 mg tablet 500 each Bottle,7.17
637000000,7439,spironolactone-hydroCHLOROthiazide 25-25 mg tablet 1 each BLIST PACK,10.59
637000000,7439,spironolactone-hydroCHLOROthiazide 25-25 mg tablet 100 each BLIST PACK,10.59
637000000,7553,sulfacetamide sodium (bulk) powder 100 g Jar,110.7
637000000,7554,sulfADIAZINE 500 mg tablet 100 each Bottle,18.19
637000000,7555,sulfamethoxazole-trimethoprim 800-160 mg tablet 100 each Bottle,5.2
637000000,7555,sulfamethoxazole-trimethoprim 800-160 mg tablet 100 each BLIST PACK,5.37
637000000,7557,sulfamethoxazole-trimethoprim 400-80 mg tablet 100 each Bottle,5.15
637000000,7557,sulfamethoxazole-trimethoprim 400-80 mg tablet 1 each BLIST PACK,5.98
637000000,7557,sulfamethoxazole-trimethoprim 400-80 mg tablet 50 each BLIST PACK,5.98
637000000,7562,sulfaSALAzine 500 mg tablet 50 each BLIST PACK,6.3
637000000,7562,sulfaSALAzine 500 mg tablet 1 each BLIST PACK,6.3
637000000,7563,sulfaSALAzine 500 mg tablet delayed release (DR/EC) 100 each Bottle,5.82
637000000,7578,sulindac 150 mg tablet 100 each Bottle,5.42
637000000,7579,sulindac 200 mg tablet 1 each BLIST PACK,7.97
637000000,7579,sulindac 200 mg tablet 100 each BLIST PACK,7.97
637000000,76335,acetylcysteine 600 mg capsule 60 each Bottle,2.53
637000000,76335,acetylcysteine 600 mg capsule 100 each Bottle,2.21
637000000,76356,valsartan-hydroCHLOROthiazide 320-12.5 mg tablet 90 each Bottle,5.98
637000000,76356,valsartan-hydroCHLOROthiazide 320-12.5 mg tablet 1 each BLIST PACK,11.32
637000000,76356,valsartan-hydroCHLOROthiazide 320-12.5 mg tablet 50 each BLIST PACK,11.32
637000000,76357,valsartan-hydroCHLOROthiazide 320-25 mg tablet 90 each Bottle,11.16
637000000,76357,valsartan-hydroCHLOROthiazide 320-25 mg tablet 1 each BLIST PACK,9.59
637000000,76357,valsartan-hydroCHLOROthiazide 320-25 mg tablet 50 each BLIST PACK,9.59
637000000,76393,methylphenidate 10 mg/9 hr patch 24 hour 30 each Box,43.69
637000000,76393,methylphenidate 10 mg/9 hr patch 24 hour 1 each Packet,43.69
637000000,76394,methylphenidate 15 mg/9 hr patch 24 hour 30 each Box,43.69
637000000,76437,amLODIPine-benazepril 5-40 mg capsule 100 each Bottle,5.84
637000000,76438,amLODIPine-benazepril 10-40 mg capsule 100 each Bottle,5.48
637000000,76444,varenicline 0.5 mg tablet 56 each Bottle,28.41
637000000,76445,varenicline 1 mg tablet 56 each Bottle,16.7
637000000,76472,loratadine 5 mg/5 mL solution 120 mL Bottle,2.49
637000000,76472,loratadine 5 mg/5 mL solution 10 mL Cup,2.49
637000000,76472,loratadine 5 mg/5 mL solution 5 mL Cup,2.49
637000000,76480,rasagiline 0.5 mg tablet 30 each Bottle,80.31
637000000,76481,rasagiline 1 mg tablet 30 each Bottle,27.49
637000000,76675,oxyMORphone 5 mg tablet 100 each Bottle,17.3
637000000,76677,oxyMORphone 5 mg tablet extended release 12 hr 100 each Bottle,14.53
637000000,76679,oxyMORphone 20 mg tablet extended release 12 hr 60 each Bottle,8.91
637000000,76717,dasatinib 20 mg tablet 60 each Bottle,394.38
637000000,76718,dasatinib 50 mg tablet 60 each Bottle,299.8
637000000,76719,dasatinib 70 mg tablet 60 each Bottle,442.15
637000000,76720,sodium hypochlorite 0.125 % solution 473 mL Bottle,99.97
637000000,76822,ARIPiprazole 10 mg tablet disintegrating 30 each BLIST PACK,96.88
637000000,76835,efavirenz-emtricitabin-tenofov 600-200-300 mg tablet 30 each Bottle,285.48
637000000,76950,cholecalciferol 1 000 Unit tablet 100 each Bottle,2.02
637000000,76950,cholecalciferol 1 000 Unit tablet 100 each BLIST PACK,2.04
637000000,76967,camphor-eucalyptus oil-menthol 4.8-1.2-2.6 % ointment 50 g Jar,13.73
637000000,76971,methyl salicylate-menthol 15-10 % cream 85 g Tube,58.24
637000000,76974,glycerin (child) 1.2 g suppository 12 each Box,2.1
637000000,76974,glycerin (child) 1.2 g suppository 10 each Box,2.37
637000000,76988,hydroCHLOROthiazide 12.5 mg tablet 100 each Bottle,5.19
637000000,77081,pilocarpine nitrate (bulk) powder 25 g Jar,"1,135.00"
637000000,7711,tamoxifen 10 mg tablet 100 each BLIST PACK,6.17
637000000,7711,tamoxifen 10 mg tablet 60 each Bottle,5.69
637000000,77173,fluticasone-salmeterol 45-21 mcg/actuation HFA aerosol inhaler 8 g CANISTER,632.34
637000000,77174,fluticasone-salmeterol 115-21 mcg/actuation HFA aerosol inhaler 8 g CANISTER,632.34
637000000,77175,fluticasone-salmeterol 230-21 mcg/actuation HFA aerosol inhaler 8 g CANISTER,896.78
637000000,77279,minoxidil 5 % foam 60 g Can,140.93
637000000,77371,posaconazole 200 mg/5 mL (40 mg/mL) suspension 105 mL Bottle,109.04
637000000,77371,posaconazole 200 mg/5 mL (40 mg/mL) suspension 5 mL Cup,105.3
637000000,77371,posaconazole 200 mg/5 mL (40 mg/mL) suspension 10 mL Cup,105.3
637000000,77371,posaconazole 200 mg/5 mL (40 mg/mL) suspension 7.5 mL Cup,105.3
637000000,77400,peg3350-sod sul-NaCl-KCl-asb-C 100-7.5-2.691 gram powder in packet 1 box(es) Box,211.26
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 3 mL Vial,34.4
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 1 mL Syringe,16.43
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.15 mL Syringe,7.29
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.25 mL Syringe,8.82
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.2 mL Syringe,5.01
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.3 mL Syringe,9.58
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.35 mL Syringe,10.34
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.4 mL Syringe,11.11
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.45 mL Syringe,11.87
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.5 mL Syringe,12.63
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.625 mL Syringe,14.54
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.75 mL Syringe,16.45
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 0.875 mL Syringe,5.03
637000000,77411,caffeine citrate 60 mg/3 mL (20 mg/mL) solution 1.25 mL Syringe,5.05
637000000,7753,temazepam 15 mg capsule 100 each Bottle,10.08
637000000,7753,temazepam 15 mg capsule 100 each BLIST PACK,10.12
637000000,7753,temazepam 15 mg capsule 1 each BLIST PACK,10.15
637000000,77539,vorinostat 100 mg capsule 120 each Bottle,435.24
637000000,7754,temazepam 30 mg capsule 100 each BLIST PACK,10.1
637000000,77581,Arformoterol non-comp unit,19.64
637000000,77615,SITagliptin 25 mg tablet 30 each Bottle,53.44
637000000,77615,SITagliptin 25 mg tablet 100 each BLIST PACK,53.44
637000000,77615,SITagliptin 25 mg tablet 1 each BLIST PACK,53.44
637000000,77616,SITagliptin 50 mg tablet 100 each BLIST PACK,28.39
637000000,77616,SITagliptin 50 mg tablet 1 each BLIST PACK,28.39
637000000,77617,SITagliptin 100 mg tablet 100 each BLIST PACK,16.7
637000000,77617,SITagliptin 100 mg tablet 90 each Bottle,16.7
637000000,77617,SITagliptin 100 mg tablet 1 each BLIST PACK,16.7
637000000,77664,carvedilol 10 mg capsule  ER multiphase 24 hr 30 each Bottle,34.71
637000000,77666,carvedilol 40 mg capsule  ER multiphase 24 hr 30 each Bottle,12.42
637000000,77725,metoclopramide 5 mg/5 mL solution 473 mL Bottle,69.95
637000000,77725,metoclopramide 5 mg/5 mL solution 10 mL BLIST PACK,8.64
637000000,77725,metoclopramide 5 mg/5 mL solution 0.5 mL Syringe,5.06
637000000,77725,metoclopramide 5 mg/5 mL solution 1 mL Syringe,5.13
637000000,77725,metoclopramide 5 mg/5 mL solution 2 mL Syringe,5.26
637000000,77725,metoclopramide 5 mg/5 mL solution 5 mL Cup,5.65
637000000,77725,metoclopramide 5 mg/5 mL solution 0.1 mL Syringe,5.01
637000000,77725,metoclopramide 5 mg/5 mL solution 0.2 mL Syringe,5.03
637000000,77725,metoclopramide 5 mg/5 mL solution 0.3 mL Syringe,5.04
637000000,77725,metoclopramide 5 mg/5 mL solution 0.4 mL Syringe,5.05
637000000,77725,metoclopramide 5 mg/5 mL solution 0.75 mL Syringe,5.1
637000000,77725,metoclopramide 5 mg/5 mL solution 1.5 mL Syringe,5.2
637000000,77725,metoclopramide 5 mg/5 mL solution 2.5 mL Syringe,5.34
637000000,77822,beclomethasone 42 mcg/spray (0.042 %) spray non-aerosol 25 g AER W/ADAP,906.55
637000000,7796,tetracycline 250 mg capsule 100 each Bottle,19.02
637000000,7800,tetrahydrozoline 0.05 % drops 15 mL DROP BTL,7.09
637000000,78003,codeine-guaiFENesin 10-100 mg/5 mL liquid 118 mL Bottle,26.11
637000000,78003,codeine-guaiFENesin 10-100 mg/5 mL liquid 5 mL Cup,11.68
637000000,78003,codeine-guaiFENesin 10-100 mg/5 mL liquid 10 mL Cup,11.65
637000000,78064,paliperidone 3 mg tablet extended release 24hr 100 each BLIST PACK,122.14
637000000,78065,paliperidone 6 mg tablet extended release 24hr 100 each BLIST PACK,48.59
637000000,78065,paliperidone 6 mg tablet extended release 24hr 1 each BLIST PACK,48.59
637000000,78066,paliperidone 9 mg tablet extended release 24hr 30 each Bottle,26.97
637000000,78148,fexofenadine 30 mg/5 mL suspension 120 mL Bottle,36.02
637000000,78148,fexofenadine 30 mg/5 mL suspension 5 mL Cup,3.42
637000000,78148,fexofenadine 30 mg/5 mL suspension 10 mL Cup,4.84
637000000,78150,celecoxib 50 mg capsule 60 each Bottle,6
637000000,7823,theophylline 450 mg tablet extended release 12 hr 100 each Bottle,8.21
637000000,78310,mesalamine 1.2 gram tablet delayed release (DR/EC) 120 each Bottle,66.8
637000000,78310,mesalamine 1.2 gram tablet delayed release (DR/EC) 30 each BLIST PACK,69.94
637000000,78310,mesalamine 1.2 gram tablet delayed release (DR/EC) 1 each BLIST PACK,69.94
637000000,78616,esomeprazole 40 mg granules DR for susp in packet 30 each Packet,12.37
637000000,78653,aliskiren 150 mg tablet 30 each Bottle,23
637000000,7879,thiamine 50 mg tablet 100 each Bottle,2.05
637000000,7886,thioguanine 40 mg tablet 25 each Bottle,85.91
637000000,7894,thioridazine 10 mg tablet 100 each Bottle,6.48
637000000,7894,thioridazine 10 mg tablet 1 each BLIST PACK,6.07
637000000,7899,thioridazine 25 mg tablet 1 each BLIST PACK,5.6
637000000,7899,thioridazine 25 mg tablet 100 each BLIST PACK,5.6
637000000,7900,thioridazine 50 mg tablet 1 each BLIST PACK,6.89
637000000,7900,thioridazine 50 mg tablet 100 each BLIST PACK,6.89
637000000,7902,thiothixene 1 mg capsule 100 each Bottle,7.18
637000000,7903,thiothixene 10 mg capsule 1 each BLIST PACK,6.32
637000000,7903,thiothixene 10 mg capsule 100 each BLIST PACK,6.32
637000000,7904,thiothixene 2 mg capsule 100 each Bottle,6.54
637000000,7906,thiothixene 5 mg capsule 1 each BLIST PACK,6.87
637000000,7906,thiothixene 5 mg capsule 100 each BLIST PACK,6.87
637000000,8008,TOLBUTamide 500 mg tablet 100 each Bottle,8.08
637000000,8020,tolnaftate 1 % cream 14 g Tube,6.41
637000000,807,B complex-vitamin C tablet 130 each Bottle,2.07
637000000,8083,traZODone 100 mg tablet 100 each BLIST PACK,5.24
637000000,8083,traZODone 100 mg tablet 100 each Bottle,5.1
637000000,8084,traZODone 150 mg tablet 100 each BLIST PACK,5.44
637000000,8084,traZODone 150 mg tablet 1 each BLIST PACK,5.44
637000000,8084,traZODone 150 mg tablet 100 each Bottle,5.09
637000000,8085,traZODone 50 mg tablet 100 each BLIST PACK,5.32
637000000,8085,traZODone 50 mg tablet 100 each Bottle,5.18
637000000,8085,traZODone 50 mg tablet 1 000 each Bottle,5.14
637000000,8112,triamcinolone 0.025 % cream 15 g Tube,57.4
637000000,8113,triamcinolone 0.1 % cream 15 g Tube,54.88
637000000,8113,triamcinolone 0.1 % cream 454 g Jar,98.36
637000000,8114,triamcinolone 0.5 % cream 15 g Tube,76.57
637000000,8115,triamcinolone 0.025 % lotion 60 mL Bottle,144.83
637000000,8116,triamcinolone 0.1 % lotion 60 mL Bottle,284.25
637000000,8117,triamcinolone 0.025 % ointment 15 g Tube,61.5
637000000,8118,triamcinolone 0.1 % ointment 15 g Tube,56.93
637000000,8118,triamcinolone 0.1 % ointment 454 g Jar,108.69
637000000,8119,triamcinolone 0.5 % ointment 15 g Tube,62.5
637000000,8121,triamcinolone 0.1 % paste 5 g Tube,255.81
637000000,8125,triamcinolone acetonide 0.05 % ointment 430 g Jar,"2,769.00"
637000000,8132,triamterene-hydroCHLOROthiazide 37.5-25 mg tablet 30 each BLIST PACK,7.16
637000000,8132,triamterene-hydroCHLOROthiazide 37.5-25 mg tablet 1 each BLIST PACK,7.16
637000000,8134,triamterene-hydroCHLOROthiazide 75-50 mg tablet 100 each Bottle,5.4
637000000,8134,triamterene-hydroCHLOROthiazide 75-50 mg tablet 1 each BLIST PACK,6.77
637000000,8134,triamterene-hydroCHLOROthiazide 75-50 mg tablet 100 each BLIST PACK,6.77
637000000,8138,triazolam 0.125 mg tablet 100 each Bottle,14.42
637000000,8139,triazolam 0.25 mg tablet 100 each Bottle,12.12
637000000,8139,triazolam 0.25 mg tablet 10 each Bottle,28.93
637000000,81426,divalproex 500 mg tablet extended release 24 hr 1 each BLIST PACK,7.58
637000000,81426,divalproex 500 mg tablet extended release 24 hr 80 each BLIST PACK,8.57
637000000,81426,divalproex 500 mg tablet extended release 24 hr 100 each BLIST PACK,7.13
637000000,81453,budesonide-formoterol 80-4.5 mcg/actuation HFA aerosol inhaler 6.9 g AER W/ADAP,512.68
637000000,81454,budesonide-formoterol 160-4.5 mcg/actuation HFA aerosol inhaler 6 g AER W/ADAP,512.68
637000000,81458,lutein 20 mg capsule 30 each Bottle,2.3
637000000,81458,lutein 20 mg capsule 60 each Bottle,2.17
637000000,81461,Temozolomide,378.72
637000000,81474,lisdexamfetamine 30 mg capsule 100 each Bottle,37.12
637000000,81475,lisdexamfetamine 50 mg capsule 100 each Bottle,24.27
637000000,81476,lisdexamfetamine 70 mg capsule 100 each Bottle,18.77
637000000,8162,trifluoperazine 10 mg tablet 100 each Bottle,5.54
637000000,8163,trifluoperazine 2 mg tablet 1 each BLIST PACK,7.59
637000000,8164,trifluoperazine 5 mg tablet 100 each Bottle,5.71
637000000,8165,trihexyphenidyl 0.4 mg/mL elixir 473 mL Bottle,5.37
637000000,8166,trihexyphenidyl 2 mg tablet 100 each Bottle,5.25
637000000,8167,trihexyphenidyl 5 mg tablet 100 each Bottle,5.09
637000000,8182,trimethoprim 100 mg tablet 100 each Bottle,5.75
637000000,8182,trimethoprim 100 mg tablet 50 each BLIST PACK,6.69
637000000,8182,trimethoprim 100 mg tablet 1 each BLIST PACK,6.69
