Supply Name,Calculated Charge
PEG BONE FIXATION DISTAL RADIUS 2.3X20MM TITANIUM SMOOTH THREADED LOCKING CORT NON STERILE ACU LOC COS2320,$477.25
SCREW BONE CORTICAL 2.3X24MM NON TOGGLING TITANIUM FULL THREAD NSTRL FOR SMALL BONE PLATING SYSTEM CON2324,$477.25
SCREW BONE CORTICAL 2.3X22MM NON TOGGLING TITANIUM FULL THREAD NSTRL FOR SMALL BONE PLATING SYSTEM CON2322,$477.25
SCREW BONE CORTICAL 2.3X30MM NON TOGGLING TITANIUM FULL THREAD NSTRL FOR SMALL BONE PLATING SYSTEM CON2330,$477.25
SCREW BONE CORTICAL 2.3X8MM NON TOGGLING TITANIUM FULL THREAD NSTRL FOR SMALL BONE PLATING SYSTEM CON2308,$477.25
PEG BONE FIXATION DISTAL RADIUS 2.3X16MM TITANIUM SMOOTH THREADED LOCKING CORT NON STERILE ACU LOC COS2316,$477.25
SCREW BONE CORTICAL 2.3X20MM NON TOGGLING TITANIUM FULL THREAD NSTRL FOR SMALL BONE PLATING SYSTEM CON2320,$477.25
SCREW BONE CORTICAL 2.3X26MM NON TOGGLING TITANIUM FULL THREAD NSTRL FOR SMALL BONE PLATING SYSTEM CON2326,$477.25
ANCHOR SUTURE L12MM OD2.4MM 2 FIBERWIRE SHOULDER STERILE SUTURETAK,$265.60
ANCHOR SUTURE L12MM OD2.4MM 2-0 2 FIBERWIRE BIOCOMPOSITE SUTURETAK BETA-TCP,"$1,328.00"
SCREW BONE CORTICAL 2.4X34MM STAINLESS STEEL NSTRL DISTAL RADIUS STARDRIVE 201784,$261.20
PLATE BONE COMPRESSION DISTAL RADIAL 2.4X40MM STAINLESS STEEL 2X3 HOLE LOCKING NON STERILE RIGHT LCP 242502,"$2,075.00"
ANCHOR SUTURE L14.5MM OD3MM 2 INSERTER HANDLE SHOULDER PLDLA BIO-SUTURETAK,$220.50
PEG BONE FIXATION HAND 2.5X20MM TITANIUM THREADED NON STERILE DVR 131211120,$634.95
PEG BONE FIXATION DISTAL VOLAR RADIUS ELBOW 2.5X20MM TITANIUM THREADED NON LOCKING LGN SLF TPNG SQ TP NON STERILE DVR SP20000,$358.56
BIT DRILL SURGICAL 2.5MM STAINLESS STEEL QUICK COUPLING STERILE HAND QUICK CONNECT FAST DVR DB25,$522.90
GUIDEWIRE BONE FEMORAL 200X2.5MM STAINLESS STEEL DRILL TIP THREADED NON STERILE TOMOFIX 310243,$322.25
BIT DRILL 0.066X2.75MM CANN SHOULDER STERILE MINI OPEN REPAIR AR700014,"$2,075.00"
BIT DRILL SURGICAL 2.7MM STAINLESS STEEL STERILE SMALL FRAGMENT LOCKED ALPS 214227070,$680.60
SCREW BONE CORTICAL 2.7X18MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL2180,$576.85
SCREW BONE CORTICAL 2.7X20MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL2200,$576.85
SCREW BONE CORTICAL 2.7X16MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL2160,$576.85
SCREW BONE CORTICAL 2.7X8MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL2080,$576.85
SLV BN PROTCTN BONE DRILL 2.8MM PROXIMAL HUMERUS TITANIUM NSTRL 323054,$727.54
ANCHOR SUTURE F/ 2.9MM HIP PUSHLOCK,$726.25
BIT DRILL SURGICAL 2.9X70MM CANNULATED STAINLESS STEEL QUICK COUPLING STERILE SOLID THREADED 829030070,"$1,224.25"
BIT DRILL SURGICAL 2.9MM STAINLESS STEEL NON STERILE HUMERAL PROXIMAL UNIVERSAL VERSANAIL 281017129,$987.70
ANCHOR SUTURE DISPOSABLE F/ 2.9MM HIP PUSHLOCK,$726.25
PEG BONE FIXATION HAND 2.5X20MM TITANIUM THREADED LOCKING LNG NON STERILE ALPS FP20,$358.56
SCREW BONE L22MM OD2.5MM PARTIALLY THREADED MULTIDIRECTIONAL LOCKING LOW PROFILE SQUARE DRIVE CORTICAL COBALT CHROME NONSTERILE ALPS,$634.95
SCREW BONE CANCELLOUS 2.5X22MM TITANIUM FULL THREAD NSTRL DISTAL VOLAR RADIUS DVR ANATOMIC SP22000,$358.56
BLADE OSTEOTOME W25MM OPENING WEDGE F/ OSTEOTOMY SYSTEM,$589.30
BLADE SAW L95.5XW25MM THCK1.25MM OSCILLATING AGGRESSIVE STAINLESS STEEL STERILE DISPOSABLE F/ TRAUMATOLOGY RECON,$290.58
SCREW BONE CANCELLOUS 2.5X26MM TITANIUM FULL THREAD NSTRL DISTAL VOLAR RADIUS DVR ANATOMIC SP26000,$358.56
BLADE SAW L70XW27MM THCK1.20MM D60MM OSCILLATING STANDARD STAINLESS STEEL STERILE DISPOSABLE F/ TRAUMATOLOGY RECON,$225.68
PEG BONE FIXATION DISTAL VOLAR RADIUS ELBOW 2.5X28MM TITANIUM THREADED NON LOCKING LGN SLF TPNG SQ TP NON STERILE DVR SP28000,$358.56
BASEPLATE GLENOID OD29 MM SHOULDER AEQUALIS REVERSED II COBALT CHROME,"$3,989.70"
GRAFT BIOLOGICAL TISSUE L12XW6CM THK2.4-3.5MM RECTANGULAR MATRIX FLAT DRY NON DENATURED SURGIMEND 3 BOVINE COLLAGEN F/SOFT TISSUE RECONSTRUCTION,"$6,739.20"
BIT DRILL SURGICAL 3.2X30MM STAINLESS STEEL NON STERILE REUSABLE TRILOGY 00661100302,$820.87
BIT DRILL SURGICAL 3.8MM TITANIUM STERILE TWIST CALIBRATED 903005004,"$1,830.15"
GUIDEWIRE BONE ANKLE FOOT 3.2X320MM STAINLESS STEEL THREADED NON STERILE PHOENIX 14440052,"$3,443.48"
SCREW BONE CORTICAL 3.5X8MM CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM CO3080,$352.75
SCREW BONE CORTICAL 3.5X13MM TITANIUM FULL THREAD DISTAL DVR ANATOMIC CS13000,$358.56
ANCHOR SUTURE L19.5MM OD3.5MM BIOCOMPOSITE PUSHLOCK BETA-TCP,"$1,660.00"
SCREW BONE CORTICAL 3.5X24MM STAINLESS STEEL NSTRL FOR SMALL FRAGMENT SET STARDRIVE 02200024,$131.36
SCREW BONE CORTICAL 3.5X55MM STAINLESS STEEL FULL THREAD NSTRL FOR SMALL FRAGMENT SET LC DCP 204855,$117.63
SCREW BONE CORTICAL 3.5X60MM STAINLESS STEEL FULL THREAD NSTRL FOR SMALL FRAGMENT SET LC DCP 204860,$117.63
SCREW BONE CORTICAL 3.5X18MM CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM CO3180,$352.75
SCREW BONE CORTICAL 3.5X20MM CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM CO3200,$352.75
BIT DRILL OD3.5 MM STERILE DISPOSABLE,$545.48
PLATE BONE COMPRESSION CLAVICLE 3.5X94MM STAINLESS STEEL 6 HOLE LOCKING NON STERILE ANTERIOR LCP 02112026,"$4,152.84"
PLATE BONE COMPRESSION PROXIMAL HUMERAL 3.5X90MM STAINLESS STEEL 6X3 HOLE LOCKING NON STERILE STANDARD LEFT LCP 241901,"$6,983.42"
PLATE BONE COMPRESSION PROXIMAL HUMERAL 3.5X114MM STAINLESS STEEL 6X5 HOLE LOCKING NON STERILE STANDARD LEFT LCP 241903,"$7,205.13"
SCREW BONE CORTICAL 3.5X14MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL3140,$576.85
SCREW BONE CORTICAL 3.5X22MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL3220,$576.85
SCREW BONE CORTICAL 3.5X40MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL3400,$576.85
SCREW BONE CORTICAL 3.5X18MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL3180,$576.85
SLV BN PROTCTN BONE DRILL 3.5MM PROXIMAL HUMERAL PLATE LOCKING NSTRL 323053,$829.75
SCREW BONE 3.5X60MM STAINLESS STEEL FULL THREAD NSTRL FOR SMALL FRAGMENT SET LCP 212124,$602.41
SCREW BONE MULTI SCREW 3.5X16MM NSTRL FOR ANATOMIC LOCKING PLATE SYSTEM TIMAX 816335016,"$1,211.80"
SCREW BONE CORTICAL 3.5X14MM SOLID TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKED PLATING SYSTEM TIMAX 815037014,$315.40
SCREW BONE CORTICAL 3.5X16MM SOLID TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKED PLATING SYSTEM TIMAX 815037016,$315.40
SCREW BONE CORTICAL 3.5X18MM SOLID TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKED PLATING SYSTEM TIMAX 815037018,$315.40
SCREW BONE CORTICAL 3.5X20MM SOLID TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKED PLATING SYSTEM TIMAX 815037020,$315.40
SCREW BONE CORTICAL 3.5X18MM TITANIUM NSTRL FOR ANATOMIC LOCKING PLATE SYSTEM 131218018,$365.20
SCREW BONE CORTICAL 3.5X20MM NON CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM COL3200,$576.85
SCREW BONE CORTICAL 3.5X26MM CANNULATED TITANIUM FULL THREAD NSTRL FOR EXTREMITY PLATING SYSTEM CO3260,$352.75
SCREW BONE CANCELLOUS 3.75X32MM CANNULATED TITANIUM FULL THREAD NSTRL FOR GLENOID BONE LOSS AR700032FT,$830.00
SCREW BONE L24MM OD3.75MM CANNULATED FULLY THREADED,"$1,186.90"
SCREW BONE CANCELLOUS 3.75X36MM CANNULATED TITANIUM FULL THREAD NSTRL FOR GLENOID BONE LOSS AR700036FT,$830.00
SCREW BONE CORTICAL 3.5X50MM TITANIUM NSTRL FOR ANATOMIC LOCKING PLATE SYSTEM ALPS 131218050,$365.20
SLV BN PROTCTN BONE DRILL 2.5MM TITANIUM DOUBLE NSTRL REUSABLE 31230,$539.21
SCREW BONE CANCELLOUS 3.75X30MM CANNULATED TITANIUM FULL THREAD NSTRL FOR GLENOID BONE LOSS AR700030FT,"$1,186.90"
SCREW BONE CANCELLOUS 3.75X34MM CANNULATED TITANIUM FULL THREAD NSTRL FOR GLENOID BONE LOSS AR700034FT,$830.00
SCREW BONE CANCELLOUS 3.75X34MM CANNULATED TITANIUM PARTIAL THREAD NSTRL FOR GLENOID BONE LOSS AR700034,$830.00
SCREW BONE CANCELLOUS 3.75X36MM CANNULATED TITANIUM PARTIAL THREAD NSTRL FOR GLENOID BONE LOSS AR700036,"$1,186.90"
SCREW BONE CANCELLOUS 3.75X38MM CANNULATED TITANIUM FULL THREAD NSTRL FOR GLENOID BONE LOSS AR700038FT,"$1,186.90"
BIT DRILL SURGICAL 3.8MMX6IN STAINLESS STEEL QUICK COUPLING NON STERILE CALIBRATED 3 FLUTED VERSANAIL 281012138,$933.75
BIT DRILL SURGICAL 3.8MM STAINLESS STEEL QUICK CONNECT STERILE FEMORAL TIBIAL CALIBRATED LOCKED POLYAX 214114038,$734.55
SCREW BONE CORTICAL 3.8X30MM TITANIUM NSTRL FOR PROXIMAL HUMERAL PLATING SYSTEM S3 NL30,$444.47
SCREW BONE CANCELLOUS 3.75X32MM CANNULATED TITANIUM PARTIAL THREAD NSTRL FOR GLENOID BONE LOSS AR700032,"$1,186.90"
SCREW BONE COMPRESSION 4.5X35MM TITANIUM FULL THREAD NSTRL SHOULDER AEQUALIS VDV235,$211.50
IMPLANT HIP FEMORAL STEM 35X125MM TITANIUM CEMENTLESS ACCOLADE 60200435,"$8,580.00"
SCREW BONE CANCELLOUS 4.5X35MM TITANIUM FULL THREAD NSTRL SHOULDER AEQUALIS DWD035,$402.55
SPHERE GLENOID OD36 MM SHOULDER AEQUALIS REVERSED STERILE,"$7,823.40"
IMPLANT HIP FEMORAL HEAD +6X36MM COBALT CHROMIUM G7 11363664,"$2,214.11"
SCREW BONE CANCELLOUS 3.75X38MM CANNULATED TITANIUM PARTIAL THREAD NSTRL FOR GLENOID BONE LOSS AR700038,"$1,186.90"
HEAD HUMERAL H22MM OD52MM SHOULDER UNIVERS II STERILE,"$4,368.00"
SCREW INTERFERENCE L10MM OD4MM VENTED TENODESIS PEEK,"$1,307.25"
PIN EXTERNAL FIXATION L150MM L40MM OD4MM STRAIGHT SELF TAPPING SELF DRILLING THREADED STAINLESS STEEL NONSTERILE APEX,$362.42
SCREW BONE 4X35MM CANNULATED STAINLESS STEEL PARTIAL THREAD NSTRL FOR TIGHTROPE SYNDESMOSIS FIXATION AR8840C35,$684.75
BIT DRILL SURGICAL 4X65MM STAINLESS STEEL QUICK COUPLING NON STERILE TFN 357407,$926.74
BIT DRILL SURGICAL 4MM STAINLESS STEEL STERILE PROXIMAL HUMERUS LONG FDB40L,$475.09
SCREW BONE CANCELLOUS 4.0X16MM SOLID FULL THREAD NSTRL FOR ANATOMIC LOCKING PLATE SYSTEM TIMAX 815341016,$315.40
SCREW BONE CANCELLOUS 4.0X30MM LAG TITANIUM PARTIAL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM TIMAX 815540030,$315.40
SCREW BONE CANCELLOUS 4.0X60MM LAG TITANIUM PARTIAL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM TIMAX 815540060,$315.40
BIT DRILL SURGICAL 4MM STAINLESS STEEL STERILE PROXIMAL HUMERAL SHORT DB40S,$475.09
SCREW BONE CANCELLOUS 4.0X14MM TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM 816140014,$834.15
SCREW BONE CANCELLOUS 4.0X16MM TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM 816140016,$834.15
SCREW BONE CANCELLOUS 4X26MM CANNULATED PARTIAL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM 1437626,"$1,079.00"
SCREW BONE CORTICAL 4.5X26MM TITANIUM FULL THREAD NSTRL FOR PROXIMAL TIBIAL LOCKED PLATING SYSTEM POLYAX 815045526,$800.95
SCREW BONE COMPRESSION 4.5X29MM TITANIUM FULL THREAD NSTRL SHOULDER AEQUALIS VDV229,$211.50
SCREW BONE CORTICAL 4.5X34MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338034,$352.75
SCREW BONE CORTICAL 4.5X36MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338036,$352.75
SCREW BONE CORTICAL 4.5X38MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338038,$352.75
SCREW BONE CORTICAL 4.5X40MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338040,$352.75
SCREW BONE NON LOCKING 4.5X40MM NON CANNULATED TITANIUM FEMORAL HIP NON STERILE VERSANAIL 1402240,$257.30
SCREW BONE CORTICAL 4.5X42MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338042,$352.75
SCREW BONE NON LOCKING 4.5X42MM NON CANNULATED TITANIUM FEMORAL HIP NON STERILE VERSANAIL 1402242,$257.30
SCREW BONE CORTICAL 4.5X44MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338044,$352.75
SCREW BONE CORTICAL 4.5X45MM CANNULATED TITANIUM PARTIAL THREAD FOR FIFTH METATARSAL OF THE FOOT AR894545PT,$726.25
SCREW BONE CORTICAL 4.5X46MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338046,$352.75
SCREW BONE CORTICAL 4.5X48MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1338048,$352.75
SCREW BONE NON LOCKING 4.5X48MM NON CANNULATED TITANIUM FEMORAL HIP NON STERILE VERSANAIL 1402248,$257.30
SCREW BONE CORTICAL 4.5X50MM TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM POLYAX 815745050,$253.15
SCREW BONE CORTICAL 4.5X56MM TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM POLYAX 815745056,$253.15
ANCHOR SUTURE OD4.5MM CORKSCREW,"$1,348.75"
ANCHOR SUTURE L14MM OD4.5MM 2 FULLY THREADED DOUBLE ARM STERILE CORKSCREW FIBERWIRE,$236.55
BIT DRILL SURGICAL 4.5MM STAINLESS STEEL QUICK CONNECT STERILE LOCK PLATE SYSTEM POLYAX 214115000,$647.40
PLATE BONE COMPRESSION CONDYLAR 242MM STAINLESS STEEL 10 HOLE LOCKING NON STERILE PRE CONTOURED LIMITED CONTACT DESIGN PERIARTICULAR LEFT LCP 02001300,"$7,482.27"
PLATE BONE COMPRESSION PROXIMAL TIBIA 4.5X118MM STAINLESS STEEL 6 HOLE LOCKING STERILE RIGHT LCP 240038S,"$6,753.83"
ANCHOR SUTURE L24MM OD4.5MM CLOSED EYELET BIOCOMPOSITE PUSHLOCK BETA-TCP TITANIUM,"$1,660.00"
SCREW BONE CORTICAL 4.5X30MM TITANIUM FULL THREAD NSTRL FOR PROXIMAL TIBIAL LOCKED PLATING SYSTEM POLYAX 815045530,$800.95
SCREW BONE CANCELLOUS 4.8X38MM SOLID FULL THREAD F/HUM UNIV NAIL SYS PROXIMAL HUMERAL VERSANAIL 181948038,$863.20
IMPACTOR SURGICAL L40MM DOME CONTINUUM,$996.00
SCREW BONE CANCELLOUS 4.5X41MM TITANIUM FULL THREAD NSTRL SHOULDER AEQUALIS DWD041,$402.55
BIT DRILL 4MM SLD SS SHOULDER STERILE BIO TENODESIS AR1204D,$477.25
SCREW BONE CORTICAL 5X64MM CANNULATED TITANIUM FULL THREAD STRL DISTAL FEMORAL TIBIAL 458964S,"$1,086.89"
BURR SHAVER OD5MM COOLCUT CLEARCUT,$352.75
SCREW BONE CORTICAL 5X32MM CANNULATED TITANIUM FULL THREAD STRL DISTAL FEMORAL TIBIAL 458932S,"$1,086.89"
SCREW BONE CORTICAL 5X14MM STAINLESS STEEL FULL THREAD STRL PROXIMAL MEDIAL TIBIA STARDRIVE 02221514S,"$1,251.14"
SCREW BONE CORTICAL 5X18MM STAINLESS STEEL FULL THREAD STRL PROXIMAL MEDIAL TIBIA STARDRIVE 02221518S,"$1,251.14"
BLADE SHAVER OD5.5MM TEAL ORBIT SHAFT REPROCESSED AGGRESSIVE DOUBLE SERRATED CUTTER DISPOSABLE INCISOR PLUS,$62.38
SCREW INTERFERENCE L10MM OD5.5MM TENODESIS PEEK STERILE DISPOSABLE,"$1,182.75"
SCREW INTERFERENCE L12MM OD5.5MM PEEK TENODESIS,"$1,182.75"
SCREW INTERFERENCE L15MM OD5.5MM VENTED PLLA PEEK STERILE DISPOSABLE TENODESIS,"$1,307.25"
SCREW BONE CANCELLOUS 5.5X80MM TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM POLYAX 815355080,$800.95
SCREW BONE CANCELLOUS 5.5X85MM TITANIUM FULL THREAD NSTRL FOR SMALL FRAGMENT ANATOMIC LOCKING PLATE SYSTEM POLYAX 815355085,$800.95
SCREW INTERFERENCE L8MM OD5.5MM D17MM PEEK TITANIUM NONSTERILE DISPOSABLE F/ TENODESIS,"$1,182.75"
BIT DRILL SURGICAL 5.5MM CANNULATED STAINLESS STEEL STERILE FEMORAL TIBIAL CALIBRATED LOCKED POLYAX 214123000,"$1,307.25"
PLATE BONE COMPRESSION ANTERIOR MEDIAL CLAVICLE 76MM TITANIUM 6 HOLE LOCKING NON STERILE 700120,"$4,964.70"
PLATE BONE CLAVICLE 10X74MM TITANIUM 6 HOLE LOCKING NON STERILE LEFT 700296,"$4,964.70"
ANCHOR SUTURE L191MM OD6.25MM SWIVELOCK BIO-TENODESIS,$315.40
SCREW BONE CANCELLOUS 6.5X45MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1328045,$352.75
SCREW BONE CANCELLOUS 6.5X50MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1328050,$352.75
SCREW BONE CANCELLOUS 6.5X55MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1328055,$352.75
SCREW BONE CANCELLOUS 6.5X60MM LAG TITANIUM PARTIAL THREAD NSTRL HIP TIMAX 1419660,"$1,718.10"
SCREW BONE CANCELLOUS 6.5X60MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1328060,$352.75
SCREW BONE CANCELLOUS 6.5X65MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1328065,$352.75
SCREW BONE CANCELLOUS 6.5X70MM TITANIUM STRL FOR HIGH TIBIAL OSTEOTOMY PLATE CONTOURLOCK AR1328070,$352.75
SCREW BONE CANCELLOUS 6.5X75MM LAG TITANIUM PARTIAL THREAD NSTRL HIP TIMAX 1419675,"$1,718.10"
STEM HUMERAL L100 MM OD6.5 MM CEMENTED SHOULDER AEQUALIS REVERSED,"$5,584.80"
SCREW BONE CORTICAL 6.7X55MM CANNULATED TITANIUM PARTIAL THREAD NSTRL FOOT ANKLE AR89671855,"$1,037.50"
BLADE SAW L60XW25MM THCK.89MM OSCILLATING AGGRESSIVE SELF CENTERING AIR POWER LINE II SYSTEM STERILE F/ TRAUMATOLOGY TOTAL JOINT REPLACEMENT,$303.32
SET ENDOSCOPIC INSTRUMENT OD6-7MM TUBE COLLARED PINS DISPOSABLE OATS,"$2,332.20"
SCREW INTERFERENCE L10MM OD7MM VENTED TENODESIS PEEK,"$1,307.25"
SCREW INTERFERENCE L20 MM OD7 MM 1.5 MM CANNULATED UNIVERSAL WEDGE ACL TITANIUM STERILE,$571.46
SCREW INTERFERENCE L25MM OD7MM CANNULATED,$394.25
PLATE BONE L7.5MM 4 HOLE LOCKING COMPRESSION ANTERIOR POSTERIOR SLOPED RIGID TIBIAL TITANIUM F/ OSTEOTOMY,"$4,067.70"
PLATE BONE COMPRESSION CLAVICLE 11X88MM TITANIUM 8 HOLE LOCKING NON STERILE LEFT GREEN STANDARD TAPERED END 700286,"$4,964.70"
PLATE BONE DISTAL FIBULAR 169MM 8 HOLE LOCKING NON STERILE ALPS 816206008,"$5,268.90"
PLATE BONE ANTERIOR CLAVICLE LATERAL 95MM TITANIUM 8 HOLE LOCKING NON STERILE 700118,"$4,964.70"
PLATE BONE CLAVICLE 11X88MM TITANIUM 8 HOLE LOCKING NON STERILE RIGHT 700287,"$4,964.70"
SCREW INTERFERENCE L20MM OD8MM CANNULATED,$394.25
SCREW INTERFERENCE L25MM OD8MM CANNULATED,$394.25
CANNULA LAPAROSCOPIC 8MMX4CM SHOULDER SIL NON THREAD SNGL USE STERILE LIGHT BLUE PASSPORT PASSPORT AR65920840,$144.00
SCREW BONE CANCELLOUS 8X80MM CANNULATED FULL THREAD NSTRL FOR DISTAL FEMORAL LOCKED PLATING SYSTEM POLYAX 815308080,"$1,718.10"
SCREW BONE CANCELLOUS 8X85MM CANNULATED FULL THREAD NSTRL FOR DISTAL FEMORAL LOCKED PLATING SYSTEM POLYAX 815308085,"$1,718.10"
PLATE BONE ELBOW OLECRANON TITANIUM 9 HOLE LOCKING NON STERILE STANDARD PLLEO9,"$4,754.10"
STEM HUMERAL L100 MM OD9 MM CEMENTED SHOULDER AEQUALIS REVERSED,"$5,584.80"
BLADE SAW L95XW19MM THCK1.27MM OSCILLATING AGGRESSIVE SELF CENTERING AIR POWER LINE II SYSTEM STERILE F/ TRAUMATOLOGY TOTAL JOINT REPLACEMENT,$294.48
BLADE SAW L95XW25MM THCK1.19MM OSCILLATING AGGRESSIVE SELF CENTERING AIR POWER LINE II SYSTEM STERILE F/ TRAUMATOLOGY TOTAL JOINT REPLACEMENT,$294.48
REAMER SURGICAL OD5MM LOW PROFILE CANNULATED FEMORAL/TIBIAL STERILE DISPOSABLE GRAFTLINK,$809.25
PASSER SUTURE 45DEG SHUTTLE ERGONOMIC HANDLE THUMB WHEEL SOLID 1 PIECE RIGHT ANGLED SHAFT STERILE DISPOSABLE ACCU-PASS,$561.20
LINER ACETABULAR HIP 40X66MM POLY TRAB MTL REVSN SYSTM 00711006640,"$7,554.30"
LINER ACETABULAR HIP 36X54MM POLY ELEVATED HIGHLY SIZE JJ CONTINUUM 00875201136,"$2,925.00"
ACETABULAR SHELL HIP 66MM TRABECULAR METAL POROUS TRAB MTL 00700006620,"$12,385.75"
BRIDGE SUTURE IMPLANT DELIVERY SYSTEM ACHILLES SUTUREBRIDGE,"$4,836.00"
NAIL INTRAMEDULLARY L180MM OD9MM 130DEG SHORT UNIVERSAL CURVED LOCKING CANNULATED ANTEGRADE FLUTED FEMORAL HIP STAINLESS STEEL AFFIXUS,"$9,808.70"
SCREW BONE 3X5X75MM PARTIAL THREAD STRL PROXIMAL FEMORAL HIP AFFIXUS 814501075,"$1,747.15"
SCREW BONE CORTICAL 5.0X32MM FULL THREAD STRL FOR HIP FRACTURE NAIL SYSTEM AFFIXUS 814550032,"$1,249.15"
SCREW BONE 10.5X90MM LAG PARTIAL THREAD STRL PROXIMAL FEMORAL HIP AFFIXUS 814510090,"$4,091.10"
COMPONENT PATELLAR KNEE 34X3MM POLY 3 PEG ASCENT 11150842,$830.00
DEVICE CLOSURE L2.3MM MEDIUM SUTURE F/ VESSEL XENOSURE ANASTOCLIP GC,"$1,572.85"
CLIP SURGICAL 1.7 MM LARGE ANASTOCLIP GC STERILE DISPOSABLE F/VESSEL CLOSURE SYSTEM,"$1,904.85"
DRAIN NEPHROSTOMY OD32FR MALECOTS 4 WING AMBER STERILE DISPOSABLE,$57.15
SET ORTHOPEDIC COLLARED BREAKAWAY PIN TUBEROSITY PIN CUTTING BLOCK T3 AMZ DISPOSABLE F/TIBIAL TUBEROSITY OSTEOTOMY,"$2,780.70"
BIT DRILL HIP ANTI ROTATIONAL SCREW SINGLE USE FOR HIP FRACTURE NAIL SYSTEM AFFIXUS 211201505,"$1,693.20"
SCREW BONE 3.5X26MM STAINLESS STEEL NSTRL CALCANEUS PANALOK 213026,$584.86
INSERT TIBIAL KNEE 10MM SIZE 3 4 E F POLYETHYLENE FIXED NEXGEN LEGACY 00596203210,"$2,418.00"
SCREW BONE 90X10.5MM LAG HIP NON LOCKING ATN 903311090,"$2,932.80"
SCREW BONE 95X10.5MM LAG HIP NON LOCKING ATN 903311095,"$2,932.80"
TIP MIXER BLENDING CHANNEL AUTOLOGOUS NONSPRAY DISPOSABLE F/ PLASMA CONCENTRATE CLOTTING CLOTALYST PLASMAX PLUS,$202.50
CANNULA ARTHROSCOPIC 75X7MM SHOULDER TRANSPARENT THREAD SNGL USE NON STERILE FLEXIBLE AQUALOC ALLTHREAD 900360,$225.00
PACK VITRECTOMY BACKTABLE,$381.59
BUTTON FIXATION L12XW2.6MM BICEPS TITANIUM STERILE,"$1,224.25"
ANCHOR SUTURE FLEXIBLE SHAFT SUTURETAK,"$1,452.50"
