CDM,BILLING DESCRIPTION  ,CPT   , LOURDES WCH PRICE 
713122,MORPHINE SULF UP TO 10MG,00000, $3.00 
713135,MCV4 OR MENACWY VAC IM,90734, $927.00 
713140,HIB VAC PRP-T 4 DOSE IM,90648, $211.00 
713158,MIDAZOLAM 1 MG INJ,00000, $38.00 
713208,PPSV23 VAC IMSQ,90732, $356.00 
713234,CYTARABINE 100 MG INJ,00000, $127.00 
713251,BACLOFEN 10 MG INJ,00000," $1,253.00 "
713282,RIG HUMAN 1500 U IMSQ,90375," $10,161.00 "
713288,ETOPOSIDE 1G/50ML INJ,00000, $398.00 
713300,CEFTRIAXONE 2 G VL,00000," $1,341.00 "
713301,DOBUTAMINE 500 MG BAG,00000," $1,819.00 "
713302,POTASS CL 20 MEQ VL,00000, $55.00 
713303,POTASS CL 40 MEQ VL,00000, $75.00 
713304,CEFTAZIDIME 2 G VL,00000, $357.00 
713305,CEFTAZIDIME 1 G VL,00000, $179.00 
713306,LEVOFLOXACIN 500 MG BAG,00000, $893.00 
713308,CEFOTAXIME 2 G VL,00000, $424.00 
713309,CEFAZOLIN 1 G VL,00000, $211.00 
713312,DEXAMETHASONE 1MG/ML LIQ,00000, $7.00 
713329,NOREPI 16MCG/ML INJ,00000, $1.00 
713420,CEFOXITIN 1 G INJ,00000, $99.00 
713472,PCV13 VAC IM,90670, $833.00 
713475,CRO PV IMM FB UP TO 1 GM,00000," $9,799.00 "
713484,DACTINOMYCIN 0.5 MG INJ,00000," $4,367.00 "
713499,SKIN SUBSTITUTE NOS,00000," $18,579.00 "
713503,OASIS WOUND MATRIX 1SQCM,00000, $3.00 
713504,OASIS WND  1 SQCM WST,00000, $3.00 
713505,PHENOBARBITAL 65 MG INJ,00000, $13.00 
713507,LYM IG EQUINE 250 MG,00000," $4,473.00 "
713555,SOD NITR/THIOSULFATE INJ,00000, $166.00 
713556,ALTEPLASE RECOMB 50 MG,00000," $18,864.00 "
713557,IRON SUCROSE 100 MG INJ,00000, $545.00 
713558,RHIGIV HUMAN 5000 U IV,90386," $3,403.00 "
713559,RHO IMM GLOB IV 1500 IU,00000," $5,113.00 "
713564,AMIKACIN SULFATE 500 MG,00000, $893.00 
713565,IVIG POWDER NOS 6 G,00000," $6,299.00 "
713566,DOXORUBICIN 50 MG INJ,00000, $702.00 
713567,CYTARABINE 2000 MG INJ,00000, $181.00 
713568,IVIG POWDER NOS 12 G,00000," $6,299.00 "
713569,DAUNORUBICIN 20 MG INJ,00000," $1,764.00 "
713570,DESMOPRESSIN 4 MCG INJ,00000, $211.00 
713571,DEXAMETH NA PHOS 10 MG,00000, $255.00 
713572,MEPERIDINE 500 MG INJ,00000, $603.00 
713573,EPOTN ALFA 2000 U NESRD,00000," $1,008.00 "
713574,GAMUNEXC/GAMMAKED 5G INJ,00000," $4,266.00 "
713576,HEPARIN 100 U LOCK,00000, $91.00 
713577,IFOSFAMIDE 3 G INJ,00000," $1,788.00 "
713578,GRANISETRON 1000 MCG INJ,00000," $2,024.00 "
713582,CHOR GONADOT 1000 U INJ,00000, $620.00 
713585,PHENOBARBITAL 130 MG INJ,00000, $102.00 
713587,ZIDOVUDINE 200 MG INJ,00000, $364.00 
713589,THIAMINE 200 MG INJ,00000, $86.00 
713591,IRINOTECAN 100 MG INJ,00000, $320.00 
713592,SUCCINYLCHOL 100 MG INJ,00000, $45.00 
713594,RASBURICASE 7.5 MG INJ,00000," $15,584.00 "
713596,IG RHOPHYLAC 1500 IU,00000, $545.00 
713597,MIDAZOLAM 5 MG INJ,00000, $36.00 
713598,LEUCOVORIN CA 200 MG INJ,00000, $102.00 
713600,CEFTRIAXONE 1 G BAG,00000, $59.00 
713601,CEFTRIAXONE 2 G BAG,00000, $102.00 
713606,CEFAZOLIN 1 G BAG,00000, $34.00 
713614,EPINEPHRINE 1 MG INJ,00000, $217.00 
713616,PHENTOLAMINE MES 5MG INJ,00000, $354.00 
713619,HYOSCYAMINE 0.5 MG INJ,00000, $207.00 
713621,MAG SULFATE 5G INJ,00000, $217.00 
713622,NEOST METH UP TO 0.5 MG,00000, $1.00 
713624,SUCCINYLCHOL 200 MG INJ,00000, $66.00 
713625,BACLOFEN 40 MG KIT,00000," $12,094.00 "
713627,TD VAC PF 0.5 ML IM,90714, $142.00 
713628,ZIDOVUDINE 10 MG INJ,00000, $722.00 
713629,FAMOTIDNE 40MG/5MLPO50ML,00000," $1,192.00 "
713632,LEVOTHYROXINE 100MCG INJ,00000, $463.00 
713634,METHOTREXATE 50MG VL,00000, $786.00 
713638,HOCM UP TO 149 IC 1ML,00000, $8.00 
713639,HOCM 350-399 IC 1ML,00000, $8.00 
713640,LOCM 100-199 IC 1ML,00000, $8.00 
713643,LOCM 300-399 IC 1ML,00000, $8.00 
713645,LOCM 300-399 IC 1ML,00000, $8.00 
713652,METHOTREXATE 1 G VL,00000, $642.00 
713658,FENTANYL CIT 0.25 MG INJ,00000, $146.00 
713659,FENTANYL CIT 1 MG INJ,00000, $669.00 
713660,FENTANYL CIT 0.1 MG INJ,00000, $115.00 
713662,GAD BASE MR CONT NOS 1ML,00000, $43.00 
713666,MIDAZOLAM 5 MG INJ,00000, $7.00 
713672,HEPB VAC PED 3 DOSE IM,90744, $146.00 
713675,IFOSFAMIDE 1 G INJ,00000, $255.00 
713678,MESNA 200 MG INJ,00000, $86.00 
713697,MITOXANTRONE 5 MG INJ,00000, $746.00 
713702,ONABOTULINUMTOXA 100 U,00000," $4,192.00 "
713703,ERTAPENEM SOD 1 G VL,00000, $627.00 
713704,LINEZOLID 600 MG INJ,00000," $1,046.00 "
713706,MILRINONE LAC 20 MG BAG,00000," $1,821.00 "
713709,ENOXAPARIN 60 MG INJ,00000, $439.00 
713712,AMPICILLIN 1 G INJ,00000, $19.00 
713713,AMPICILLIN 2 G INJ,00000, $29.00 
713714,LORAZEPAM 4 MG INJ,00000, $404.00 
713716,MIDAZOLAM 10 MG INJ,00000, $493.00 
713718,LEVOFLOXACIN 500 MG VL,00000, $819.00 
713724,HEPARIN 10000 U INJ,00000, $36.00 
713726,FUROSEMIDE 40 MG INJ,00000, $63.00 
713727,DIAZEPAM 10 MG INJ,00000, $148.00 
713728,AMPICIL/SULBAC 3 G INJ,00000, $251.00 
713729,KETOROLAC 30 MG INJ,00000, $251.00 
713731,PROTAMINE 50 MG INJ,00000, $67.00 
713732,CILASTATN/IMIPINM 500 MG,00000, $616.00 
713733,PHENYTOIN 100 MG VL,00000, $148.00 
713737,INFLIXIMAB 100 MG INJ,00000," $4,267.00 "
713738,CEFTRIAXONE 500MG VL,00000, $576.00 
713739,NA FERRIC GLUCON 62.5 MG,00000, $628.00 
713742,AMIODARONE 150 MG INJ,00000," $1,002.00 "
713744,LEVOFLOXACIN 750 MG BAG,00000, $536.00 
713746,VORICONAZOLE 200 MG INJ,00000, $984.00 
713747,INTERF BETA1B 0.3MG INJ,00000, $926.00 
713748,VANCOMYCIN 1 G VL,00000," $1,717.00 "
713750,MAG SULFATE 500 MG INJ,00000, $25.00 
713755,EPINEPHRINE 0.1 MG INJ,00000, $1.00 
713761,CARBOPLATIN 50 MG INJ,00000, $64.00 
713765,CEFAZOLIN 2 G BAG,00000, $54.00 
713767,CEFUROXIME 1.5 G VL,00000, $22.00 
713770,ROPIVACAINE 400 MG INJ,00000, $335.00 
713771,ROPIVACAINE 200 MG INJ,00000, $190.00 
713779,POTASS CL 20MEQ BAG,00000, $18.00 
713780,POTASS CL 10MEQ BAG,00000, $18.00 
713787,PHENYLEPHN 1 ML INJ,00000, $177.00 
713788,HBIG HUMAN 0.5 ML IM,90371, $442.00 
713792,HEPARIN 1000 U BAG,00000, $25.00 
713803,OXYTOCIN 10 U INJ,00000, $38.00 
713807,PROPOFOL 500 MG INJ,00000, $105.00 
713808,CLOFARABINE 20 MG INJ,00000," $11,642.00 "
713809,FACT VIII NOVOEIGHT 1 IU,00000, $3.00 
713810,ATROPINE 0.5 MG INJ,00000, $49.00 
713816,NALBUPHINE 10 MG INJ,00000, $20.00 
713846,CEFOTAXIME 2 G BAG,00000, $989.00 
713848,HEPARIN 25000 U  BAG,00000, $227.00 
713849,CEFTRIAXONE 1 G VL,00000, $962.00 
713850,BUTORPHANOL 2 MG INJ,00000, $223.00 
713851,METHYLPRED SUCC 500 MG,00000, $211.00 
713853,CEFEPIME HCL 2 G VL,00000, $357.00 
713854,CYCLOPHOSPHAMIDE 500MG,00000, $564.00 
713856,AMPHOT B LIPID 100MG INJ,00000," $2,168.00 "
713858,RITUXIMAB 500 MG INJ,00000," $15,775.00 "
713860,EPOTN ALFA 10000 U NESRD,00000," $2,006.00 "
713880,METHYLPRED SUCC 1 G INJ,00000," $1,384.00 "
713881,HYDROCORT SUCC 1 G INJ,00000, $291.00 
713883,CIPROFLOXACIN 400 MG BAG,00000, $689.00 
713884,DEXAMETH NA PHOS 4 MG,00000, $124.00 
713887,MEROPENEM 1 G INJ,00000, $419.00 
713889,HYDROCORT SUCC 500MG INJ,00000, $190.00 
713890,DOPAMINE 800 MG BAG,00000, $691.00 
713892,IRON DEXTRAN 100 MG INJ,00000, $335.00 
713893,ACYCLOVIR 500 MG INJ,00000, $501.00 
713894,RANITIDINE HCL 50 MG INJ,00000, $77.00 
713895,MIDAZOLAM 2 MG INJ,00000, $116.00 
713896,LEVETIRACETAM 500 MG INJ,00000, $251.00 
713897,CALCITRIOL 1 MCG INJ,00000, $735.00 
713899,OXACILLIN 1 G VIAL,00000, $34.00 
713900,DOPAMINE 200 MG VL,00000, $202.00 
713901,ENOXAPARIN 100 MG INJ,00000," $1,070.00 "
713902,MEROPENEM 500 MG INJ,00000, $376.00 
713925,GENTAMICIN 100 MG BAG,00000, $55.00 
713928,EPINEPHRINE 1 MG INJ,00000, $109.00 
713929,CYCLOPHOSPHAMIDE 2G,00000," $1,130.00 "
713930,PIP SOD/TAZ 3.375 G VL,00000, $143.00 
713932,PEN G BEN 600000 U INJ,00000, $196.00 
713933,PEN G BEN 1200000 U INJ,00000, $372.00 
713934,PEN G BEN 2400000 U INJ,00000, $745.00 
713935,TOPOTECAN 4 MG INJ,00000," $9,623.00 "
713938,POTASS CL 20MEQ BAG,00000, $401.00 
713939,POTASS CL 20MEQ BAG,00000, $401.00 
713940,POTASS CL 40MEQ BAG,00000, $766.00 
713941,POTASS CL 20MEQ BAG,00000, $383.00 
713942,POTASS CL 40MEQ BAG,00000, $766.00 
713943,POTASS CL 20MEQ BAG,00000, $401.00 
713949,FOSPHEN PE 100 MG INJ,00000, $785.00 
713957,MEPIVACAIN 1.5% 30ML INJ,00000, $349.00 
713958,MEPIVACAIN 1% 30 ML INJ,00000, $246.00 
713959,VIT K PHYTONADIONE 10 MG,00000, $91.00 
713962,ALBUMIN INF 25% 100 ML,00000," $1,715.00 "
713964,ALTEPLASE RECOMB 2 MG,00000," $3,557.00 "
713965,VINBLASTINE 10 MG INJ,00000," $2,296.00 "
713966,ONDANSETRON 4 MG VL,00000, $589.00 
713967,HYDROXYZINE 50 MG VL,00000, $105.00 
713969,MILRINONE LAC 10 MG INJ,00000," $1,156.00 "
713970,VINCRISTINE SULFATE 2MG,00000," $1,452.00 "
713973,FOSPHEN PE 500 MG INJ,00000," $2,351.00 "
713974,ENOXAPARIN 40 MG INJ,00000, $354.00 
713978,CASPOFUNGIN 50 MG INJ,00000," $3,913.00 "
713980,ENOXAPARIN 150 MG INJ,00000," $1,080.00 "
713981,ENOXAPARIN 30 MG INJ,00000, $381.00 
713982,ZOLEDRONIC ACID 4MG INJ,00000," $9,921.00 "
713983,ZIPRASIDONE 20 MG VL,00000, $113.00 
713985,HYDROCORT SUCC 250MG INJ,00000, $130.00 
713987,MOXIFLOXACIN 400 MG INJ,00000, $249.00 
713988,TRIAMCINOLN ACE 40MG INJ,00000, $75.00 
713989,IVIG OCTAGAM 10 G,00000," $6,187.00 "
713991,ATROPINE 1 MG INJ,00000, $335.00 
713992,ATROPINE 0.4 MG INJ,00000, $133.00 
713997,AMPHOT B LIPOSOME 50 MG,00000," $1,756.00 "
713998,MICAFUNGIN 100 MG INJ,00000," $1,504.00 "
713999,OMNIPAQUE PO 240 50ML,00000, $251.00 
714106,CMPD MORPH 50MG 50B,00000, $255.00 
714107,CMPD HYMOR 1MG 50S,00000, $284.00 
714108,CMPD OXYTOCIN 30U 500B,00000, $138.00 
714110,CMPD FENTPF 1000MCG 50B,00000," $1,001.00 "
714115,ERWINAZE 10000 U INJ,00000," $12,687.00 "
714116,ESTRADIOL VAL 50 MG INJ,00000, $436.00 
714117,MAG SULFATE 20G INJ,00000, $82.00 
714119,TEMOZOLOMIDE 100 MG PO,00000," $1,460.00 "
714121,CMPD FENTPF 500MCG 50S,00000, $66.00 
714122,CMPD PHNYLEPH 100MCG 10S,00000, $18.00 
714131,TBO-FILGRASTM 300MCG INJ,00000," $1,549.00 "
714139,LACTATED RINGERS 250 ML,00000, $10.00 
714141,IVIG PRIVIGEN 20G/200ML,00000," $11,613.00 "
714143,MORPHINE EPD/IT PF 5 MG,00000, $259.00 
714144,MORPHINE SULF 15 MG INJ,00000, $111.00 
714145,MORPHINE SULF 1MG INJ,00000, $32.00 
714148,MORPHINE SULF 4MG INJ,00000, $269.00 
714149,MORPHINE SULF 10MG INJ,00000, $269.00 
714152,BLEOMYCIN 30 U INJ,00000, $495.00 
714153,PALONOSETRON 0.25 MG INJ,00000," $2,554.00 "
714154,FOSAPREPITANT 150 MG INJ,00000," $1,671.00 "
714155,APREPITANT 125 MG PO,00000," $1,196.00 "
714156,APREPITANT 80 MG PO,00000, $765.00 
714163,DOPAMINE 400 MG BAG,00000, $76.00 
714164,INTER ALFA2B 50MIL U INJ,00000," $4,266.00 "
714181,CMPD ROPVCN 0.2% 200B,00000, $318.00 
714183,PACLITAXEL 1 MG INJ,00000, $2.00 
714184,FLUDARABINE PHOS 50MGINJ,00000, $522.00 
714186,DENOSUMAB 60 MG INJ,00000," $4,697.00 "
714187,TRASTUZUMAB 10 MG INJ,00000, $501.00 
714188,PERTUZUMAB 420 MG INJ,00000," $13,805.00 "
714189,CYCLOPHOSPHAMIDE 1G,00000," $3,489.00 "
714250,COMPOUNDED DRUG NOC,00000, $21.00 
714251,BOSENTAN 62.5MG PO,00000, $812.00 
714253,DENOSUMAB 120 MG INJ,00000," $8,864.00 "
714262,BACLOFEN 10 MG INJ,00000, $944.00 
714263,BACLOFEN 50MCG INTRATHEC,00000, $352.00 
714264,IVIG PRIVIGEN 40G/400ML,00000," $10,634.00 "
714265,TOCILIZUMAB 400 MG INJ,00000," $5,895.00 "
714266,TOCILIZUMAB 80 MG INJ,00000," $1,376.00 "
714267,BRENTUXIMAB 50 MG INJ,00000," $22,060.00 "
714269,LOCM 100-199 IC 1ML,00000, $187.00 
714280,DEXRAZOXANE 500 MG INJ,00000, $992.00 
714281,DOCETAXEL 20 MG INJ,00000, $184.00 
714285,HEPARIN 50 U LOCK,00000, $1.00 
714287,SOMATREM 5 MG INJ,00000," $2,150.00 "
714292,FACTOR VIIA 1 MG INJ,00000," $6,736.00 "
714293,DEXRAZOXANE 250 MG INJ,00000, $523.00 
714294,GEMCITABINE 1 G INJ,00000, $178.00 
714295,TOCILIZUMAB 200 MG INJ,00000," $3,783.00 "
714296,FOSCARNET 6000 MG BAG,00000," $1,578.00 "
714298,ZOLEDRONIC ACID 5MG INJ,00000, $773.00 
714314,POTASS CL 10MEQ BAG,00000, $9.00 
714317,CMPD NEOSTG 3MG 3S,00000, $122.00 
714325,MEPIVACAIN 2% 20 ML INJ,00000, $16.00 
714330,CARBOPLATIN 450 MG INJ,00000, $116.00 
714336,FLUCYTOSINE 500 MG PO,00000, $427.00 
714338,CMPD CEFZLN 2G 100B,00000, $24.00 
714339,MAKENA 10MG INJ,00000, $97.00 
714340,CMPD SUCNYCHLN 200MG10S,00000, $36.00 
714341,TRASTUZUMAB 150 MG INJ,00000," $3,993.00 "
714342,TRASTUZUMAB 10 MG INJJW,00000, $501.00 
714343,DOXIL  50MG INJ,00000," $5,517.00 "
714345,DOXIL  20MG INJ,00000," $3,090.00 "
714347,RASBURICASE 1.5 MG INJ,00000," $2,848.00 "
714361,METHOTREXATE 1 G VL,00000, $204.00 
714362,RHO IMM GLOB IV 2500 IU,00000," $1,921.00 "
714367,ERIBULIN 1 MG INJ,00000," $2,665.00 "
714374,GAMUNEXC/GAMAKED 1G INJ,00000, $286.00 
714375,ETOPOSIDE 10 MG INJ,00000, $2.00 
714378,CHOR GONADOT 1000 U INJ,00000, $86.00 
714379,GADOBUTROL 10 ML INJ,00000, $115.00 
714382,MORPHINE SULF 8 MG INJ,00000, $3.00 
714384,HYDROMORPH 10 MG INJ,00000, $7.00 
714386,CMPD TPN SOLUTION,00000, $155.00 
714387,CMPD TPN SOLUTION,00000, $155.00 
714395,MIDAZOLAM 1 MG/ML INJ,00000, $27.00 
714396,CMPD MIDZLM 50MG 50S,00000, $6.00 
714397,FENTANYL 50 MCG/ML INJ,00000, $20.00 
714400,MIDAZOLAM 1 MG/ML INJ,00000, $11.00 
714402,RHO IMM GLOB IV 15000 IU,00000," $8,643.00 "
714403,COMPOUNDED DRUG NOC,00000, $12.00 
714409,COMPOUNDED DRUG NOC,00000, $14.00 
714410,IVIG PRIVIGEN 5G/50ML,00000," $1,265.00 "
714412,IRINOTECAN 40 MG INJ,00000, $22.00 
714418,VEDOLIZUMAB 300 MG INJ,00000," $14,658.00 "
714422,BEVACIZUMAB 10 MG INJJW,00000, $272.00 
714423,BRENTUXIMAB 1 MG INJJW,00000, $497.00 
714424,CYCLOPHOSPHAMIDE 100MGJW,00000, $134.00 
714425,DAUNORUBICIN 10 MG INJJW,00000," $1,541.00 "
714426,DOCETAXEL 1 MG INJJW,00000, $5.00 
714427,ERIBULIN 0.1 MG INJJW,00000, $385.00 
714428,IDARUBICIN HCL 5MG INJJW,00000, $102.00 
714429,INTER ALFA2B 1MILU INJJW,00000, $99.00 
714430,ABRAXANE 1 MG INJJW,00000, $43.00 
714431,MITOMYCIN 5 MG INJJW,00000, $349.00 
714432,RITUXIMAB 10 MG INJJW,00000," $3,162.00 "
714433,FOSPHEN PE 50 MG INJJW,00000, $164.00 
714435,RSV-MAB RECOM 50 MG IMJW,90378," $3,464.00 "
714436,RSV-MAB RECOM 50 MG IM,90378," $3,464.00 "
714442,PHENYLEPHN 60 MCG/ML INJ,00000, $10.00 
714443,FERR CRBXMLTS 750MG INJ,00000," $2,662.00 "
714444,VASPRESSIN 1UNIT/ML INJ,00000, $509.00 
714445,MIDAZOLAM 1 MG/ML INJ,00000, $15.00 
714448,CHLORPROCAINE 20 ML INJ,00000, $62.00 
714450,CHLORPROCAINE 20 ML INJ,00000, $72.00 
714452,FLUVAC RIV4 PFAF IM,90682, $145.00 
714454,FLUVAC IIV4 PF 0.25ML IM,90685, $54.00 
714455,FLUVAC IIV4 PF 0.5ML IM,90686, $54.00 
714456,FLUVAC IIV INC ANTIGN IM,90662, $145.00 
714458,LOCM 200-299 IC 20ML,00000, $45.00 
714459,HOCM UP TO 149 IC 300ML,00000, $40.00 
714461,RYANODEX INJ,00000," $6,518.00 "
714463,SUMATRIPTAN SUCC 6MG INJ,00000, $15.00 
714464,TOCILIZUMAB 1 MG INJJW,00000, $20.00 
714465,CYCLOSP MOD 100 MG PO,00000, $6.00 
714471,LINEZOLID 2 MG/ML INJ,00000, $54.00 
714472,RENFLEXIS BS 100 MG INJ,00000," $1,538.00 "
716164,POTASS CL 20MEQ BAG,00000, $401.00 
716165,POTASS CL 40MEQ BAG,00000, $401.00 
716171,D5W 250 ML,00000, $483.00 
717702,"ARCHITECT,PX,FX 1SQCM",00000, $388.00 
717703,ARCHITECT ECM PXFX 1SQCM,00000, $388.00 
736199,METHOTREXATE 250 MG VL,00000, $54.00 
736200,ABRAXANE 100 MG INJ,00000," $5,256.00 "
736690,GAD MR CONT NOS 20 ML,00000," $1,276.00 "
738334,LOCM 300-399 IC 1ML,00000, $10.00 
740949,"INH INOMAX, PER HR",00000," $1,820.00 "
758104,FAC VIII HUMAN,00000, $18.00 
758110,FACT VIII NOVOEIGHT 1 IU,00000, $7.00 
776692,THERASKIN 1SQCM,00000, $223.00 
776693,THERASKIN 1 SQ CM WASTE,00000, $223.00 
970820,D5NS 1000 ML,00000, $401.00 
980245,PROPOFOL 1000 MG INJ,00000," $1,516.00 "
980252,PROPOFOL 200 MG INJ,00000, $296.00 
980416,ESMOLOL 2500MG BAG,00000," $1,539.00 "
980418,LINEZOLID 600MG PO,00000, $488.00 
980443,INH TOBRAMYCIN NC 300 MG,00000, $609.00 
980720,CISPLATIN 10MG INJ,00000, $874.00 
980927,ADENOSINE 6 MG INJ,00000, $599.00 
980932,PEGFILGRASTIM 6 MG INJ,00000," $22,508.00 "
980941,CYTOM IMM GLOB IV/VIAL,00000," $7,111.00 "
981042,AMIODARONE 30 MG INJ,00000, $3.00 
981106,GLUCAGON 1 MG INJ,00000, $662.00 
981107,AMPHOTERICN B 50 MG INJ,00000, $340.00 
981154,INTERF BETA1B 0.25MG INJ,00000, $277.00 
981162,CEFTRIAXONE 250 MG VL,00000, $541.00 
981180,FLUCONAZOLE 200 MG BAG,00000," $1,716.00 "
981181,VANCOMYCIN 500 MG VL,00000, $857.00 
981182,MANNITOL 25% IN 50 ML,00000, $813.00 
981189,DOBUTAMINE 250 MG VL,00000, $489.00 
981190,GENTAMICIN UP TO 80 MG,00000, $459.00 
981191,ACETAZOLAMIDE TO 500 MG,00000, $372.00 
981192,CEFOXITIN 1 G INJ,00000, $362.00 
981193,METHYLPRED SUC 125MG INJ,00000, $362.00 
981195,CIPROFLOXACIN 200 MG,00000, $316.00 
981196,DICYCLOMINE 20 MG INJ,00000, $312.00 
981199,ERYTHRO LACTO 500 MG INJ,00000, $290.00 
981200,LEVOFLOXACIN 250 MG,00000, $286.00 
981205,METHYLDOPATE 250 MG INJ,00000, $263.00 
981207,TOBRAMYCIN TO 80 MG INJ,00000, $258.00 
981209,AMPICIL/SULBAC 1.5 G INJ,00000, $241.00 
981211,ORPHENADRINE TO 60MG INJ,00000, $239.00 
981212,CEFOTAXIME 1 G VL,00000, $224.00 
981215,CHLOROTHIAZIDE 500MG INJ,00000, $218.00 
981216,DEFEROX MESY 500 MG INJ,00000, $218.00 
981276,GANCICLOVIR 500 MG INJ,00000, $419.00 
981330,COLLAGENASE 30 GM TOP,00000, $588.00 
981529,RITUXIMAB 100 MG INJ,00000," $3,138.00 "
981600,FLUOROURACIL 500 MG INJ,00000, $29.00 
981616,RIG-HT HUMAN 300 U IMSQ,90376," $1,903.00 "
981619,RABIES VAC IM,90675," $1,375.00 "
981710,COLISTIMETHATE 150MG INJ,00000, $440.00 
981764,PAPAVERINE UP TO 60MG,00000, $22.00 
981816,D5NS 500 ML,00000, $202.00 
981819,HYDRALAZINE UP TO 20 MG,00000, $80.00 
981820,LORAZEPAM 2 MG INJ,00000, $203.00 
981821,DIPHENHYDRAMINE TO 50 MG,00000, $111.00 
981826,CA GLUCONATE 10 ML INJ,00000, $102.00 
981827,MYCOPHENOLATE 250 MG PO,00000, $46.00 
981831,PROCHLORPERAZINE 10 MG,00000, $155.00 
981835,DIMENHYDRINATE TO 50 MG,00000, $80.00 
981837,GENTAMICIN UP TO 80 MG,00000, $124.00 
981839,DROPERIDOL UP TO 5 MG,00000, $185.00 
981840,PROPRANOLOL TO 1 MG INJ,00000, $54.00 
981841,SINCALIDE 5 MCG INJ,00000, $600.00 
981842,DIGOXIN UP TO 0.5 MG,00000, $45.00 
981844,MEPERIDINE 100 MG INJ,00000, $200.00 
981846,MMR VAC LIVE SQ,90707, $312.00 
981847,NALOXONE 0.4 MG INJ,00000, $185.00 
981850,NALBUPHINE 10 MG INJ,00000, $29.00 
981851,PROMETH HCL UP TO 50 MG,00000, $104.00 
981855,PROCAINAMIDE TO 1 G INJ,00000, $426.00 
981856,METHOCARBAMOL 1G/10ML,00000, $167.00 
981857,CYCLOSPORINE 25 MG PO,00000, $3.00 
981858,HYDROCORT SUCC 100MG INJ,00000, $45.00 
981859,METHYLPRED SUCC TO 40 MG,00000, $149.00 
981863,CEFUROXIME 750 MG BAG,00000, $202.00 
981864,AZITHROMYCIN 500 MG INJ,00000, $552.00 
981866,ONDANSETRON 1 MG INJ,00000, $108.00 
981876,PROMETH HCL UP TO 50 MG,00000, $104.00 
981908,HEPARIN 1000 U INJ,00000, $35.00 
981921,BACLOFEN 50MCG INTRATHEC,00000, $530.00 
981951,TERBUTAL SULF UP TO 1 MG,00000, $104.00 
981955,HYDROMORPH UP TO 4 MG,00000, $35.00 
981972,TDAP VAC >=7YRS IM,90715, $362.00 
982037,CYANOCOBALAMIN 1000 MCG,00000, $290.00 
982051,COSYNTROPIN 0.25 MG INJ,00000, $202.00 
982094,INH PENTAMIDINE NC 300MG,00000, $606.00 
982108,HYDROMORPH 1 MG INJ,00000, $8.00 
982115,DIHYDROERGOT 1 MG INJ,00000, $281.00 
982123,CEFOXITIN 2 G INJ,00000, $99.00 
982136,NEOST METH UP TO 0.5 MG,00000, $54.00 
982146,TOLVAPTAN 15MG PO,00000," $2,185.00 "
982168,PCNG K 3 MILLION U INJ,00000, $209.00 
982174,POTASS CL 10MEQ BAG,00000, $395.00 
982176,PIP SOD/TAZ 4.5 G VL,00000, $472.00 
982187,ACETAMINOPHEN 1000MG INJ,00000, $81.00 
982188,METHYLPRED 4 MG PO,00000, $3.00 
982197,IVIG PRIVIGEN 10G/100ML,00000," $5,421.00 "
982204,LOCM 300-399 IC 50ML,00000, $284.00 
982208,FERUMOXYTOL 510MG NESRD,00000," $3,332.00 "
984025,PEGFILGRASTIM 6 MG INJ,00000," $12,762.00 "
984026,ARSENIC TRIOX 10 MG INJ,00000, $248.00 
984027,IDARUBICIN 20 MG INJ,00000, $440.00 
984028,IDARUBICIN HCL 5 MG INJ,00000, $114.00 
004152,AFRIN SPRAY 15CC,00000, $48.00 
004617,ATROPINE 1% GTTS 5ML,00000, $71.00 
004665,BACITRACIN-0 1/2 OZ,00000, $45.00 
004666,BACITRACIN OPTH ONT,00000, $10.00 
004670,BACITRACIN FOIL PK,00000, $1.00 
004672,BACTROBAN OINT 22GM,00000, $436.00 
004695,BENADRYL 25MG CAPS,00000, $1.00 
004744,BENZOIN CMPD 2 OZ,00000, $48.00 
004782,BICITRA SOLUTION 1OZ,00000, $8.00 
005489,CORTISPRN OPTH SUSP,00000, $352.00 
005594,DAKINS SOLUTION,00000, $92.00 
005595,DACRIOSE OP SOL 4OZ,00000, $174.00 
005659,DEBROX EAR DROP 15CC,00000, $63.00 
006272,ERYTHROMYCIN OPTH OI,00000, $92.00 
006414,FLUTICASONE 220MCG 12GM,00000, $669.00 
006420,FLUTICASONE 44MCG 10.6GM,00000," $1,226.00 "
006856,ISOPTIN 5MG/2ML (G),00000, $71.00 
007184,LIQUIFILM-TEARS 15CC,00000, $97.00 
007504,MINERAL OIL 1OZ,00000, $1.00 
007820,NEOSPRN GU IRR 1G,00000, $177.00 
007823,NEOSPORN OP ONT 5GM,00000, $562.00 
007827,NEOSPRN OP SOL 10CC,00000, $488.00 
007991,OPTHETIC OP DROPS,00000, $296.00 
008311,POLYTRIM EYE DROP,00000, $620.00 
008540,REGLAN 1 OZ SYRUP,00000, $119.00 
008541,REGLAN 10MG TAB,00000, $10.00 
009683,XANAX 0.25 MG TAB,00000, $10.00 
712261,APIDIRA INSUL 100UNT/10M,00000," $1,099.00 "
712267,ATIVAN SOLN 2 MG/ML,00000, $20.00 
712273,AVC VAG CR,00000, $46.00 
712277,AYR NASAL GEL,00000, $32.00 
712296,BENZOIN (NOT CLEAR),00000, $82.00 
712298,BETADINE DOUCHE,00000, $3.00 
712300,BICITRA 1 ML SYRINGE,00000, $1.00 
