CPT Code,CPT/Charge Description,List Price
,METRONIDAZOLE (FLAGYL) 250MG TAB,$10.00 
,MICRO BIOCOM SUTR 2.4X6.5MM,"$4,650.00 "
,MICRO INSTR KIT S-TAK,"$2,500.00 "
,MICRO SAGITTAL BLADE FINE,$199.80 
,MICRO SAGITTAL BLADE FINE,$199.80 
,MICROPUNCTURE 5.0X10CM,$695.70 
,MICROPUNCTURE SET,$464.40 
,MILL BONE FINE DISPOSABLE,"$4,000.00 "
,MILL BONE MEDIUM DISPOSABLE,"$4,000.00 "
,MINI HEART HI-FLO NEBULIZERS,$140.55 
,MINI QUICKANCHOR PLUS #2/0 ORTHOCORD,"$3,025.00 "
,MITTEN PROTECTOR RESTRAINT,$270.00 
,MORGAN LENS,$595.27 
,NAIL HUMERAL TRIGEN STRAIGHT,"$15,300.00 "
,NAIL KIT TRECHANLANIC 010 X 170MM X 125,"$26,440.00 "
,NAIL TIBIAL 10X300MM,"$10,064.00 "
,NASAL MASK MEDIUM DISPOSABLE,$364.00 
,NASAL MASK MW DISPOSABLE,$364.00 
,NDL ECHOGENIC 6FR,"$4,150.00 "
,NECK 8DEG SHORT A/R,"$2,500.00 "
,NECK STANDARD CEMENTLESS 30X38MM,"$39,999.60 "
,NEED TAPER POINT 48MM 1/2C,$442.50 
,NEEDLE 18G 6IN PAIN EPIDURAL,$105.75 
,NEEDLE 18GX20 BIOPSY,"$1,080.00 "
,NEEDLE 20GX3.5 PAIN EPIDURAL,$69.00 
,NEEDLE 21G X 4 STIM SONOPLEX,$207.30 
,NEEDLE 22G X 2 STIM SONOPLEX,$186.60 
,NEEDLE 22GX3.5 PAIN EPIDURAL,$67.50 
,NEEDLE 360 CURVE FAST FIX DELIVERY,"$2,373.00 "
,NEEDLE 360 REVERSE CURVE FAST FIX DELIV,"$2,373.00 "
,NEEDLE 360 STRAIGHT FAST FIX DELIVERY,"$2,373.00 "
,NEEDLE 5FR SINGLE LUMEN HUIBREGTSE,"$1,550.00 "
,NEEDLE BIOPSY 18G TRU-CUT,$219.75 
,NEEDLE BONEE INJECTION,$600.00 
,NEEDLE ELECTRODE MEGAFINE EZ CLEAN 2,$172.80 
,NEEDLE FASCIA CLOSURE,$69.02 
,NEEDLE HUBER PLUS 20GX1IN,$127.50 
,NEEDLE HUBER PLUS 20GX3/4,$127.50 
,NEEDLE INSUFFLATION 120MM 13G,$180.00 
,NEEDLE INSUFFLATION 150MM,$73.20 
,NEEDLE JAMSHIDI,$614.00 
,NEEDLE JAMSHIDI,"$2,925.00 "
,NEEDLE JAMSHIDI 11GA 150MM,"$1,500.00 "
,NEEDLE MAYO CATGUT 1/2 CIR TPR 6,$51.75 
,NEEDLE MULTI FIRE SCORPIAN,"$1,700.00 "
,NEEDLE REVERSE CUTTING 24MM 3/8C,$323.70 
,NEEDLE RF 100MM,$60.00 
,NEEDLE RF 150MM,$60.00 
,NEEDLE RF 20G X 10XM,$120.00 
,NEEDLE SCORPIAN FASTPASS,"$1,400.00 "
,NEEDLE SPINAL SHORT BVL 22GX5,$147.60 
,NEEDLE TAPER POINT 36MM 1/2C,$462.45 
,NEEDLE WINGED TUOHY 18G X 3.5,$107.64 
,NEURAWRAP 5MM X 4CM,"$16,545.20 "
,NEURAWRAP 7MM X 4CM,"$10,340.75 "
,NEUROSTIMULATOR 16 MRI NON RCH MEDTRONIC,"$76,200.00 "
,NEUROSTIMULATOR INSTERSTIM 2 SACRAL,"$58,400.00 "
,NEUROTHERM DISP RF ELECTRODES,$800.00 
,NEUROTHERM DISP. RF ELECTRODES 10CM,$740.00 
,NEUROTHERM DISP. RF ELECTRODES 15CM,$740.00 
,NON-REBREATHING MASK INFANT,$20.55 
,NONREBREATHING MASK PEDIATRIC,$17.68 
,NUEROSTIMULATOR EXTERNALMEDTRONIC,"$4,000.00 "
,OBTURATOR DISPOSABLE BLUNT YKNOT,$319.54 
,ONDANSETRON ODT (ZOFRAN) 4MG,$10.00 
,OPTICHAMBER DIAMOND BULK,$205.40 
,OPTICHAMBER DIAMOND W/ED MASK,$356.07 
,OPTICHAMBER DIAMOND W/SMALL MASK,$356.07 
,OR LEVEL 1 ADDTNL 15 MINS,"$1,875.00 "
,OR LEVEL 1ST HOUR,"$15,000.00 "
,OR LEVEL 2 1ST HOUR,"$15,000.00 "
,OR LEVEL 2 ADDTNL 15 MINUTES,"$3,750.00 "
,OR LEVEL 3 1ST HOUR,"$22,500.00 "
,OR LEVEL 3 ADDTNL 15 MINUTES,"$5,625.00 "
,OR LEVEL 4 1ST HOUR,"$30,000.00 "
,OR LEVEL 4 ADDTNL 15 MINUTES,"$7,500.00 "
,OR LEVEL 5 1ST HOUR,"$37,500.00 "
,OR LEVEL 5 ADDTNL 15 MINUTES,"$9,375.00 "
,ORANGE I.V DELIVERY MODULE PEDI,$653.60 
,ORANGE INTUBATION MODULE PEDI,$461.50 
,ORVIL DST SERIES 25MM,"$2,863.00 "
,OXYGEN MODULE ORANGE,$195.00 
,OXYGEN MODULE PURPLE,$195.00 
,OXYGEN MODULE WHITE,$195.00 
,OXYGEN MODULE YELLOW,$195.00 
,OXYGEN TUBING 7  CRUSH RESISTANT LUMEN,$4.15 
,PACK BASIC CYSTO 1,$358.30 
,PACK BASIC III SURGICAL,$37.00 
,PACK CARDIAC CATH,$455.00 
,PACK DISP ACL,"$6,030.00 "
,PACK EXTREMITY MINOR,$171.00 
,PACK EXTREMITY MINOR(DONT USE),$142.72 
,PACK HEAD AND NECK,$402.35 
,PACK LAPAROSCOPY  PK I  AURORA,$7.15 
,PACK MORPHIX 3.5MM,"$3,750.00 "
,PACK MORPHIX 4.5MM,"$3,600.00 "
,PACK PACEMAKER,$761.67 
,PACK SPINE,"$1,428.44 "
,PACKING STRIP 1 X5 IODOFORM,$53.85 
,PACKING STRIP 1/2 X5  IODOFORM,$44.85 
,PACKING STRIP PLAIN .5X15 YARDS,$72.67 
,PACKING STRIP PLAIN 1X5 YDS,$69.68 
,PACU - 1ST HOUR,$937.28 
,PACU - 30 MINUTES,$217.53 
,PAD ARM BOARD FOAM,$25.35 
,PAD CPM SET UNIVERSAL,$164.85 
,PAD GROUNDING W/O CABLE(NUEROTHERM),$60.00 
,"PADDING CAST, WEBRIL, 6  X 12 FT. STRL",$29.38 
,PARIETEX VENTRAL PATCH,"$5,134.80 "
,PARTICELS 10ML COLLAGEN MEDFIL,$277.35 
,PASING ELEVATOR,$750.00 
,PASSER SUTURE ACCUPASS 45 DEG LFT CURVE,"$1,333.50 "
,PASSER SUTURE ACCUPASS 45 DEG RGHT CURVE,"$1,333.50 "
,PASSER SUTURE ACCUPASS 45 DEG UP,"$1,333.50 "
,PASSER SUTURE PERFECT SMARTSTICH,"$2,000.00 "
,PASSER SUTURE PERFECT SMARTSTICH,"$4,850.00 "
,PASSER SUTURE SELF-CAPTURE FIRSTPASS,"$6,500.00 "
,PASSER SUTURE SELF-CAPTURE FIRSTPASS,"$5,950.00 "
,PASSER SUTURE SELF-CAPTURE FIRSTPASS,"$6,000.00 "
,PATCH GORE SYNECOR 12CM,"$2,975.00 "
,PATCH HERNIA 3.2MM LARGE CIRCLE,"$3,979.00 "
,PATELLA DOME 40X10MM,"$1,821.25 "
,PATELLA ON SET,"$6,250.00 "
,PATELLA TENDON W BONE BLOCK,"$20,000.00 "
,PATHFINDER PLUS,$481.00 
,PATTIE SPONGE 1X3 XRAY,$19.89 
,PEAK PLASMA BLADE 3.0,"$3,706.80 "
,PEDAL 2.9X4.0 FR ACCESS SET,$549.80 
,PEDI RESUSCITATOR MASK RESERVOIR,$166.01 
,PEG TUBE KIT 20 FR,"$1,800.00 "
,PEG TUBE KIT 24 FR,"$1,470.00 "
,PENCIL ELECTROSURGICAL PUSH BUTTON,$36.79 
,PERISTRIP W/ VERITAS FOR 60 STAPLER,"$2,139.80 "
,PIN 6X40MM CROSS BIOSTEON BIOABSORBABLE,"$2,249.10 "
,PIN 6X50MM CROSS BIOSTEON BIOABSORBABLE,"$2,249.10 "
,PIN 9 INCH STAINMAN,"$2,300.00 "
,PIN ANCHORAGE FIXATION,"$2,772.00 "
,PIN DISTRACTION PIN 12MM STRL,$520.00 
,PIN DISTRACTION PIN 14MM STRL,$520.00 
,PIN DRILL HEADLESS TROCAR 3.2X75MM,"$6,400.00 "
,PIN FIXATION 12MM,"$1,250.00 "
,PIN FIXATION 12MM,$500.00 
,PIN GUIDE CUTTING EXTENDED,$0.15 
,PIN KIT 2.7MM BTB,"$2,680.00 "
,PIN TEMP,$845.00 
,PINS SKULL STERILE,$204.99 
,PLASMABLADE 4.0 DISSECTION DEVICE,"$3,150.00 "
,PLATE 1 LEVEL 14MM ACIF,"$13,250.00 "
,PLATE 1 LVL 12MM ACIF,"$7,736.70 "
,PLATE 1 LVL 14MM ACIF,"$7,736.70 "
,PLATE 1 LVL 14MM ACIF PIRANHA,"$10,560.00 "
,PLATE 1 LVL 16MM ACIF PIRANHA,"$10,560.00 "
,PLATE 1 LVL 26MM ACIF,"$19,500.00 "
,PLATE 1LVL 20MM ANTERIOR CERVICAL,"$16,250.00 "
,PLATE 1LVL 24MM ANTERIOR CERVICAL,"$16,250.00 "
,PLATE 2 LVL 26MM ACIF,"$8,123.60 "
,PLATE 2 LVL 28MM ACIF,"$8,123.60 "
,PLATE 2 LVL 30MM ACIF,"$8,123.60 "
,PLATE 2 LVL 32MM ACIF,"$8,123.60 "
,PLATE 2 LVL 34MM ACIF,"$8,123.60 "
,PLATE 2.4MM 8 HOLE DISTAL RADIOUS RIGHT,"$7,725.00 "
,PLATE 2.4MM VOLAR 3/4 HOLES RIGHT,"$8,645.00 "
,PLATE 3 HOLE PROXIMAL LATERAL HUMERUS,"$15,075.00 "
,PLATE 3 HOLE PROXIMAL LATERAL TIBIA,"$14,515.00 "
,PLATE 3 HOLE STANDARD OLECRANON LT,"$8,235.00 "
,PLATE 3 LEVEL 82MM CERVICAL,"$12,650.00 "
,PLATE 3 LVL 39MM ACIF,"$8,738.35 "
,PLATE 3 LVL 42MM ACIF,"$8,738.35 "
,PLATE 3 LVL 45MM ACIF,"$8,738.35 "
,PLATE 3.5MM 3 HOLE STERILE,"$6,025.00 "
,PLATE 3.5MM 6 HOLE TIBIAL LOW BEND,"$13,325.00 "
,PLATE 3.5X73MM 3 HOLE FIBULA LEFT,"$5,840.00 "
,PLATE 30X26X13MM 8 DEG SPACER AF,"$40,000.00 "
,PLATE 30X26X15MM 8 DEG SPACER AF,"$40,000.00 "
,PLATE 3LVL 54MM ANTERIOR CERVICAL,"$21,600.00 "
,PLATE 3LVL 57MM ANTERIOR CERVICAL,"$21,600.00 "
,PLATE 3LVL 60MM ANTERIOR CERVICAL,"$21,600.00 "
,PLATE 3LVL 60MM ANTERIOR CERVICAL,"$12,650.00 "
,PLATE 5 HOLE DISTAL FIBULA RIGHT,"$4,645.00 "
,PLATE 6 HOLE COMPRESSION,"$4,380.00 "
,PLATE 6 HOLE LEFT,"$7,290.00 "
,PLATE 6 HOLE LEFT CLAVICLE,"$17,925.00 "
,PLATE 6 HOLE LT,"$8,525.00 "
,PLATE 7 HOLE VOLAR BEARING RIGHT,"$13,525.00 "
,PLATE ACROMION 6 HOLE SCAPULA LEFT,"$10,990.00 "
,PLATE ALIF 32X11MM 15DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X11MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X13MM 15DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X13MM 15DEG LORDOSIS,"$15,200.00 "
,PLATE ALIF 32X13MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X13MM 8DEG LORDOSIS,"$16,200.00 "
,PLATE ALIF 32X15MM 15DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X15MM 15DEG LORDOSIS,"$16,200.00 "
,PLATE ALIF 32X15MM 15DEG LORDOSIS,"$7,500.00 "
,PLATE ALIF 32X15MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X15MM 8DEG LORDOSIS,"$15,200.00 "
,PLATE ALIF 32X17MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X19MM 15DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 32X19MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X11MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X13MM 15DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X13MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X15MM 08DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X15MM 15DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X15MM 17DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X15MM 17DEG LORDOSIS,"$32,500.00 "
,PLATE ALIF 39X15MM 8DEG LORDOSIS,"$32,500.00 "
,PLATE ANTERIOR CERVICAL 1LVL 20MM,"$19,500.00 "
,PLATE ANTERIOR CERVICAL 1LVL 22MM,"$19,500.00 "
,PLATE ANTERIOR CERVICAL 2LVL 37MM,"$19,140.00 "
,PLATE ANTERIOR CERVICAL 2LVL 40MM,"$19,140.00 "
,PLATE ANTERIOR CERVICAL 2LVL 46MM,"$19,140.00 "
,PLATE ANTERIOR CERVICAL 4LVL 73MM,"$34,800.00 "
,PLATE CERVICAL 2 LEVEL 42MM,"$10,800.00 "
,PLATE CERVICAL 2 LEVEL 44MM,"$10,800.00 "
,PLATE CERVICAL 2 LVL,"$19,500.00 "
,PLATE CERVICAL 2 LVL 32MM,"$23,500.00 "
,PLATE CERVICAL 2 LVL 37MM,"$19,500.00 "
,PLATE CERVICAL 3 LEVEL 45MM,"$12,650.00 "
,PLATE CERVICAL LEVEL ONE,"$19,500.00 "
,PLATE CERVICAL LEVEL ONE,"$12,875.00 "
,PLATE CERVICAL LEVEL ONE ZARATION,"$19,500.00 "
,PLATE DISTAL FIBULA 5 HOLE LEFT,"$10,120.00 "
,PLATE DISTAL FIBULA 6 HOLE LEFT,"$9,745.00 "
,PLATE DISTAL RADIUS STD3 HOLE RIGHT,"$9,600.00 "
,PLATE FIBULA 4 HOLE,"$6,534.00 "
,PLATE FIBULA 5 HOLE DISTAL LATERAL,"$6,534.00 "
,PLATE H 36X16MM RIGHT LARGE,"$4,290.00 "
,PLATE LOCK DISTAL FIBULA RIGHT 4 HOLE,"$2,750.00 "
,PLATE LOCKING SPINE,"$3,302.40 "
,PLATE LOCKING STANDALONE,"$5,400.00 "
,PLATE NARROW RIGHT DISTAL RADIUS,"$9,750.00 "
,PLATE OSTEO 3.2MM STRAIGHT 6 HOLE,"$3,625.00 "
,PLATE OSTEOTOMY COMPRESSION ULNAR,"$7,425.00 "
,PLATE RADIUS VOLAR DISTAL RIGHT 3 HOLE,"$5,680.00 "
,PLATE STRAIGHT 2.0 16 HOLE,"$6,525.00 "
,PLATE T RECON 1.5MM 6 HOLE,"$3,265.00 "
,PLATE TACK,$370.00 
,PLATE VOLAR 22MM 3 HOLE LEFT,"$3,770.00 "
,PLATE VOLAR 3 HOLE LEFT,"$4,975.00 "
,PLATE VOLAR LEFT ANOTOMICAL,"$8,580.00 "
,PLUME-AWAY 6.0 SMOKE EVACUATION SYSTEM,$156.00 
,POLY TRAP SINGLE CHAMBER,$41.10 
,POLYLOOP LIGATION,"$1,180.01 "
,PORT DUAL LUMEN 10FR MRI,"$4,780.00 "
,PORT SINGLE LUMEN 9.6FR MRI,"$3,945.00 "
,POSITIONER HEAD RING CUSHION 9  DIAMETER,$24.82 
,POUCH 1010 DRAPE TOWEL LG INVISISHIELD,$13.75 
,POUCH 1018 INSTRUMENT 2POCKET,$14.25 
,POUCH COLOSTOMY 45MM 1.75,$38.10 
,POUCH ENDOCATCH 10MM,$660.00 
,POUCH SPECIMEN 15MM ENDO,"$2,700.00 "
,POWDER ANTIFUNGAL PHYTO 3OZ,$51.90 
,PREDNISONE 50MG TAB,$10.00 
,PRESSURE INFUSER 1000ML W/STOPCOCK,$161.70 
,PRESSURE MANOMETER DISPOPSABLE,$311.48 
,PREVAIL BRIEF LARGE,$185.50 
,PRINTER PAPER & RIBBON SONY,"$2,347.20 "
,PROBE 10FR BIPOLAR,"$1,584.40 "
,PROBE 2.8 ELECTROHEMOSTASIS GOLD,"$3,155.20 "
,PROBE 7FR BIPOLAR,"$1,584.40 "
,PROBE FOGARTY 5FR 23CM BILIARY BALLOON,$678.21 
,PROBE FOGARTY 5FR 23CM BILIARY BALLOON,$678.21 
,PROBE FOGARTY 5FR 40CM BILIARY BALLOON,$678.21 
,PROBE NEURO THERM 100MM,$320.00 
,PROBE NEURO THERM 150MM,$320.00 
,PROCOL HYDROCOLLOID DRSG 4X4,$181.30 
,PROTECTOR HEEL RAISIER PRO II,$346.45 
,PRP KIT,"$2,250.00 "
,PUDDLE VACS,$210.00 
,PURPLE I.V DELIVERY MODULE PEDI,$653.60 
,PURPLE INTUBATION MODULE PEDI,$422.50 
,PUSHER KNOT AND SUTURE CUTTER,"$1,790.00 "
,PUTTY 10CC,"$7,741.50 "
,PUTTY 10CC,"$12,250.00 "
,PUTTY 10CC,"$7,000.00 "
,PUTTY 10CC WITH CHIPS SYRINGE,"$4,750.00 "
,PUTTY 1CC I-FACTOR,"$3,190.00 "
,PUTTY 1CC STRYKER,"$1,532.30 "
,PUTTY 1CC UNIVERSAL INST.,"$1,850.00 "
,PUTTY 2.5CC,"$2,376.20 "
,PUTTY 2.5CC,"$2,000.00 "
,PUTTY 2CC,"$1,900.95 "
,PUTTY 3CC EXFUSE,"$3,050.00 "
,PUTTY 5CC,"$8,250.00 "
,PUTTY 5CC,"$4,517.00 "
,PUTTY 5CC,"$3,750.00 "
,PUTTY 5CC GS MEDICAL,"$3,625.00 "
,PUTTY 5CC STIMUBLAST,"$4,100.00 "
,PUTTY 5CC WITH CHIPS SYRINGE,"$3,625.00 "
,QUETIAPINE FUMARATE (SEROQUEL) 50MG TAB,$10.00 
,RADIAL COMPRESSION DEVICE LG W/ INFLATO,"$1,750.00 "
,RADIAL COMPRESSION DEVICE REG W/ INFLATO,"$1,750.00 "
,REAMER 10MM PILOTED HEAD,"$3,900.00 "
,REAMER 10MM PILOTED HEAD ACORN,"$3,850.00 "
,REAMER 7.5MM PILOTED HEAD,"$2,930.00 "
,REAMER 7MM PILOTED HEAD,"$4,460.00 "
,REAMER 8.0MM PILOTED HEAD,"$2,930.00 "
,REAMER 8.5MM PILOTED HEAD,"$2,930.00 "
,REAMER 8MM PILOTED HEAD,"$4,460.00 "
,REAMER 9MM CORING LOW PROFILE,"$1,485.00 "
,REAMER 9MM CORING W/ COLLARED HEAD,"$2,930.00 "
,REAMER 9MM LOW PROFILE,"$2,700.00 "
,RECIP SMALL TEAR CROSS CUT,"$1,317.30 "
,RED I.V DELIVERY MODULE PEDI,$653.60 
,RED INTUBATION MODULE PEDI,$487.50 
,RED I-O MODULE,$585.00 
,REGIFIB LASER FIBER,"$1,000.00 "
,RELOAD AT545 REGULAR ENDOPATH,"$1,333.20 "
,RELOAD BLACK 60MM ENDOSCOPIC,$675.00 
,RELOAD ENDO GIA 60MM REINFORCED PURPLE,"$4,500.00 "
,RELOAD ENDOPATH LINEAR CUTTER BLUE 35MM,$474.72 
,RELOAD GIA 55 BLUE,$145.00 
,RELOAD GIA 55 GREEN,$95.00 
,RELOAD GIA 75 BLUE,$890.00 
,RELOAD GIA 75 GREEN,$145.00 
,RELOAD GOLD 60MM ENDOSCOPIC,$675.00 
,RELOAD GREEN 60MM ENDOSCOPIC,"$1,819.80 "
,RELOAD LIN CUT GREEN 4.1,"$1,333.30 "
,RELOAD LIN CUT WHITE,"$1,333.30 "
,REMOTE FREELINK CONTROL KIT,"$5,000.00 "
,RENTAL WOUNDVAC KCI,$65.50 
,RESECTION ELECTRODE BUTTON 24-28FR 12,"$4,689.50 "
,"RESECTION ELECTRODE, LOOP","$4,860.30 "
,RESERVOIR 150ML J-VAC,$419.90 
,RESOLUTION CLIP 360 235CM,"$3,369.20 "
,RESTRAINT HEAD BEACH CHAIR STRYKER,$265.98 
,RESUSCITATOR AUTO W/ MANOMETER,$850.00 
,RETAINER VISCERA LARGE FISH SURGICAL,$242.00 
,RETRIEVER ENDO POUCH,$273.92 
,RGT ALBUMIN,$9.31 
,RGT ALBUMIN,$9.31 
,RGT ALT 5PK  250SLDS/PK,$166.27 
,RIDGELOOP CORDICAL ADJUSTABLE DISP SYST,"$5,690.00 "
,ROD 100MM CURVED,"$1,975.00 "
,ROD 120MM PRE BENT,$950.00 
,ROD 300MM TI SS LONG,"$1,900.00 "
,ROD 35MM CONTOURED,"$3,180.00 "
,ROD 35MM STRAIGHT,"$1,975.00 "
,ROD 40MM STRAIGHT,"$1,975.00 "
,ROD 45MM CURVED,"$2,947.50 "
,ROD 45MM PRE-CURVED,"$1,975.00 "
,ROD 5.5X100MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X100MM PRE-CURVED,$950.00 
,ROD 5.5X110MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X120MM LORDATIC TITANIUM,"$3,500.60 "
,ROD 5.5X200MM STRAIGHT TITANIUM,"$3,501.20 "
,ROD 5.5X250MM STRAIGHT TITANIUM,"$3,501.20 "
,ROD 5.5X300MM STRAIGHT TITANIUM,"$3,501.20 "
,ROD 5.5X35MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X35MM PRE-CURVED,"$3,500.00 "
,ROD 5.5X40MM CURVED,"$2,475.00 "
,ROD 5.5X40MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X40MM RAD,$950.00 
,ROD 5.5X45MM LORDATIC TITANIUM,"$3,500.60 "
,ROD 5.5X45MM LORDOSED,$950.00 
,ROD 5.5X50MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X50MM LORDOSED,$950.00 
,ROD 5.5X50MM PRE-CURVED,"$1,975.00 "
,ROD 5.5X55MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X60MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X65MM S-LOK CURVED,"$2,800.00 "
,ROD 5.5X65MM S-LOK CURVED,"$1,750.00 "
,ROD 5.5X70MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X70MM S-LOK CURVED,"$1,250.00 "
,ROD 5.5X75MM LORDATIC TITANIUM,"$3,501.20 "
,ROD 5.5X75MM S-LOK CURVED,"$2,800.00 "
,ROD 5.5X75MM S-LOK CURVED,"$1,750.00 "
,ROD 5.5X75MM S-LOK CURVED,"$1,750.00 "
,ROD 5.5X80MM LORDATIC TITANIUM,"$3,500.60 "
,ROD 5.5X90MM LORDATIC TITANIUM,"$3,500.60 "
,ROD 60MM PRE-CURVED,"$1,975.00 "
,ROD 6X40MM XIA TITANIUM,"$2,545.75 "
,ROD 6X480MM XIA TITANIUM STRAIGHT,"$2,129.90 "
,ROD 6X70MM XIA TITANIUM LUMBAR,"$2,545.75 "
,ROD 70MM CONTOURED,"$3,180.00 "
,ROD 70MM PRE BENT,"$1,975.00 "
,ROD 80MM CURVED,"$1,975.00 "
,ROD 80MM PCDF,"$2,250.00 "
,ROD 80MM PRE-CURVED,"$1,975.00 "
,ROD 90MM CONTOURED,"$3,180.00 "
,ROD 90MM CURVED,"$1,975.00 "
,ROD 90MM LORDOSED,$950.00 
,ROD CROSSBAR MEDIUM CONTOURED,"$8,457.50 "
,ROD PREBENT 45MM,"$2,025.00 "
,ROD RADIAL 35MM SPINE,"$2,545.75 "
,ROD RADIAL 45MM SPINE,"$2,545.75 "
,ROD RADIAL 60MM SPINE,"$2,545.75 "
,SALEM SUMP TUBE 10FR,$25.20 
,SALEM SUMP TUBE 12FR,$24.75 
,SAMPLING BLOOD KIT PRO-VENT PLUS,$11.40 
,SAWBLADE 70X10X1.19 FOR STRYKER,"$6,705.00 "
,SCD SLEEVE CALF MED BLUE,$112.80 
,SCISSOR TIP ENDOCUT DISPOSABLE MICROLINE,$532.50 
,SCREW 2.7X12MM CORTICAL,$695.00 
,SCREW 2.7X18MM CORTICAL,$695.00 
,SCREW 3.0X14MM LOCKING,$895.00 
,SCREW 3.0X16MM LOCKING,$895.00 
,SCREW 3.0X18MM LOCKING,$895.00 
,SCREW 3.0X20MM LOCKING,$895.00 
,SCREW 3.0X26MM LOCKING,$895.00 
,SCREW 3.0X28MM LOCKING,$895.00 
,SCREW 3.2X24 TWIN FIX,"$3,075.00 "
,SCREW 3.5X22 FIXOS,"$3,110.00 "
,SCREW 3.5X26 CORTEX NON LOCKING,$300.00 
,SCREW 3.5X28 CORTEX NON LOCKING,$300.00 
,SCREW 3.5X30 CORTEX NON LOCKING,$300.00 
,SCREW 3.5X32 CORTEX SCREW NON LOCKING,$300.00 
,SCREW 3.5X40 CORTEX NON LOCKING,$300.00 
,SCREW 3.5X65 CORTEX SCREW NON LOCKING,$300.00 
,SCREW 4.0X32 CORTEX SCREW LOCKING,"$1,430.00 "
,SCREW 4.0X55 CORTEX SCREW LOCKING,"$1,430.00 "
,SCREW 4.0X65 CORTEX SCREW LOCKING,"$1,430.00 "
,SCREW 4.5X30 CORTICAL SELF TAPPING,$340.00 
,SCREW 4MMX44CM CANULATED LO PRO,"$1,180.00 "
,SCREW 4X16MM FIXED,"$2,750.00 "
,SCREW 4X26 CORTEX LOCKING,"$1,430.00 "
,SCREW 4X30 CORTEX LOCKING,"$1,430.00 "
,SCREW 4X34 CORTEX LOCKING,"$1,430.00 "
,SCREW 4X38 CORTEX LOCKING,"$1,430.00 "
,SCREW 4X46MM CANULATED LO PRO,"$1,180.00 "
,SCREW 5X50MM LOCKING FULLY THREADED,"$1,236.00 "
,SCREW 6.2X35MM TI POLY AXIAL,"$3,800.00 "
,SCREW 6.2X45MM TI POLY AXIAL,"$3,800.00 "
,SCREW 6.5X35 LOWTOP PEDICLE,"$7,475.00 "
,SCREW 7.5X35 LOWTOP PEDICLE,"$7,475.00 "
,SCREW 7X35MM TI POLY AXIAL,"$3,800.00 "
,SCREW BONE 3.5X12MM T10,$870.00 
,SCREW BONE 3.5X24,$701.82 
,SCREW BONE 3.5X42,$701.82 
,SCREW CANCELLOUS 5X42MM,"$1,830.00 "
,SCREW CANCELLOUS 5X52MM,"$1,830.00 "
,SCREW CANCELLOUS 5X62MM,"$1,830.00 "
,SCREW CANCELLOUS BONE 15X6.5MM,$0.05 
,SCREW CANCELLOUS BONE 20X6.5MM,$0.05 
,SCREW CANNULATED 2.7 L32,"$2,670.80 "
,SCREW CANNULATED 3.0 6MM,"$3,105.00 "
,SCREW CANNULATED 3.5 L32,"$2,858.80 "
,SCREW CANNULATED 4.0X48MM SHORT THREAD,$272.10 
,SCREW CANNULATED 4X34MM QUICK FIX,"$1,180.00 "
,SCREW CANNULATED 4X40,"$1,457.22 "
,SCREW CANNULATED 4X44MM QUICK FIX,"$1,180.00 "
,SCREW COMPOSITCP INTERFERENCE,"$4,750.00 "
,SCREW CORTICAL 3.3X10MM,$650.00 
,SCREW CORTICAL 4X22MM,"$1,505.00 "
,SCREW CORTICAL 4X24MM,"$1,505.00 "
,SCREW DISTAL 2.7X12MM,$650.00 
,SCREW DISTAL 2.7X14MM,$650.00 
,SCREW DISTAL 2.7X18MM,$650.00 
,SCREW INTERFERENCE 11X30MM,"$3,100.00 "
,SCREW LAG 5MM X 95MM,$360.00 
,SCREW LO PRO 3.5X10MM TITANIUM,$430.00 
,SCREW LO PRO 3.5X14MM TITANIUM,$430.00 
,SCREW REDUCTION POLY ANYPLUS 4.5X35MM,"$4,545.00 "
,SCREW REDUCTION POLY ANYPLUS 4.5X40MM,"$4,545.00 "
,SCREW SELF TAPPING 3.5X16MM CORTEX,$210.00 
