System Generated Service Id,Description,Price,,
14497,HO W/O JOINTS CF,236.49,,
14494,HFO W/JOINT(S) CF,279.74,,
14482,FO W/O JOINTS CF,186.43,,
14652,AOS24 UPP EXT FX ORTHOSIS HUMERAL,758.11,,
25122,"Coil, Interlock -35, 2D 10mm x 20cm mm#133587",1125.00,,
29190,"Coil, AZUR-CX 18 System, 4.0mm x 13cm mm#146935",1125.18,,
29811,"TRINITY, ELITE SMALL 410001 MM#155011",1206.00,,
27417,"Coil, AZUR-18D System mm#143019 2mm x 2cm",1206.34,,
14759,"Plug, Vascular II 06x6mm",1248.00,,
14940,"Coil, NESTER WMCE 35-14-10 mm#115501",127.05,,
27790,"Coil, AZUR-18D Framing, 10mm x 26cm mm#123122",1275.00,,
25309,"Coil, Interlock -35, 2D",1350.00,,
14803,"Coil, Tornado Embol .018 5/2 mm#062007",140.00,,
14942,"Coil,Tornado Embolization  #21 mm#056673",162.00,,
27229,"Coil, AZUR-18D System mm# 143019",1800.00,,
27789,"Coil, AZUR-35D System, 20.0mm x 30cm mm#145172",2227.08,,
27230,AZUR Detachment Controller mm# 143020,240.00,,
34121,"Embolization Microcoil, MWCE-18-0.5-0-HILAL",77.09,,
26727,"DORHOFFER TORP, V 70145843 mm#125873",847.48,,
28262,"Coil, Concerto 5mm x 15mm, 0.021'' mm#148197",933.00,,
14867,"Coil, Helical 2D, 10mmx20cm mm#118503",975.00,,
1721,PRE-POOLED CRYOPRECIPITATE,419.40,,
1725,RED BLOOD CELLS LEUKO REDUCED,1030.58,,
1726,PLASMA FROZEN W/IN 8 HR COLLECT,419.78,,
1744,"RED BLOOD CELLS, EA UNIT",809.52,,
1730,ADM WASHED RED CELLS,1580.69,,
8995,"RED CELLS, WASHED",1580.69,,
1746,LEUKO REDUCED PLATELETS EACH,631.13,,
1732,LEUKOREDUCED IRRAD PLATELETS,834.36,,
1747,PLATELETS PHERESIS LEUKOREDUED,2726.67,,
1727,PLATELETS PHERESIS LEUKOR_ IRR,3595.39,,
1728,PACKED CELLS LEUKO-REDUCED IRR,1456.97,,
61,TRAVEL ALLOWANCE > 20 MILES,1.16,,
2762,PAP SMEAR PREPARATION,60.01,,
22434,"MESH, STRATTICE,1620002 16X20 mm#125376",22493.74,,
2535,APLIGRAF PER SQ CM,153.37,,
27063,"APLIGRAF MM#142026,Q4101",153.37,,
2532,OASIS WOUND MATRIX PER SQ CM,39.02,,
29367,"GRAFT JACKET, 8600-5X05, 5X5CM mm#098479",373.86,,
29217,GRAFTJACKET 4X7CM 86UM-4X07 mm#122903,373.86,,
28190,PRIMATRIX PER 1 SQ CM,209.02,,
27651,"ALLODERM, 132CM CM1520 mm#144606",112.14,,
31324,"ALLODERM, PERFORATED CL1520P mm#156393",118.97,,
31284,"ALLODERM, PERFORATED CM1520P mm#156340",118.97,,
27678,alloderm contour large mm# 144877CL1520,143.39,,
28431,"ALLODERM, 2X4, THIN, 102010 mm#103533",143.39,,
31058,ALLODERM #992128MM#155918,112.14,,
30788,"ALLODERM #992128,MM#155918",118.97,,
26996,ALLODERM  2 X 4 MM#140511,143.39,,
31834,OASIS TRI-LAYER WND MATRIX PER 1 SQ CM,50.97,,
31265,"MESH, STRATTICE FIRM 2540002 mm#155731",137.42,,
31431,"STRATTICE MESH #1016005,MM#156449",145.79,,
32087,Epifix 2x2cm MM#156825,1738.35,,
32085,Epifix 14mm Disk mm#156823,568.31,,
32086,Epifix 18mm Disk MM#156824,568.31,,
32088,Epifix 2x3cm MM#156826,568.31,,
32089,Epifix 2x4cm MM#156828,568.31,,
32090,Epifix 3.5x3.5cm Mesh MM#156829,568.31,,
32091,Epifix 4x4.5cm Mesh mm#156830,568.31,,
29389,GRAFIX PRIME PER SQUARE CENTIMETER,544.67,,
34378,PURAPLY OR PURAPLY AM PER SQ CM,452.93,,
33436,"CONTRAST, SULF HEXA LIPID MICROSPHERE PER ML",99.11,,
34280,"DISCARDED, INJ SULF HEXA LIPID MICROSPH",99.11,,
28532,"CONTRAST, PERFLUTREN PER ML",241.58,,
2524,LOCM 200-299 MG/ML PER ML,1.53,,
15240,CONTRAST ISOVUE PER ML,1.53,,
17055,"IOPAMIDOL/ISOVUE-300 30ML VL,",1.53,,
2525,LOCM 300-399 MG/ML PER ML,1.53,,
28279,Urovysion - Imgen test,664.70,,
7792,"NEEDLE, COAX TRUE GUIDE C1410B",10.16,,
14935,"Introducer, Peel Away",10.17,,
26103,COSMETIC BLEPHAROPLASTY UPPER AND LOWER,1000.00,,
26124,COSMETIC FACE LIFT MINI with or w/o liposuction,1000.00,,
5010,DRAIN SETUP KIT,102.58,,
24892,"DRAIN KIT, PLEUREX",104.34,,
25126,"COIL, STRAIGHT 2 X 2MM 5/BOX",105.00,,
7534,MICRO MARK CLIP,107.06,,
34507,Syvek NT Patch 3cm x 3cm mm#079547,107.80,,
26564,"Embolization, Contour,Particle",1072.16,,
1678,EXCISION LESION 2.1-3.0 CM,1078.33,,
26466,NEOB BASE FEE POST BRAIN DEATH,10815.00,,
25621,REMOVAL PEG TUBE,109.92,,
14871,"Dilator, TD 12FR 38 mm#124442",11.55,,
26109,"COSMETIC BREAST IMPLANTS, BILATERAL",1100.00,,
26114,COSMETIC BREAST REDUCTION - UNILATERAL,1100.00,,
27607,Lond drains mm#059903,111.21,,
3842,"CANNULA, ERCP",111.35,,
3229,ARM SUPPORT W/TRACTION 12-401,112.38,,
27776,LEVEL 4 LAB HANDLING CHARGE,112.66,,
34702,CEMENT CARTIDGES CCO2A MM#661394,113.00,,
15086,"Catheter, Pigtail 5FR MARKER",113.12,,
1596,SURGERY OPEN HEART,114.08,,
1405,OPERATING ROOM ADDITIONAL 15,1157.03,,
7805,"NEEDLE, TEMNO TT1811",117.04,,
7303,"MARKER, ULTRACLIP II US 863017",117.75,,
2570,C-SECTION TIME,12.38,,
14821,"Sheath, KCFW-10.0",120.00,,
26118,COSMETIC LIPOSUCTION - ABDOMEN/FLANKS,1200.00,,
26132,COSMETIC LIPOSUCTION LOWER EXTREMITIES,1200.00,,
2659,SIGMOID W/SUBMUCOSAL INJECTION,1206.55,,
2660,SIGMOIDOSCOPY DIAGNOSTIC,1206.55,,
31827,"Gastrojejunostomy, MarxCope Jejunal replacement catheter mm#102739",122.00,,
1680,FINE NEEDLE ASPIRATION,122.80,,
26850,"Lubricant, ViperSlide",122.91,,
32186,Separator 3 mm#157012,1224.00,,
2287,SUPRAPUBIC TUBE CHANGE,1230.93,,
2634,COLONOSCOPY W/SUBMUCOSAL INJEC,1231.38,,
15025,"Catheter, Linear 7.5 Fr. 25ml",1245.00,,
2961,ACU STICK,125.02,,
10921,WANG NEEDLE,126.47,,
26101,Femostop Gold,128.01,,
7302,"MARKER, SMARK-CELERO",128.66,,
15080,"Catheter, Infiniti 4F 145 Pig",13.35,,
27300,RECOVERY ROOM ADD 15 MINUTES,130.75,,
27302,RECOVERY ROOM ENDO ADD 15 MINUTES,130.75,,
3230,ARTHRO FLOW IRRG SYS,130.94,,
15203,"Catheter, Quick Cross Angled .",1305.00,,
14978,"Sheath, CURVED KCFW",132.00,,
15040,"Microcatheter, Echelon-10 , 1.",1327.50,,
14930,"Catheter, Mikelson 5F 80cm",135.00,,
27188,SIGMOIDOSCOPY FLEX; DX,1354.03,,
7296,"MARKER, GEL ULTRACOR GMUTC005S",136.09,,
25150,"GASTROSTOMY, MIC-KEY STOMA mm#132918",136.50,,
7295,"MARKER, BREAST 14GA MAM3014",136.65,,
7301,"MARKER, MICRO MARK 11GA",136.65,,
29760,"CLIP,SUTURE ABSORBABLE XC200 mm#132607",138.00,,
26849,"Lubricant, Orbit ViperSlide",138.83,,
2868,Room and Board Acute Semi Private,1382.30,,
7927,Room and Board Obstetrics Semi Private,1382.30,,
2908,ABSORBATACK HERNIA ABSTACK20,1394.94,,
14865,"Catheter,Contra, Imager II 2.0 mm#094955",14.01,,
7791,"NEEDLE, COAX TRUE GUIDE C1210B",14.43,,
7793,"NEEDLE, COAX TRUE GUIDE C1413",14.43,,
15081,"Catheter, Infiniti 4F AL1 mm#119438",14.70,,
15082,"Catheter, Infiniti 4F JL4",14.70,,
26106,COSMETIC ABDOMINOPLASTY w/o liposuction,1400.00,,
26112,COSMETIC BREAST REDUCTION - BILATERAL,1400.00,,
26125,COSMETIC FACE LIFT / RHYTIDECTOMY - FULL,1400.00,,
26136,COSMETIC THIGH LIFT - BILATERAL,1400.00,,
32773,"TorqVue Delivery System, 8fr. 45/80 mm#158256",141.68,,
661,RAST NORTHEAST PEDI < 3 YRS,141.76,,
7298,"MARKER, MAMMOMARK 11GA MAM3001",142.45,,
3482,BIOPSY NEEDLE COAXIAL,143.31,,
14927,"Catheter, Berenstein (DAV) 5 F",143.92,,
32706,"G-Tube 18F, 3.0cm Stoma mm#158120",144.76,,
25618,LIGATOR POLY LOOP HX400U-30 mm#091100,145.37,,
14975,"Sheath, Check-Flo RCF J RB",145.50,,
3363,BALLOON RETRIEVAL,146.10,,
15198,Temp. Pacing WIRE DAIG 6FR,147.00,,
9127,ROTAGLIDE LUBRICANT,149.15,,
6603,IV FLUIDS FOR HYDRATION,149.68,,
32619,AQUATICS CLASS - INDIV - PER 15 MIN,15.00,,
27627,CLOTRIMAZOLE CREAM 1%,15.05,,
3493,BIOPSY TRAY,15.17,,
25211,"NEEDLE GUIDE, EVIVA",15.32,,
3609,BLOOD GAS KIT,15.95,,
27606,Lumbar puncture kit mm#118044,15.99,,
31532,"LAA Closure, Watchman Access System, Anterior Curve mm#156484",1500.00,,
2893,6F RAABE SHEATH 55cm,153.62,,
662,RAST NORTHEAST PEDI > 8 YRS,154.90,,
2873,Room and Board Psychiatry,1540.88,,
26105,COSMETIC ABDOMINOPLASTY with liposuction,1550.00,,
15195,Temp. Pacing WIRE DAIG 5FR,157.50,,
4224,"CATHETER, PROWLER SELECT mm#097172",1588.00,,
14933,"Catheter, Shetty GJ 10.2F 45cm",159.00,,
27909,Golf Evaluation I,159.29,,
15101,"Filter, OPTEASE FEMORAL",1597.50,,
14969,"Needle, CHIBA 22 GA",16.38,,
7809,"NEEDLE,MICROPUNCTURE PUSH PLUS",160.84,,
14760,"Catheter, Omniflush  SoftVu",165.00,,
15139,"Filter, IVC option",1650.00,,
4761,DELIVERY ROOM,1656.11,,
14947,Embolization Foam PVA-200,168.00,,
14866,"Coil, Complex HELICAL 18",169.50,,
7806,"NEEDLE, TRUE GUIDE 17GA C1810B",17.44,,
1693,REMOVAL SKIN TAGS UP TO 15,170.11,,
15037,"Catheter, Cragg/MacNamara 4F-1",172.50,,
32402,BIKEFIT EVALUATION - SELF PAY,175.00,,
3118,AMPLATZER VASCULAR PLUG,1777.59,,
116,MDVIP PANEL (W/O PSAS),18.04,,
7206,LOCKING DEVICE,18.78,,
26950,"SYRINGE, SDS-CTP-SPK MM#085553",18.81,,
27602,Amniocentesis tray mm#008867,18.90,,
14789,"PICC, 5F DL Power PICC 70cm",180.00,,
26107,COSMETIC BELT LIPECTOMY,1800.00,,
32187,Separator 6 mm#157013,1804.00,,
27375,"Embolic Material, Lipiodol Ultra-Fluide, 10ml",1848.76,,
34537,Central Venous Catheter CDC-42703-XP1A mm#001109,186.34,,
27596,MIC Jejunal Feeding Tube mm#144494,187.35,,
9907,STAT-LOCK,19.58,,
7764,NEEDLE INTRODUCER CO-AX MDTECH,19.63,,
26470,NEOB ORGAN FEE HEART,1907.80,,
26467,NEOB ORGAN FEE KIDNEY(S),1907.80,,
26469,NEOB ORGAN FEE LIVER,1907.80,,
26472,NEOB ORGAN FEE LUNG(S),1907.80,,
2661,SIGMOIDOSCOPY W/BIOPSY,1935.90,,
2664,UGI ENDO DIAGNOSTIC,1935.90,,
2666,UGI ENDO W/BIOPSY,1935.90,,
2668,UGI ENDO W/DILATION OBSTRUCTIO,1935.90,,
2669,UGI ENDO W/FOREIGN BODY REMOVE,1935.90,,
15038,"Catheter, SPIDERFX 3MM",1942.50,,
4765,DERMABOND,197.94,,
9146,RX LOCKING DEVICE,20.73,,
14869,"Coil, VortX-18 Diamond 3mmx3.3",202.50,,
32684,"NEEDLE, ICEFORCE 2.1 MM# 157898",2079.00,,
33358,"NEEDLE, ICEPEARL 2.1 MM# 157897",2079.00,,
25162,"GUIDEWIRE, ROSEN CURVED THSCFA",21.00,,
3484,BIOPSY NEEDLE SIMPLE CHIBA,21.08,,
26951,"SYRINGE, MEDRAD MM#088258",21.08,,
10332,TELEMETRY,212.39,,
1687,MUSCLE BIOPSY,2127.03,,
8769,PRESSURE MONITORING KIT,214.55,,
1630,LASER TREATMENT ONE EYE,2142.10,,
2658,SIGMOID W/POLYPECTOMY SNARE,2142.10,,
1403,OPERATING ROOM 1ST 30COSMETIC,2170.11,,
14948,"Filter, Celect, Fem Jug APPROA",2171.79,,
1679,EXCISION LESION 3.1-4.0 CM,2184.45,,
1696,TEMPORAL ARTERY BIOPSY,2184.45,,
14976,"Sheath,Check-Flo RCF 12 JRB",219.00,,
15071,"Catheter, Cobra 4fr C1",22.42,,
15096,"Catheter, Tempo 4F SIDEWINDER",22.42,,
15095,"Catheter, Tempo 4fr 65cm",22.42,,
1712,ANESTHESIA GENERAL,22.54,,
1407,ANESTHESIA GENERAL COSMETIC,22.54,,
1713,ANESTHESIA LOCAL OBS,22.54,,
1714,ANESTHESIA OPEN HEART,22.54,,
5965,"GUIDE, COAXIAL 10G VC 10118",22.68,,
5966,"GUIDE, COAXIAL 14G VC 14116",22.68,,
9144,RX CYTOLOGY BRUSH ERCP BX,221.47,,
6154,HEIMLICH PNEUMOTHORAX KIT,221.69,,
2871,Room and Board Pediatrics,2225.88,,
3378,"BALLOON, EXTRACTION",224.77,,
25260,"SPINNING WIRE, VIPER .014 X .0",225.00,,
15022,"Misc, NavX Surface Electrd Kit",2250.00,,
25189,"MARKER, TRIMARK OR SMARK",227.83,,
4519,COMBOCATH BIOPSY BRUSHING CATH,228.23,,
25144,"FEEDING TUBE, JEJUNAL W/ PIGTAIL TIP mm# 132596",228.84,,
5007,DRAIN BAG,23.18,,
25212,"NEEDLE, CHIBA BIOPSY DCHN mm#042196",23.63,,
5306,ERCP KIT,23.78,,
27301,RECOVERY ROOM ENDO FIRST 30 MIN,231.40,,
27298,RECOVERY ROOM FIRST 30 MIN,231.40,,
1402,OPERATING ROOM 1ST 30 MINUTES,2314.04,,
24882,BONE BIOPSY NEEDLE CT,235.47,,
1681,FULL THICKNESS GRAFT 20 sq cm,2355.71,,
1694,SPLIT THICKNESS GRAFT 100 sqcm,2355.71,,
8764,PRESS.LINE SET-UP/CHANGE,239.82,,
14943,"Dilator, 08Fr. x 20 cm, 0.038 MM#120486",24.60,,
8030,OXYGEN,25.38,,
15091,"Catheter, SIM 1 5 F MM# 068459",25.50,,
26137,COSMETIC OVERNIGHT STAY,250.00,,
15157,"Catheter, Fountain 4F 135x30",255.00,,
31533,"LAA Closure,Watchman, 21mm mm#156487",25500.00,,
15027,StatLock for IAB Securement,26.85,,
2620,COLONOSCOPY DIAGNOSTIC,2622.34,,
2632,COLONOSCOPY W/POLYPECTOMY SNAR,2622.34,,
2872,Room and Board ICU,2696.85,,
14928,"Catheter, Berenstein DAV 100 mm#031179",27.72,,
14934,"Catheter, VTK 5 F 125 cm mm#106434",27.72,,
32901,Cool tip ablation electrode single MM# 158072 - 158075,2739.66,,
2887,14 GAUGE MAMMATONE NEEDLE,274.75,,
2571,LDRP OBSTETRICS,2752.55,,
2277,CYSTOSCOPY I,2762.19,,
32687,"ANTENNA, SYNCHROWAVE SW-1415 MM# 157869",2772.00,,
32922,"ANTENNA, SYNCHROWAVE SW-1420 MM# 157873",2772.00,,
32720,"ANTENNA, SYNCHROWAVE SW-1420 MM#157870",2772.00,,
10769,UTERINE INJECTOR,28.19,,
26639,Quik Combo Pads,28.22,,
8253,PEAK FLOWMETER,28.24,,
4860,DIAGNOSTIC CATHETER,28.35,,
863,LEVEL 1 LAB HANDLING CHARGE,28.93,,
25170,"INTRODUCER KIT, 18 MIC J/TJ mm#131981",280.13,,
2683,PROCEDURE ROOM < 30 MINUTES,2828.54,,
2628,COLONOSCOPY W/BIOPSY,2865.50,,
9147,RX NEEDLE KNIFE ERCP RES M00545000 item #660011,287.98,,
1676,EXCISION LESION > 4.0 CM,2870.56,,
25204,MIC-KEY G/TG 18 FR.INTRODUCER mm#132917,288.45,,
27605,Myelogram kit mm#054904,29.67,,
1632,ANESTHESIA 15 MIN COSMETIC,295.90,,
31004,LK15 abaltion RF probe mm#156134,2982.00,,
31005,LK20 Ablation probe mm#156135,2982.00,,
31002,PR15 Ablation RF probe mm#156132,2982.00,,
31003,PR20 Ablation RF probe mm#156133,2982.00,,
2568,C-SECTION RECOVERY,3.41,,
14926,"Catheter, 5F KMP 6cm mm#063390",30.00,,
14744,"Valve, Rotating Hemostatic mm#123398",30.00,,
5692,GALACTOGRAM NEEDLE,30.08,,
10978,WIRE KOPANS,30.31,,
6548,"INTRODUCER, BIOPSY CELERO",30.60,,
28639,Seashore Point Day STAT Chg,30.90,,
26120,COSMETIC BREAST NIPPLE EVERSION,300.00,,
26133,COSMETIC LIPOSUCTION - NECK,300.00,,
14756,"LVAD,Kit,Impella 2.5 PTVA Pump",30000.00,,
12069,CIRCUMCISION W/CLAMP/OTH DEV W/BLOCK,3034.86,,
32188,Separator 8 mm#157014,3072.00,,
6667,"G-TUBE, 20FR GASTRO 8884720205 mm#018120",31.24,,
15200,Pericardiocentesis set 9F,317.50,,
3485,BIOPSY NEEDLE TRUCORE,3188.39,,
32418,"Feeding Tube, Kangaroo 20FR mm#419553",32.00,,
32181,Spaulding Phlebotomy by Hour,32.27,,
14860,"Catheter, Pigtail 5FR 125CM",32.63,,
25285,"CABLE, UMBILICAL ELECTRICAL mm#133528",323.40,,
14989,"Catheter, Trellis-6 120x10",3232.50,,
3944,CATH SET-UP,328.91,,
2789,CARDIAC REHAB MAINTEN 1/2MONTH (SELF PAY),33.00,,
6215,HOMER LOCK,33.68,,
14868,"Coil, Pusher-16, 177cm",330.00,,
7778,"NEEDLE, BIOPSY 10GA",336.53,,
7779,"NEEDLE, BIOPSY 14GA",336.53,,
2602,CAPSULE ENDOSCOPY PILLCAM,3378.24,,
2603,COLONOSCOPY,3378.24,,
11906,ESPHGSC RGD/FLX DX +-COLLJ SPEC BR/WA SPX,3378.24,,
2605,GASTROSCOPY,3378.24,,
11928,UPR GI NDSC BALO DILAT ESOPH < 30 MM DIAM,3378.24,,
7790,"NEEDLE, COAX BARD MAGNUM 18GA",34.02,,
2990,AEROSOL,34.50,,
2572,SPIRAL ELECTRODE,34.65,,
2291,VASECTOMY,3447.91,,
10624,TRIPLE LUMEN SPHINCTERATOME,345.39,,
25213,"NEEDLE, EVIVA",347.17,,
3249,ASPIRATION COLLECTION SYS mm#116577,35.05,,
7783,"NEEDLE, BIOPSY CELERO-12",352.53,,
10401,THERMODILUTION CATHETER,357.63,,
25207,"MICROPUNCTURE, NON-STIFFENED",36.00,,
10775,VACUUM DELIVERY KIT,36.10,,
2991,AEROSOL BOTTLE,36.34,,
7774,NEEDLE YUEH CENTESIS,36.85,,
15024,"Needle, TRANSSEPTAL BRK 18GA",360.00,,
27604,CRE Balloon mm#048998,361.24,,
2569,C-SECTION SETUP,365.90,,
25596,REMOVAL OF PORTA CATH,366.14,,
1698,TISSUE EXPANSION BREAST,366.14,,
29817,"STAPLER, SKIN 35W 059037 mm#001080",37.00,,
15094,"Catheter, Supertorque PluS JR4 mm#119433",37.78,,
15199,Temp. Wire Kit 7F mm#419860,37.92,,
28578,"LVAD, Kit, Impella CP PTVA Pump mm#148306",37500.00,,
25547,AMB PROCEDURE ESTABLISHED PT,376.03,,
1718,ANESTHESIA REG,376.32,,
8031,OXYGEN INITIAL CHARGE,38.15,,
34701,KYPHON BONE CEMENT CX01B mm#660100,381.00,,
22350,DRESSING CHANGE WOUND VAC,386.43,,
33615,Gastric Drainage catheter GDC-1400-30 mm#660611,388.80,,
32316,LEAD CAP mm#004867,39.00,,
14819,"Embolization, EmboGold",390.00,,
29420,"TRAY, 5FR TRIPLE PICC 1385108QD mm#153432",391.28,,
15059,INTRODUCER DI-LOCK 12 FR,391.78,,
2274,APA PROCEDURE UP TO 30,396.86,,
1691,OR PROC ROOM-PROCEDURE 30,396.86,,
2988,AEROCHAMBER,40.21,,
33050,ENVEO R Delivery System - 14 French mm#155774,4019.00,,
3177,ANESTHESIA REGIONAL,403.12,,
1720,ANESTHESIA - OD PROCEDURE,406.21,,
8618,PLEURAVAC CHEST SYSTEM,413.58,,
1653,BRONCHOSCOPY DIAGNOSTIC,4139.18,,
26191,BIOPSY SYSTEM TEMNO 22X15,42.47,,
32971,Franseen biopsy needle MM# 158019 - 015823,42.59,,
4093,CATHETER HYSTEROSALPINGOGRAM,42.67,,
10173,STONE BASKET,422.43,,
11932,ERCP DX COLLJ SPEC BR/WA SPX,4243.75,,
27172,Filter Removal System (GTRS)mm#142825,432.00,,
3223,ARGON GAS,438.27,,
7761,NEEDLE GUIDE KIT BARD,44.33,,
8376,PICC LINE BARD POWER,441.27,,
24514,GENERAL ANESTHESIA IN APA/ENDO,443.88,,
15233,"Catheter, Laser Turbo Elite",4492.50,,
6627,KANESON BREAST PUMP,45.79,,
33620,STENT SINGLE USE COLONIC 25MM DIAM  mm#660595,4505.00,,
6156,HELIUM GAS,453.46,,
27722,Post Rehab Fitness Visit,46.40,,
26352,NEEDLE MD TECH TRU-CORE BX,46.91,,
32605,"Clip, MitraClip System (1 Clip) mm#157902",46200.00,,
33045,"Stent, Evolut R 23mm mm#155768",46200.00,,
30544,MRI BREAST SCREENING (SELF PAY),463.50,,
9906,STATLOCK,47.43,,
27912,Golf Treatment II,47.79,,
15068,"Balloon, Savvy, 2.5x15x150",472.50,,
25253,"SNARE, ATRIEVE VASCULAR KIT",472.50,,
30839,"DRILL, 4.5MM CANN. AR-1218-45 mm#156041",477.00,,
6528,INTRAUTERINE PRESSURE CATHETER,48.52,,
15042,"Snare, Amplatz, Goose Neck 4F",480.00,,
3337,BAKRI BALLOON,482.51,,
15238,Transgastric Jejunal Feeding K mm#128450,487.86,,
29394,"Stent, SAPIEN XT 23 mm (THV) with NovaFlex+ System mm#154420",48750.05,,
2276,BLADDER INSTILLATION,488.26,,
3504,BIPAP MASK/CIRCUIT,49.78,,
15144,"Catheter, Pioneer Plus 6F",4904.80,,
14872,"Dilator, TD 4FR 35",5.84,,
29790,"CATHETER, LT HEART VENT mm#154773",50.00,,
26110,COSMETIC BREAST IMPLANT REMOVAL,500.00,,
15134,"Catheter Tubing, Angiojet",51.00,,
2992,AEROSOL SET-UP,51.15,,
7340,MED SURG SUPPLIES PACK,51.35,,
11910,ESPHGSC RGD/FLX W/BALO DILAT < 30 MM DIAM,5142.74,,
26474,NEOB FEE TISSUE,515.00,,
7788,"NEEDLE, COAX BARD MAGNUM 12GA",53.61,,
7789,"NEEDLE, COAX BARD MAGNUM 14GA",53.61,,
31597,"Snare, Ensnare 27 - 45mm, 120cm mm#139968",533.00,,
2891,5F C1 CURVE 65cm COBRA,54.64,,
5014,DRAINAGE BAG,555.71,,
2282,FLEX SIGMOIDOSCOPY,557.68,,
25686,OCC HEALTH 10 PANEL DRUG SCREEN COLLEGE,56.33,,
15201,Micropuncture 5F Stiffened,57.00,,
34220,NOVII WIRELESS PATCH SYSTEM 107-PT-004-50 mm#660848,57.13,,
69,LEVEL 2 LAB HANDLING CHARGE,57.86,,
32190,MAX Canister with Tubing and Filter mm#157016,570.00,,
7780,"NEEDLE, BIOPSY ACHIEVE 14GA",58.07,,
5037,DREAMTONE RX,589.52,,
28918,"Trans Radial Band, Regular mm#151834",59.25,,
5630,FLUTTER VALVE,59.60,,
33212,"Sizing Balloon, Amplatzer, 18mm mm#158100",599.06,,
3305,AUTO PULLBACK DEVICE,60.00,,
33008,Tai Chi - 8 Sessions,60.00,,
33007,Yoga - 8 sessions,60.00,,
22302,BIOPSY SYSTEM TEMNO 18X9,60.44,,
10869,VENTILATION SET-UP,60.84,,
26108,COSMETIC BREAST CAPSULOTOMY,600.00,,
26121,COSMETIC CHIN AUGMENT,600.00,,
26123,COSMETIC LIPOSUCTION - ARMS,600.00,,
26129,COSMETIC LIPOSUCTION - BREASTS,600.00,,
1677,EXCISION LESION 0.5-2.0 CM,600.50,,
33051,ENVEO R Loading System 23 mm#155775,601.00,,
15099,"Embolic System, Trufill n-BCA mm#081360",6047.58,,
34749,"Lead, Tempo Temporary Pacing, IJ Curve mm#661560",608.30,,
2684,PROCEDURE ROOM 30-60 MINUTES,6081.10,,
3491,BIOPSY SYSTEM TEMNO 20x9,61.05,,
32314,LEAD ACCESSORY KIT mm#141030,62.00,,
2977,ADAPTOR TBAYR-6 TOUHY-BORST,62.89,,
1685,LAYER CLOSURE WOUND UP TO 30CM,6224.63,,
2790,CARDIAC REHAB MAINTENANCE (SELF PAY),63.00,,
7782,"NEEDLE, BIOPSY BOSTON SCI 18GA",63.24,,
10089,STENT PUSHER,65.42,,
3479,BIOPSY GUN MD TECH,66.14,,
32705,"Gastro-Jejunal, G-Jet 18fr 45cm, 3.0cm Stoma mm#158118",666.82,,
2905,ABDUCTION PILLOW HIP,67.02,,
14963,Liver Access Biopsy Set 19x60c,682.50,,
1404,OPERATING ROOM ADD 15 COSMETIC,687.27,,
32315,WRENCH KIT mm#033531,69.00,,
10422,THORACENTESIS KIT AK01000,69.08,,
14965,Micropuncture 4F Stiffened mm#059673,69.68,,
27600,Temno TT206 mm#104906,69.78,,
32189,MAX Aspiration Tubing mm#157015,693.00,,
34697,"KIT, OSTEOCOOL BONE ACCESS OCN003 mm#157773",699.00,,
1850,AQUATICS CLASS - JOINT EFFORT,7.50,,
24502,WATER PALS VISIT,7.73,,
24899,DILATOR,7.76,,
28073,BONE HEALTH EXERCISE,7.96,,
28072,TAI CHI CLASS,7.96,,
10340,TEMNO BIOPSY NEEDLE,70.33,,
15013,"Introducer, DI LOCK 11 FR",70.51,,
67,DRUG SCREEN COLLECTION,71.27,,
4012,CATHETER COOK MICROPUNCTURE,71.96,,
11965,ANOSC DX +-COLLJ SPEC BR/WA SPX,719.23,,
32333,"Accessories, Copilot Bleedback Control Valve mm#157289",72.00,,
32780,"Catheter, Wedge Single Lumen 6Fr mm#158262",72.00,,
3942,CATH SET KIM MEDICAL,72.17,,
27459,Paracentesis/Thoracentesis Kit mm#143570,72.31,,
9522,SENSOR NASAL OXIM R15,73.20,,
15214,"Catheter, Glidecath ST 5F 100 mm#113702",73.95,,
6422,INCENTIVE SPIROMETER,74.38,,
4941,"DISP AMBU BAG, INFANT",74.41,,
14950,"Gastrojejunostomy Set,  MarxCo mm#055310",741.00,,
31883,"Access Set, Ring Pediatric Transcaval needle kit mm#128605",749.00,,
14973,"Sheath, Check-Flo 12Fx13cm",75.00,,
26122,COSMETIC BLEPHAROPLASTY UPPER OR LOWER,750.00,,
3064,AMBU BAG,76.29,,
33322,"NRG Transseptal Needle EEPROM,High Flow mm#660083",762.00,,
1682,FULL THICKNESS GRAFT EACH ADD,769.47,,
1684,LAYER CLOSURE WOUND > 30 CM,769.47,,
27911,Golf Treatment I,77.33,,
26611,Ablation set up,77.44,,
1686,LUMBAR PUNCTURE,785.25,,
27910,Golf Evaluation II,79.65,,
1692,OR PROC ROOM-PROCEDURE 30-60,790.25,,
15213,"Catheter, Glidecath 4fr 100cm mm#158511",80.00,,
26104,COSMETIC BRACHIOPLASTY,800.00,,
15030,"Catheter, Swan Ganz Thermo 7F",81.22,,
5708,GASTROVIEW,82.44,,
3117,"AMPLATZ SUPER STIFF ,46-525 mm#024152",83.51,,
29812,"RELOAD, 60MM EGIATRS60AMT mm#155515",849.00,,
15073,"Catheter, Frontrunner 4fr, 125 mm#121838",85.16,,
