Current Price 1,Default CPT Code,Item Active,Item Description - Item Master,Item Number,Item Termination Date
2812.26,31237,Y,NASAL/SINUS ENDOSCOPYSURGW/BX,1231237,
330,L8699,Y,"LOW PRO LOCKING, SS 3.5X12  AR-8835L-18",6204809,
482.78,95929,Y,EVOKED POTENTIAL STUDY; LOWER LIMBS,1295929,
965.56,95938,Y,SHORT-LATENCY SOMATOSENSORY COMBINED UPP,1295938,
82.3,,Y,NONRIM SPEED PIN 65 STERILE,8025675,
5872.51,31239,Y,NASAL/SINUS ENDOSCOPY W/DACRYOSTORHINOST,1231239,
226.48,95973,Y,ELECTRONIC ANALYSIS NEUROSTIM; 30 MI,1295973,
0,66984,Y,CATARACT REMOVAL GIFT OF SIGHT,1296984,
4215.79,31240,Y,NASAL/SINUS ENDOSCOPY W CONCHA BULL,1231240,
330,L8699,Y,"LOW PRO LOCKING, SS 3.5X12  AR-8835L-20",6204810,
1248,97606,Y,NEGATIVE PRESSURE WOUND THERAPY,1297606,
4215.79,31254,Y,NASAL/SINUS ENDO W/ETHMOIDECTOMY PARTIAL,1231254,
298.19,99283,Y,EMERGENCY DEPT VISIT E/M MOD SEVE,1299283,
0,,Y,STEPS,1299300,
224,L8699,Y,LOW PRO LOCK TIT 3.5X16  AR-8935L-20,6204812,
0,,Y,SCD,1299303,
0,,Y,SHOULDER SUPPORTS,1299305,
4215.79,31256,Y,NASAL/SINUS ENDOS SURGICAL W/ MAX AN,1231256,
0,,Y,KICK BUCKET,1299310,
0,,Y,PILLOWS,1299313,
4215.79,31267,Y,NASAL ENDOSCOPY WITH ANTROSTOMY WITH,1231267,
224,L8699,Y,LOW PRO LOCK TIT 3.5X24  AR-8935L-24,6204813,
0,,Y,Anesthesia,1299320,
4215.79,31276,Y,NASAL/SINUS ENDOSCOPY SURG FRONTAL,1231276,
4215.79,31287,Y,NASAL/SINUS ENDOSCOPYSURGW/SPHENOI,1231287,
0,,Y,BRECKENRIDGE INST AND IMPLANTS,1200444,
7179.47,31288,Y,REMOVAL OF TISSUE FROM THE SPHENOID,1231288,
0,J0690,Y,ceFAZolin 200 mg/2 ml SYRINGE,2291599,
4215.79,31295,Y,NASAL/SINUS ENDOS SURGICAL W/ MAX AN,1231295,
170,L8699,Y,"DRILL BIT, 2.5MM AR-8943-42",6204815,
0,,Y,NF-Etodolac Tablet 400MG,6210,
4215.79,31296,Y,NASAL/SINUS ENDOSCOPY W/ DILATION FRONTA,1231296,
4215.79,31297,Y,NASAL/SINUS ENDOSCOPY W/ DILATION SPHENO,1231297,
0,J3010,Y,FENTANYL USED IN PCA,2290076,
1500,L8699,Y,LOCKING STRAIGHT PL 7H AR-8943C-07,6204816,
0,31299,Y,UNLISTED ACCESORY SINUS PROCEDURE,1231299,
12940.64,33282,Y,IMPLANTATION OF CARDIAC MONITORING,1233282,1/1/2019
0,J1580,Y,gentamicin /NS : >90 mg /100 ml,2291038,
1056.08,31500,Y,INTUBATION ENDOTRACHEAL EMERGENT,1231500,
775,L8699,Y,"DRILL 2.75MM, .066 CANNULATION",8001116,
77,C1713,Y,SEE 6213974,8010933,12/21/2018
0,L8699,Y,GUIDE WIRE .062IN X 7,8000038,
716,C1713,Y,LOW PRO SCREW TI CAN 6.7X70 AR-8967-1870,6204818,
0,J3490,Y,labetalol 5 mg/ml VIAL 20 ml (Trandate),2290479,
2260.88,31505,Y,LARYNGOSCOPY INDIRECT DIAGNOSTIC,1231505,
726.25,C1713,Y,PLATE ANT CERV 2 LEVEL TRINICA 46MM,8040118,
754.73,,Y,GRAFT FILTER FOR RIA-STERILE,8010394,
2812.26,31515,Y,LARYNGOSCOPY DIRICT W OR W/O TRACHE,1231515,
2812.26,31525,Y,LARYNGOSCOPY DIRECT W W/O TRACHEO,1231525,
384,L8699,Y,SEE 6213976,8015564,12/21/2018
50.97,,Y,DRIVE SHAFT SEAL-STERILE FOR RIA,8010390,
43,L8699,Y,GUIDEWIRE W/ TROCAR TIP 2.4X200 AR-8967K,6204819,
2812.26,31526,Y,LARYNGOSCOPY DIRECT W/ W/O TRACHEOS,1231526,
2812.26,31528,Y,LARYNGOSCOPY DIRECT W/ W/O TRACHEOS,1231528,
1007,,Y,RIA TUBE ASSEMBLY MIN 520 MM LENGTH,8010392,
2812.26,31529,Y,LARYNGOSCOPY DIRECT W/DILATION,1231529,
726.25,C1713,Y,PLATE ANT CERV 2 LEVEL TRINICA 48MM,8040119,
70,C1713,Y,LOW PRO CANCELLOUS  4X12 AR-8840-12,6204821,
166.08,,Y,LOCKING CLIP -STERILE FOR REAMER ROD,8010393,
0,J3370,Y,vancomycin 10 gm VIAL,2291885,
2812.26,31535,Y,LARYNGOSCOPY DIRECT W/ BIOPSY,1231535,
816,,Y,REAMER 12.0 MM HEAD STERILE FOR IRRIGATI,8010391,
0,J3370,Y,vancomycin/NS : 750 mg/250 ml,2291891,
2812.26,31536,Y,LARYNGOSCOPY DIRECT OPERATIVE WITH,1231536,
4702.92,33284,Y,REMOVAL PAT ACT CARD RECORDER,1233284,1/1/2019
3045.15,31540,Y,LARYNGOSCOPY EXCISION OF VOCAL CLE,1231540,
0,,Y,PAPER FLUOROSCAN MITSUBISHI MINI C-ARM,6206061,
4215.79,31541,Y,LARYNGOSCOPY DIRECT OPERATIVE W/ E,1231541,
825,L8699,Y,"COMP FT SCRW, 2.5 MICRO 24MM AR-8725-24H",6204823,
4404.4,31570,Y,LARYNGOSCOPY FLEXIBLE DIAGNOSTIC,1231570,
1208,C1713,Y,TWIST-OFF SCR 2.7 X 13 NS,8025589,
4114.45,31571,Y,LARYNGOSCOPY DIRECT W/ INJ THERAPEUTIC,1231571,
4250,L8699,Y,ARTOURA TISSUE EXPANDER 475CC,8080092,
825,L8699,Y,"COMP FT SCRW, 2.5 MICRO 26MM AR-8725-26H",6204824,
2260.88,31575,Y,LARYNGOSCOPY FLEXIBLE DIAGNOSTIC,1231575,
0,,Y,NF-Benztropine Mesylate Oral Tablet 2MG,6211,
0,31599,Y,UNLISTED PROCEDURE SUBGLOTTIS W/BIOPSY,1231599,
2260.88,31622,Y,BRONCHOSCOPY DIAGNOSTIC W OR W/O C,1231622,
330,L8699,Y,LOW PRO LOCKING 2.7X14 AR-8827L-14,6204826,
2260.88,31623,Y,BRONCHOSCOPYDX W BRUSHING OR PROTEC,1231623,
2260.88,31635,Y,BRONCHOSCOPY FLEX OR RIGID W/ REMOV,1231635,
442.26,L8699,Y,SEE 6213979,8010966,12/21/2018
380,36584,Y,ANS REPLACE PICC COMP WO SUB Q PORT/PUMP,2336584,
1869,77058,Y,MRI BREAST RIGHT,3177058,1/1/2019
2260.88,31645,Y,BRONCHOSCOPY FLEX OR RIGID W/ ASPIRATION,1231645,
3743.54,31820,Y,CLOSURE TRACHEOSTOMY/FISTULA,1231820,
650,L8699,Y,SMARTPORT CT LOW PROFILE,6200207,
3455.05,27632,Y,EXCISION TUMOR LEG OR ANKLE AREA 5+ CM,1227634,
3743.54,31830,Y,REVISION OF TRACHEOSTOMY SCAR,1231830,
442.26,L8699,Y,SEE 6213980,8036915,12/21/2018
1906.96,32002,Y,THORACENTESIS WITH INSERTION OF TUBE,1232002,
1216.05,32020,Y,TUBE THORACOSTOMY,1232020,
100,C1713,Y,"LOW PRO SCREW TM, SS 3.5X16  AR-8835-16",6204827,
1906.96,32421,Y,THORACENTESIS PUNCTURE OF PLEURAL CAVIT,1232421,1/9/2019
1906.96,32551,Y,TUBE THORACOSTOMY WATER SEAL SEP PROC,1232551,
1189,77058,Y,MRI BREAST LEFT,3178004,1/1/2019
6332.29,32601,Y,THORACOSCOPYDIAGNOSTIC(SEPERATE PR,1232601,
787.5,C1713,Y,PLATE ANT CERV 3 LEVEL TRINICA 63MM,8040126,
6331.67,32608,Y,THORACOTOMY WITH DIAGNOSTIC BIOPSY OF LU,1232608,
895,C1713,Y,CEMENT SMARTSET GHV 40G,6205101,
6332.29,32602,Y,THORACOSCOPY DIAGNOSTIC LUNGS AND P,1232602,
0,,Y,RXNF Benztropine Mesylate Tablet 2MG,5582,
8547.57,32654,Y,THORACOSCOPY SX W/CONTROL TRAUMATIC HEMO,1232654,
8547.57,32655,Y,THORACOSCOPY SURGICAL WITH THERAPEUTIC W,1232655,
290,C1713,Y,TRIMED 2.3 CORTICAL SCREW 10MM,8015712,
6331.67,32664,Y,THORACOSCOPY SURGICAL W/ THORACIC SYMPAT,1232664,
330,77058,Y,PC MRI BREAST/UNI WO AND/OR W CONTRA,4000047,1/1/2019
672,L8699,Y,SEE 6213982,8015561,12/21/2018
6331.67,32666,Y,THORACOSCOPY SURGICAL WITH THERAPEUTIC W,1232666,
326.4,L8699,Y,SEE 6216798,8000047,5/17/2017
330,77058,Y,PC MRI BREAST UNILATERAL RT,4000051,1/1/2019
787.5,C1713,Y,PLATE ANT CERV 3 LEVEL TRINICA 72MM,8040129,
5400.81,32900,Y,RESECTION OF RIBS EXTRAPLEURAL ALL STAGE,1232900,
113.75,C1713,Y,SCREW INCM VARI ANG BONE 4.6X18MM MAGENT,8040142,12/22/2018
739.2,L8699,Y,SEE 6213983,8015569,12/21/2018
3373.52,32999,Y,UNLISTED PROCEDURE LUNG,1232999,
8195.36,33025,Y,PERICARDOTOMY,1233025,
0,,Y,HUMMER 4,1200010,
0,,Y,DUCHENE PROBE,1200012,
0,,Y,MARRS BONE SPREADER,1200014,
0,,Y,J&J CURVED PLUS,1200016,
0,,Y,BROCS #2 SUTURE CUTTER,1200018,
0,,Y,BROCS SHOULDER PAN,1200020,
0,,Y,BANKHART VIPER,1200022,
0,,Y,D FROMM SILS EXTRA,1200024,
0,,Y,GIUSEFFI CANNULAS,1200026,
0,,Y,BONE CLAMP KERN,1200030,
0,,Y,PAPENDICK LRG SHOULDER CANNULA,1200034,
0,,Y,HANK UTERINE DILATORS,1200036,
0,,Y,RYDER RONGUER,1200038,
0,,Y,STRYKER S5 EAR DRILL,1200039,
0,,Y,STRYKER LABRAL SCORPION,1200040,
0,,Y,AANDERSON HYSTERSCOPE,1200041,
0,,Y,FORTITUDE INST,1200043,
0,,Y,CYSTO BLUE CLIP,1200044,
0,,Y,M5 SHAVER,1200046,
0,,Y,MEDTRONIC NAVIGATION INST,1200047,
0,,Y,FESS INSTRUMENTS,1200048,
0,,Y,AANDERSON VISUAL SHEATH,1200049,
0,,Y,RETRACTOR RIBBON,1200050,
0,,Y,MOBI-C INST,1200052,
0,,Y,NEEDLE HOLDER LONG FINE,1200054,
0,,Y,ARTHREX HIP ARTHROSCOPY INST,1200055,
0,,Y,ARTHREX MASTER HIP INST,1200056,
0,,Y,ARTHREX 30 DEGREE HIP SCOPE,1200057,
0,,Y,ARTHREX 70 DEGREE HIP SCOPE,1200058,
0,,Y,DYONICS SHAVER,1200060,
0,,Y,ARTHREX GRAFTPREP STATION,1200062,
0,,Y,ELEVATOR CARROL,1200065,
0,,Y,RUMI ARCH,1200066,
0,,Y,SYNTHES MOD FOOT,1200068,
0,,Y,DEPUY FINGER IMPLANT INST,1200074,
0,,Y,FIBERTAPE CUTTER,1200075,
0,,Y,ALIF EXTRAS,1200076,
0,,Y,FIBERTAPE RETRIEVER,1200077,
0,,Y,NARROW BOOKWALTER BLADES,1200080,
0,,Y,ALL AMERICAN INST,1200082,
0,,Y,SI FUSION INST,1200086,
0,,Y,CHILVERS SCHANTZ PINS,1200088,
0,,Y,SYNTHES LOCKING (LCP) LG FRAG PLATES,1200092,
0,,Y,SYNTHES LOCKING (LCP) LG FRAG INST,1200094,
0,,Y,SYNTHES LOCKING (LCP) LG FRAG SCREWS,1200096,
0,,Y,SYNTHES PERIARTICULAR PROX HUM PLATES,1200098,
0,,Y,DEPUY ROUND PATELLAS,1200100,
0,,Y,ORTHO TENDON STRIPPER,1200103,
0,,Y,DUCHENE BIG CITY TENDON STRIPPER,1200104,
0,,Y,ORTHOHELIX REMOVAL SET,1200105,
0,,Y,3 LEVEL ROD,1200106,
0,,Y,PLATE BENDERS,1200107,
0,,Y,DRILL BIT 2.5MM,1200109,
0,,Y,WEITLANER DULL STRAIGHT SM,1200110,
0,,Y,WOODRUFF TLIF SPECIALS,1200111,
0,,Y,EXPRESS SEW INSTRUMENT,1200112,
0,,Y,GONIOMETER,1200113,
0,,Y,SMALL BONE CUTTER,1200114,
0,,Y,WILLIAMS XL,1200115,
0,,Y,ACF BLADES BLUNT,1200116,
0,,Y,D FROMM S RETRACTOR,1200117,
0,,Y,HALF WEDGE TIBIAL CUTTING BLOCKS,1200118,
0,,Y,TROTTER LAP SET,1200119,
0,,Y,TROTTER LAP BOWEL SET,1200120,
0,,Y,IRON INTERN,1200121,
0,,Y,BARIATRIC LIGHT CORDS,1200122,
0,,Y,EMERGENCY CERVICAL VASCULAR SET,1200125,
0,,Y,HOHMAN ANGLED,1200126,
0,,Y,ECKRICH ZIMMER TAPS,1200128,
0,,Y,LONG LAP NEEDLE HOLDER,1200129,
0,,Y,INSORB FORCEPS,1200131,
0,,Y,DUCHENE BABY RETRACTORS,1200133,
4.47,L8699,Y,ROD STANDARD 450MM,8040220,
0,,Y,MARRS PLATE BENDER,1200135,
0,,Y,INGRAHAM SPECIALS,1200137,
0,,Y,INGRAHAM MCCULLOCH,1200138,
0,,Y,TOTAL HIP STR HUMERAL HEAD RETRACTOR,1200139,
0,,Y,HYSTERSCOPIC GRASPER AND SCISSORS,1200140,
0,,Y,BREAST RET LIGHT CORD AND ADAPTER,1200141,
16046.58,33227,Y,REMOVL PERM PM PLS GEN SINGLE LEAD SYSTE,1233227,
0,,Y,TRINICA PLATE BENDERS,1200143,
0,,Y,WHITE NASAL SUPPLEMENT,1200145,
0,,Y,WHITE TONSIL FORCEP,1200146,
0,,Y,STRYKER CASPAR TPS,1200147,
0,,Y,ARDIS PLIF INSTRUMENTS X2,1200148,
0,,Y,INGRAHAM TLIF SPECIALS,1200149,
0,,Y,MEDTRONIC PACEMAKER CABLES,1200150,
0,,Y,MEDIUM RYDER NEEDLE HOLDER,1200152,
0,,Y,CLOSED REDUCTION NASAL TRAY,1200154,
0,,Y,WRIST FORCEP AND PROBE,1200155,
0,,Y,DYONICS MINI SHAVER,1200157,
0,,Y,BSH VAGINAL SUPPLEMENT,1200163,
0,,Y,RETRACTOR LIGHTED BREAST LONG,1200165,
0,,Y,KERRISONS 90 DEGREE,1200166,
0,,Y,WHITE M&T SUPPLEMENT,1200167,
0,,Y,PICARDI HEMORRHOID LIGATOR,1200169,
0,,Y,ARTHREX MTP SET,1200171,
0,,Y,WATT DOUBLE SKIN HOOK,1200172,
0,,Y,TROTTER MASTECTOMY INST,1200173,
0,,Y,DUCHENE BATMAN & ROBIN,1200175,
0,,Y,D FROMM SILS INST,1200176,
0,,Y,D FROMM LIVER RETRACTOR,1200177,
0,,Y,D FROMM 5 MM FINGER RETRACTOR,1200178,
0,,Y,D FROMM BARIATIC SCOPE,1200179,
0,,Y,WATT PLIF ADJUSTERS,1200180,
0,,Y,WILSON MIS SPECIALS,1200181,
0,,Y,WILSON ACF RETRACTOR,1200182,
0,,Y,WILSON PEDICLE PROBE,1200183,
0,,Y,WILSON WIRE TWISTER,1200184,
0,,Y,HERNIA GRASPER,1200187,
0,,Y,HERNIA GRASPER BIPOLAR,1200189,
0,,Y,D FROMM 3MM INST,1200190,
0,,Y,ARTHREX ECTR DIL PAN,1200191,
0,,Y,D FROMM LONG MARYLAND,1200192,
0,,Y,ARTHREX ECTR SCOPE,1200193,
0,,Y,MINNESOTA RETRACTOR,1200194,
0,,Y,WILSON PLIF SPECIALS,1200195,
0,,Y,WATT ANGLED WEITLANERS,1200196,
0,,Y,ENT SUCTIONS,1200197,
0,,Y,MISKIMONS,1200198,
0,,Y,HIP SCOPE INST,1200206,
0,,Y,S&N LABRAL DRILLS,1200208,
0,,Y,NECK TRAY,1200210,
0,,Y,SYNTHES TITANIUM ELASTIC NAIL,1200222,
0,,Y,SYNTHES 3.5 LCP OLECRANON PLATES,1200226,
0,,Y,BEATH PIN,1200228,
0,,Y,FORTITUDE W.O. STOPS,1200230,
0,,Y,NEEDLE SPINAL 22G X 5 QUINKY,6202115,
0,,Y,OROTRACHEAL INJ INST,1200236,
0,,Y,MITEK SUTURE MANIPULATOR,1200238,
0,,Y,DRILL GUIDE FROMM CANNULATED,1200240,
0,,Y,KLEINERT KUTZ ELEVATOR,1200242,
0,,Y,SYNTHES 2.4-3.0 HCS,1200246,
0,,Y,OSTEOMED 2.0/2.4 HCS,1200248,
0,,Y,ARTHREX PCL EXTRAS,1200250,
0,,Y,SEQUOIA INST X3,1200252,
0,,Y,WATT TENOTOMY SCISSOR,1200254,
0,,Y,BIPOLAR 1.5 BLUE,1200256,
0,,Y,BIPOLAR SCISSOR SHORT,1200258,
0,,Y,BIPOLAR SCISSOR LONG,1200260,
0,,Y,REM-B OSCILLATING SAW,1200262,
330,77058,Y,PC MRI BREAST UNILATERAL LT,4000071,1/1/2019
0,,Y,FASTFIX 360 TOTE,1200268,
0,,Y,ULTRA FASTFIX TOTE,1200270,
0,,Y,DURAL REPAIR KIT,1200274,
0,,Y,BIPOLAR WILSON MIS,1200276,
0,,Y,CURETTES ANGLED CHILVERS,1200278,
0,,Y,ACE HARMONIC HANDLE,1200282,
0,,Y,MARRS/DUCHENE MALLET,1200284,
0,,Y,HAWKINS BELL RETRACTOR,1200286,
0,,Y,FROMM CRIMPER SIZE 8,1200288,
0,,Y,DENHARTOG PITUITARY,1200290,
0,,Y,S&N LOW PROFILE REAMERS,1200292,
0,,Y,SPIDER WRIST,1200294,
0,,Y,SPIDER LATERAL HOLDER,1200298,
0,,Y,SPIDER TENSION BAR,1200300,
0,,Y,SPIDER TOTE,1200302,
0,,Y,SKEA  ADSON W TEETH,1200304,
0,,Y,SYNTHES LOCKING SMALL FRAG,1200306,
0,,Y,REDUCTION FORCEP PAN,1200308,
0,,Y,INGRAHAM MALLET,1200310,
0,,Y,SYNTHES 4.5 HCS,1200312,
0,,Y,SHOULDER ACCESSORIES,1200314,
0,,Y,MARRS CALIPER,1200316,
0,,Y,CYSTO SINGLE BRIDGE,1200320,
0,,Y,PUNCTAL DILATOR AND LACRIMAL PROBES,1200322,
0,,Y,OSTEOMED 3.0/4.0 HCS,1200326,
0,,Y,SYNTHES 3.5 LONG COMPRESSION SCREWS,1200330,
0,,Y,HEGAR DILATOR 17-18,1200332,
0,,Y,PODIATRY SUPPLEMENT,1200334,
0,,Y,TIEMAN RETRACTOR,1200336,
0,,Y,ANSPACH ATTACHMENT ANGLED,1200338,
0,,Y,BIOTENODESIS INSTRUMENTS,1200340,
0,,Y,DEPUY SLAP HAMMER,1200344,
0,,Y,DEPUY FEMORAL CLAMP,1200346,
0,,Y,XIA-OSS REMOVAL SET,1200348,
0,,Y,RENAUD ANCHOR TOTE,1200350,
0,,Y,S&N PUNCH AND TAP,1200352,
0,,Y,S&N 3.5 DRILL GUIDE,1200354,
0,,Y,S&N 4.5 DRILL,1200356,
0,,Y,WRIST ARTHRO PUNCHES,1200358,
0,,Y,MYOSURE SCOPE,1200360,
0,,Y,MICRO DISSECTORS,1200362,
0,,Y,3.5 WOOD HANDLE HEX DRIVER,1200366,
0,,Y,GIUSEFFI SPACER TRIALS,1200368,
0,,Y,ROTICULATING PRESTIGE,1200370,
0,,Y,BONE HOOK SMALL,1200372,
0,,Y,DILATORS MINI CERVICAL,1200374,
0,,Y,CHOLANGIOCATH INSERTER,1200376,
0,,Y,ARTHREX ANCHOR INST,1200380,
0,,Y,PAPENDICK LABRAL TOTE,1200386,
4.47,L8699,Y,ROD CURVED 80MM,8040221,
0,,Y,ELEVATOR ORTHO COBBS,1200390,
0,,Y,BONE TAMPS SYNTHES CURVED,1200392,
0,,Y,MINI MITEK SHOULDER INST,1200394,
0,,Y,FROMM LABRAL TOTE,1200400,
0,,Y,GIUSEFFI LABRAL TOTE,1200402,
0,,Y,RETRACTOR BANKART,1200404,
0,,Y,S&N BIOSURE DRIVER,1200406,
0,,Y,LAP LONG METZ SCISSORS,1200408,
0,,Y,FLEXIBLE CYSTOSCOPE,1200410,
0,,Y,GREEN LAP SCOPE 5MM-0DEGREE,1200414,
0,,Y,GREEN LAP SCOPE10MM-0DEGREE,1200416,
0,,Y,HIP ARTHROSCOPY TOTE,1200418,
0,L8699,Y,SEE 6213984,8015147,12/21/2018
10950.16,34111,Y,EMBOLECTOMY OR THROMBECTOMY W/WO,1234111,
8195.36,34151,Y,EMBOLECTOMY OR THROMBECTOMYAORT,1234151,
0,,Y,HIGH-SPEED BURR ATTACHMENT,1200430,
0,,Y,WILSON PITUITARY,1200432,
0,,Y,CONCAVE REAMER 8MM,1200434,
0,,Y,CONCAVE REAMER 10MM,1200436,
0,,Y,DEPUY ANTERIOR APPROACH INST,1200438,
400,,Y,SEE 6213985,8015325,12/21/2018
0,,Y,TRILOCK BROACHES,1200442,
0,,Y,MERGENCE S 14X14,1200615,
0,,Y,DRILL BIT 4.5,1200616,
0,,Y,DRILL BIT 2.0,1200617,
0,,Y,TEUBER CRILE,1200618,
200,L8699,Y,LACTOSORB 1.7MM DRILL BIT,6205652,
0,,Y,DUCHENE HIP SUPPLEMENT,1200621,
0,,Y,NEEDLE 18G 1.5 305196,6201714,
0,,Y,ARTHREX 4.75 TAP,1200623,
0,,Y,LABRIE COBRA RETRACTOR,1200624,
0,,Y,TIBIAL GUIDE ROD SMOOTH TIP,1200625,
0,,Y,TIBIAL GUIDE ROD BALL TIP,1200626,
0,,Y,BLUE BALL TIP PROBE,1200628,
0,,Y,DRILL BIT 4.0,1200629,
0,,Y,WILSON CUR PED PROBE,1200630,
0,,Y,TUPPERHAND RETRACTOR,1200633,
0,,Y,VASCULAR CLIP SET,1200635,
0,,Y,WEITLANER HINGED,1200636,
0,,Y,DRILL BIT 3.2,1200637,
0,,Y,LARGE BATTERY,1201008,
0,,Y,RAGNELL,1202358,
0,,Y,TENOTOMY SCISSOR,1202427,
0,,Y,"ELEVATOR 1/2"" COBB",1202541,
0,,Y,MARYLAND,1203626,
0,,Y,MICRODISC INSTRUMENTS,1203848,
0,,Y,THOMPSON RETRACTOR,1203850,
0,,Y,MAYO SCISSOR LARGE,1203852,
0,,Y,LAMI B,1203854,
0,,Y,FUSION INSTRUMENTS,1203855,
0,,Y,GOUGE TRAY,1203857,
0,,Y,"CURETTE 11""",1203858,
0,,Y,ROD CUTTER,1203859,
0,,Y,SAGITTAL SAW LARGE,1203860,
0,,Y,CURETTES COLORED,1203861,
0,,Y,KERRISON TRAY,1203862,
9652.5,L8699,Y,BONE FEMERAL RING 17MM SPACER FRA,6205791,
0,,Y,BOOKWALTER ROTILT RATCHETS,1203864,
0,,Y,BOOKWALTER,1203865,
0,,Y,GENERAL RETRACTOR PAN,1203866,
0,,Y,PICARDI SPRINGS,1203872,
0,,Y,NERVE TRAY,1203873,
0,,Y,DR S SUPPLEMENT,1203874,
0,,Y,NEURO BOOKWALTER,1203875,
0,,Y,SMALL BOWL,1203879,
0,,Y,PICARDI LAP RIGHT ANGLE,1203881,
0,,Y,MYERDINGS,1203884,
0,,Y,CURETTE 90 DEGREE,1203885,
0,,Y,SONGER CABLES,1203887,
0,,Y,SAURBACHS,1203889,
0,,Y,PENFIELD 3 CUSTOM,1203891,
0,,Y,ACF HOOKS LONG,1203892,
0,,Y,RONGEUR NARROW,1203893,
0,,Y,RONGEUR LARGE,1203894,
0,,Y,HORSLEY,1203896,
0,,Y,ACF GELPI,1203899,
0,,Y,RUBBER SHOD,1203901,
0,,Y,BIPOLAR 1.0 XL,1203903,
0,,Y,BIPOLAR .4,1203908,
0,,Y,BIPOLAR CORD,1203909,
0,,Y,BIPOLAR .7,1203910,
0,,Y,SCISSOR SHARP BABY METZ,1203911,
0,,Y,DEBAKEY SHORT,1203912,
4851.54,35206,Y,REPAIR BLOOD VESSEL UPPER EXTREM,1235206,
0,,Y,PITUITARY MICRO 500,1203914,
0,,Y,CLC TRAY,1203915,
0,,Y,GERMAN NEEDLE HOLDER/LAP TY,1203917,
0,,Y,LARGE PITCHER,1203928,
0,,Y,HARMONIC SCALPEL,1203929,
0,,Y,GANGLION,1203930,
0,,Y,WEITLANER DULL STRAIGHT LG,1203932,
0,,Y,WILLIAMS CUSTOM,1203933,
0,,Y,PITUITARY PISTOL GRIP,1203934,
0,,Y,GELPIS CUSTOM,1203936,
0,,Y,WEITLANER SHARP STRAIGHT LG,1203944,
0,,Y,GELPI MEDIUM,1203945,
0,L8699,Y,WIRE SYNT GUIDE WIRE .8  100MM,8015330,
0,,Y,WRIST FORCEP AND PROBE,1203948,
0,,Y,SNYDER INSTRUMENTS,1203950,
0,,Y,LUGUE 18,1203951,
0,,Y,WATT ELECTRODES,1203952,
0,,Y,SNYDER BREAST SUPPLEMENT,1203954,
0,,Y,BIPOLAR 1.5 UP,1203956,
0,,Y,BIPOLAR 1.5 DOWN,1203957,
0,,Y,TRINICA ATO SET,1203958,
0,,Y,MERGENCE S INST,1203959,
0,,Y,SYNTHES D/R LCP SET,1203960,
0,,Y,MERGENCE A ACCESS,1203961,
0,,Y,WILSON ACF INSTRUMENTS,1203963,
0,,Y,PITUITARY MINI MICRO,1203965,
0,,Y,ACF STARTER SET,1203966,
0,,Y,REVERDIN NEEDLE,1203967,
0,,Y,BOOKWALTER LIGHT,1203970,
0,,Y,CASPAR TRAY,1203971,
0,,Y,ADSON-BECKMAN,1203972,
0,,Y,ORTHO ACF DISTRACTORS,1203973,
0,,Y,SUCTIONS 87,1203974,
0,,Y,HESS LONG,1203975,
0,,Y,BIPOLAR .5 DOWN,1203977,
0,,Y,MICRO DISSECTOR TRAY,1203980,
0,,Y,AANDERSON INS SPECULUM,1203984,
0,,Y,HAND AND BONE,1203986,
0,,Y,ALLIS,1203987,
0,,Y,SHOULDER RETRACTOR PAN,1203988,
0,,Y,FRAZIER SUCTION,1203991,
0,,Y,MINI DRIVER 3-M,1203992,
6448.48,35207,Y,REPAIR BLOOD VESSEL HAND/FINGER,1235207,
0,,Y,PLIERS,1203995,
0,,Y,K-WIRE CUTTER,1203996,
0,,Y,DRILL BIT BOX,1203997,
0,,Y,GOULET,1203998,
9652.5,L8699,Y,BONE FEMORAL RING ALOGRAFT 13MM,6205809,
238.08,L8699,Y,SEE 6213986,8030751,12/21/2018
0,,Y,WITTENBERG'S INSTRUMENTS,1204001,
0,,Y,HANDPLASTY,1204002,
0,,Y,OSTEOTOMES,1204006,
0,,Y,MALLET,1204007,
0,,Y,STRYKER CORDLESS,1204009,
0,,Y,GOUGE,1204011,
0,,Y,HAND DRILL,1204013,
0,,Y,HUDSON BRACE,1204014,
0,,Y,ARTHROSCOPY INSTRUMENTS,1204015,
0,,Y,MARRS TOTAL KNEE MINI SUP,1204017,
0,,Y,WIRE TWISTER,1204019,
0,,Y,FROMM KNOTILUS SHOULDER INSTRUMENTS,1204020,
0,,Y,ARTHREX END SUTURE CUTTER,1204021,
0,,Y,ARTHREX FIBERTAPE GRASPER,1204022,
0,,Y,CIRCLAGE WIRE PAN,1204023,
0,,Y,SAGITTAL SAW MICRO,1204026,
0,,Y,SCOFIELD RETRACTOR,1204028,
0,,Y,NEURO BALL-PEEN MALLET,1204029,
0,,Y,SCREWDRIVER LARGE FRAG,1204031,
0,,Y,HARRIS HEAD SIZER,1204032,
0,,Y,TENDON-MICRO INST,1204036,
0,,Y,STRYKER LARGE POWER,1204037,
0,,Y,SYNTHES MINI FRAG,1204039,
0,,Y,ORTHO MICRO INSTRUMENTS,1204041,
0,,Y,MOSQUITO STRAIGHT,1204042,
0,,Y,TAP SWIVAL LOCK 4.75,1204043,
6304.01,35286,Y,REPAIR BLOOD VESSEL WITH GRAFT OTHER,1235286,
0,,Y,LABRIE SUPER CLAMP,1204045,
0,,Y,MAJOR BONE,1204046,
