Supply Name,Charge
IMPLANT OPHTHALMIC .8GM PLATINUM LID CHAIN STERILE IMPLANTABLE FOR CORRECTING LAGOPHTHALMUS,"$2,952.30"
KIT GASTROSTOMY 20 FR 3 CM LENGTH SILICONE 2 PORT WITH RADIOPAQUE MARKINGS RADIOPAQUE LATEX FREE STERILE MIC-KEY,$380.51
DEVICE SEALING OD4.3 MM AORTIC CUTTER DELIVERY LOADER HEARTSTRING III F/PROXIMAL SEAL SYSTEM,"$2,070.85"
SET TUBING STERILE DISPOSABLE ACCULIF TL,$830.00
BIT DRILL SURGICAL 3.2X145MM STAINLESS STEEL QUICK COUPLING STERILE 31031S,$400.72
BIT DRILL SURGICAL 3.5X110MM STAINLESS STEEL QUICK COUPLING STERILE 31035S,$572.62
BIT DRILL SURGICAL 2.5X230MM STAINLESS STEEL QUICK COUPLING STERILE 31592S,"$1,104.27"
SUTURE GORE-TEX # 1 THX-36 36 IN NON ABSORBABLE MONOFILAMENT,$101.61
TROCAR LAPAROSCOPIC 5-12MM BLADED SNGL USE STERILE CONVERTERLESS VERSAPORT 179097P,$126.00
TROCAR W/ SINGLE SHEATH SET LAPAROSCOPIC 5 MM - 12 MM DIA LONG LENGTH NON-THREADED NON-OPTICAL VIEW BLADED SHARP TIP WITHOUT HANDLE STOPCOCK SHIELDED PLASTIC DISPOSABLE SMOOTH 5 MM - 12 MM SEAL NON-RADIOLUCENT VERSAPORT,$126.00
TUBING INSUFFLATION WITH FILTER STANDARD FLOW DEHP FREE,$92.39
HEMOSTATIC FIBRIN SEALANT SYRINGE 5 ML EVICEL,$55.94
BURR SURGICAL OVAL SHAPED FLUTED 2.4MM CARBIDE MEDIUM LINVATEC 5091225,$43.20
SCREW BONE CORTICAL 2X30MM STAINLESS STEEL NSTRL DISTAL RADIUS STARDRIVE 2019,$535.81
SCREW BONE L24MM OD4.5MM NONLOCKING PERIPHERAL UNIVERS REVERS,$498.00
SCREW BONE 4.5X30MM TITANIUM FULL THREAD SHOULDER GLENIOD UNIVERS REVERS AR914530NL,$498.00
SCREW BONE 4.5X36MM TITANIUM FULL THREAD SHOULDER GLENIOD UNIVERS REVERS AR914536NL,$498.00
SCREW BONE L42MM OD4.5MM NONLOCKING PERIPHERAL UNIVERS REVERS,$498.00
SCREW BONE L48MM OD4.5MM NONLOCKING PERIPHERAL UNIVERS REVERS,$498.00
SCREW BONE 6.5X15MM TITANIUM FULL THREAD SHOULDER GLENIOD UNIVERS REVERS AR916515NL,$705.50
SCREW BONE 6.5X20MM TITANIUM FULL THREAD SHOULDER GLENIOD UNIVERS REVERS AR916520NL,$705.50
SCREW BONE 6.5X25MM TITANIUM FULL THREAD SHOULDER GLENIOD UNIVERS REVERS AR916525NL,$705.50
OBTURATOR SURGICAL FLEXIBLE,$518.75
GRAFT BONE STRIP DEMINERALIZED BONE MATRIX 5CC CRUSHED CANCELLOUS TENSIX PHG05C,"$8,950.50"
PLATE BONE COMPRESSION ANKLE FOOT 20MM STAINLESS STEEL 2 HOLE LOCKING NON STERILE CHARLOTTE 40240220,"$6,403.80"
SCREW BONE CORTICAL 16X3.5MM STAINLESS STEEL ANKLE FOOT ORTHOLOC 40233516,$913.00
SCREW BONE CORTICAL 3.5X18MM STAINLESS STEEL ANKLE FOOT ORTHOLOC 40233518,$913.00
KIT  SURGIFLO 8ML W/THROMBIN,$672.38
SCREW BONE 4X46MM CANNULATED STAINLESS STEEL PARTIAL THREAD NSTRL FOR TIGHTROPE SYNDESMOSIS FIXATION AR8840C46,$684.75
STEM HUMERAL L66MM 1B 132.5DEG STANDARD SHOULDER TITANIUM AEQUALIS ASCEND FLEX,"$12,210.00"
HEAD HUMERAL H16MM OD43MM 1.5MM LOW OFFSET SHOULDER TITANIUM AEQUALIS ASCEND FLEX,"$3,517.80"
SLEEVE CALF BARIATRIC,$151.07
INSERT TIBIAL KNEE 8MM SIZE 2.5 POLYETHYLENE FIXED SIGMA 158102108,"$3,432.00"
PLATE BONE TIBIAL 10MM TITANIUM NON STERILE OPEN WEDGE AR13200T100,"$4,067.70"
BLADE SAW W9MM THCK.38MM D31MM 22 TEETH SAGITTAL THIN OSCILLATING PRECISION,$167.63
FRAME EXTERNAL FIXATION L200MM SALVATION,"$27,670.08"
WRENCH EXTERNAL FIXATION 90DEG OPEN SALVATION,"$1,191.05"
WRENCH EXTERNAL FIXATION OD10MM CIRCULAR SIDEKICK FREEDOM,$231.40
IMPLANT SPINAL ROD LUMBAR 120MM STRAIGHT SIDEKICK RR0120TR,$188.19
WASHER BONE 2.5MM SALVATION SEF325PK,$653.38
POST EXTERNAL FIXATION 2 HOLE FEMALE CIRCULAR SIDEKICK FREEDOM,$377.73
SCREW BONE LOCKING 16MM CANNULATED TITANIUM FOOT NON STERILE SIDEKICK RR1600,$225.00
NUT EXTERNAL FIXATION OD10MM CIRCULAR SIDEKICK FREEDOM,$169.74
BOLT EXTERNAL FIXATION WIRE STERILE SALVATION,$976.66
BLADE OSTEOTOME W8MM SHORT THIN MRI RADIAL STAINLESS STEEL STERILE DISPOSABLE,$498.00
SCREW BONE 2.5X14MM CANNULATED TITANIUM FULL THREAD NSTRL ANKLE FOOT QUICKFIX AR872514H,"$1,224.25"
SCREW BONE 2.5X16MM CANNULATED TITANIUM FULL THREAD NSTRL ANKLE FOOT QUICKFIX AR872516H,"$1,224.25"
ACETABULAR SHELL HIP 68MM TRABECULAR METAL POROUS TRAB MTL 00700006820,"$12,385.75"
BIT DRILL SURGICAL 2X2.5MM CANNULATED TITANIUM NON STERILE LOW PROFILE COUNTERSINK DEPTH GAUGE FS3042,$769.83
BIT DRILL SURGICAL 3.2X15MM STAINLESS STEEL NON STERILE REUSABLE TRILOGY 00661100301,$820.87
BIT DRILL SURGICAL 3.2X45MM STAINLESS STEEL NON STERILE REUSABLE TRILOGY 00661100303,$820.87
BRACE WALKING LARGE ANKLE/FOOT ADULT,$98.51
HEAD HUMERAL H19MM OD50MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H20MM OD52MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H17MM OD42MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H17MM OD44MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H18MM OD46MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H20MM OD46MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H19MM OD48MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H21MM OD48MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H21MM OD50MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H22MM OD52MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H21MM OD54MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H23MM OD54MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H22MM OD56MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
HEAD HUMERAL H24MM OD56MM SHOULDER TITANIUM UNIVERS CUFF ANTHROPATHY,"$5,865.60"
CATHETER URETHRAL OD20FR C5ML FOLEY INDWELLING ANTIBACTERIAL BACTI GUARD HYDROGEL 2-WAY SPECIALTY COUNCIL TIP LUBRI-SIL I.C,$101.48
SCREW BONE CORTICAL 3.5X36MM CANNUATED TIVANIUM PARTIAL THREAD STRL FOOT DART FIRE D1N35036S,$854.90
GUIDEWIRE BONE ANKLE FOOT .86MM STAINLESS STEEL TROCAR TIP NON STERILE AR873740,$117.00
VALVE PULMONARY TRANSCATHETER 16 MM,"$89,250.00"
CATH DIAG PERIPH RADIOPQ 20MM GDWIRE PTFE SIDE PORT TRANSCATHETER ENSEMBLE ENS1020,"$24,050.00"
CATH DIAG PERIPH RADIOPQ 22MM GDWIRE PTFE SIDE PORT TRANSCATHETER ENSEMBLE NU1022,"$24,050.00"
CATH MAPPING COR 4 POLR NON STEERABLE 2 5 2MM SPACING CRV DIAG SNGL USE DYNAMIC XT 201105,$498.00
CATH ABL COR STEERBL 1MM SPACING PUSH AND PULL HANDLE SNGL USE SUPREME DAI401860,$184.50
CATH DIAG COR QUADRAPOLAR NON STEERABLE 5MM SPACING FX CRV CRD 2 SNGL USE SUPREME DAI402004,$193.50
CATHETER ELECTROPHYSIOLOGY L110CM OD6FR 2-5-2MM SPACING LARGE DECAPOLAR STEERABLE LATEX FREE INQUIRY,$809.25
CATH ABL COR DECAP UNIDIRECTIONAL STEERING 2 5 2MM SPACING L CURVE PUSH PULL HANDLE SNGL USE INQUIRY 81174,$809.25
CATHETER ELECTROPHYSIOLOGY L110CM OD7FR 2-10-2MM SPACING 2XLARGE DECAPOLAR STEERABLE LATEX FREE INQUIRY TEN TEN,"$1,467.19"
CATHETER ELECTROPHYSIOLOGY L110CM OD6FR 2-5-2MM SPACING LARGE QUADRIPOLAR STEERABLE PUSH PULL HANDLE LATEX FREE INQUIRY,$498.00
CATHETER ELECTROPHYSIOLOGY L110CM OD5FR 2-5-2MM SPACING MEDIUM QUADRIPOLAR STEERABLE PUSH PULL HANDLE SOFT TIP LATEX FREE INQUIRY,$498.00
CATHETER ELECTROPHYSIOLOGY L110CM OD4FR 2-5-2MM SPACING MEDIUM DECAPOLAR STEERABLE PUSH PULL HANDLE SOFT TIP LATEX FREE INQUIRY,$809.25
CATHETER ELECTROPHYSIOLOGY L110CM OD4FR 2-5-2MM SPACING MEDIUM QUADRIPOLAR STEERABLE PUSH PULL HANDLE SOFT TIP LATEX FREE INQUIRY,$498.00
CATH ABL COR 7FRX99CM NAVI BIDIRECTIONAL STEERING 2 6 2MM SPACING D F CRV SPLIT HANDLE THEMPERATURE MONITORING SNGL USE REFLEXION SPIRAL X D402865,"$2,129.40"
CATHETER ELECTROPHYSIOLOGY L120CM OD6FR 2-5-2MM SPACING JSN QUADRIPOLAR FIXED CURVE LATEX FREE SUPREME,$186.30
STENT CORONARY BR MTL 3X12MM RX REBEL MR H7493927412300,"$2,437.50"
STENT CORONARY BR MTL 3.5X12MM RX REBEL MR H7493927412350,"$2,437.50"
STENT CORONARY BR MTL 4X12MM RX REBEL MR H7493927412400,"$2,437.50"
STENT CORONARY BR MTL 4.5X12MM RX REBEL MR H7493927412450,"$2,437.50"
STENT CORONARY BR MTL 3X16MM RX REBEL MR H7493927416300,"$2,437.50"
STENT CORONARY BR MTL 3.5X16MM RX REBEL MR H7493927416350,"$2,437.50"
STENT CORONARY BR MTL 4X16MM RX REBEL MR H7493927416400,"$2,437.50"
STENT CORONARY BR MTL 4.5X16MM RX REBEL MR H7493927416450,"$2,437.50"
STENT CORONARY BR MTL 3X20MM RX REBEL MR H7493927420300,"$2,437.50"
STENT CORONARY BR MTL 3.5X20MM RX REBEL MR H7493927420350,"$2,437.50"
STENT CORONARY BR MTL 4X20MM RX REBEL MR H7493927420400,"$2,437.50"
STENT CORONARY BR MTL 4.5X20MM RX REBEL MR H7493927420450,"$2,437.50"
STENT CORONARY BR MTL 3X24MM RX REBEL MR H7493927424300,"$2,437.50"
STENT CORONARY BR MTL 3.5X24MM RX REBEL MR H7493927424350,"$2,437.50"
STENT CORONARY BR MTL 4X24MM RX REBEL MR H7493927424400,"$2,437.50"
STENT CORONARY BR MTL 4.5X24MM RX REBEL MR H7493927424450,"$2,437.50"
STENT CORONARY DRG ELTNG 2.25X8MM RX ALPINE 112522508,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X12MM RX ALPINE 112522512,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X15MM RX ALPINE 112522515,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X18MM RX ALPINE 112522518,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X23MM RX ALPINE 112522523,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X28MM RX ALPINE 112522528,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X8MM RX ALPINE 112525008,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X12MM RX ALPINE 112525012,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X15MM RX ALPINE 112525015,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X18MM RX ALPINE 112525018,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X23MM RX ALPINE 112525023,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X28MM RX ALPINE 112525028,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X33MM RX ALPINE 112525033,"$5,635.50"
STENT CORONARY DRG ELTNG 2.5X38MM RX ALPINE 112525038,"$5,635.50"
STENT CORONARY DRG ELTNG 2.75X8MM RX ALPINE 112527508,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X12MM RX ALPINE 112527512,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X15MM RX ALPINE 112527515,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X18MM RX ALPINE 112527518,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X23MM RX ALPINE 112527523,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X28MM RX ALPINE 112527528,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X33MM RX ALPINE 112527533,"$5,635.50"
STENT CORONARY DRG ELTNG 2.75X38MM RX ALPINE 112527538,"$5,635.50"
STENT CORONARY DRG ELTNG 3X8MM RX ALPINE 112530008,"$5,460.00"
STENT CORONARY DRG ELTNG 3X12MM RX ALPINE 112530012,"$5,460.00"
STENT CORONARY DRG ELTNG 3X15MM RX ALPINE 112530015,"$5,460.00"
STENT CORONARY DRG ELTNG 3X18MM RX ALPINE 112530018,"$5,460.00"
STENT CORONARY DRG ELTNG 3X23MM RX ALPINE 112530023,"$5,460.00"
STENT CORONARY DRG ELTNG 3X28MM RX ALPINE 112530028,"$5,460.00"
STENT CORONARY DRG ELTNG 3X33MM RX ALPINE 112530033,"$5,635.50"
STENT CORONARY DRG ELTNG 3X38MM RX ALPINE 112530038,"$5,635.50"
STENT CORONARY DRG ELTNG 3.25X8MM RX ALPINE 112532508,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X12MM RX ALPINE 112532512,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X15MM RX ALPINE 112532515,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X18MM RX ALPINE 112532518,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X23MM RX ALPINE 112532523,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X28MM RX ALPINE 112532528,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X33MM RX ALPINE 112532533,"$5,635.50"
STENT CORONARY DRG ELTNG 3.25X38MM RX ALPINE 112532538,"$5,635.50"
STENT CORONARY DRG ELTNG 3.5X8MM RX ALPINE 112535008,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X12MM RX ALPINE 112535012,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X15MM RX ALPINE 112535015,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X18MM RX ALPINE 112535018,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X23MM RX ALPINE 112535023,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X28MM RX ALPINE 112535028,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X33MM RX ALPINE 112535033,"$5,635.50"
STENT CORONARY DRG ELTNG 3.5X38MM RX ALPINE 112535038,"$5,635.50"
STENT CORONARY DRG ELTNG 4X8MM RX ALPINE 112540008,"$5,460.00"
STENT CORONARY DRG ELTNG 4X12MM RX ALPINE 112540012,"$5,460.00"
STENT CORONARY DRG ELTNG 4X15MM RX ALPINE 112540015,"$5,460.00"
STENT CORONARY DRG ELTNG 4X18MM RX ALPINE 112540018,"$5,460.00"
STENT CORONARY DRG ELTNG 4X23MM RX ALPINE 112540023,"$5,460.00"
STENT CORONARY DRG ELTNG 4X28MM RX ALPINE 112540028,"$5,460.00"
STENT CORONARY DRG ELTNG 4X33MM RX ALPINE 112540033,"$5,635.50"
STENT CORONARY DRG ELTNG 4X38MM RX ALPINE 112540038,"$5,635.50"
STENT CORONARY DRG ELTNG 2.25X8MM OTW ALPINE 114522508,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X12MM OTW ALPINE 114522512,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X15MM OTW ALPINE 114522515,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X18MM OTW ALPINE 114522518,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X23MM OTW ALPINE 114522523,"$5,460.00"
STENT CORONARY DRG ELTNG 2.25X28MM OTW ALPINE 114522528,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X8MM OTW ALPINE 114525008,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X12MM OTW ALPINE 114525012,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X15MM OTW ALPINE 114525015,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X18MM OTW ALPINE 114525018,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X23MM OTW ALPINE 114525023,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X28MM OTW ALPINE 114525028,"$5,460.00"
STENT CORONARY DRG ELTNG 2.5X33MM OTW ALPINE 114525033,"$5,635.50"
STENT CORONARY DRG ELTNG 2.5X38MM OTW ALPINE 114525038,"$5,635.50"
STENT CORONARY DRG ELTNG 2.75X8MM OTW ALPINE 114527508,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X12MM OTW ALPINE 114527512,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X15MM OTW ALPINE 114527515,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X18MM OTW ALPINE 114527518,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X23MM OTW ALPINE 114527523,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X28MM OTW ALPINE 114527528,"$5,460.00"
STENT CORONARY DRG ELTNG 2.75X33MM OTW ALPINE 114527533,"$5,635.50"
STENT CORONARY DRG ELTNG 2.75X38MM OTW ALPINE 114527538,"$5,635.50"
STENT CORONARY DRG ELTNG 3X8MM OTW ALPINE 114530008,"$5,460.00"
STENT CORONARY DRG ELTNG 3X12MM OTW ALPINE 114530012,"$5,460.00"
STENT CORONARY DRG ELTNG 3X15MM OTW ALPINE 114530015,"$5,460.00"
STENT CORONARY DRG ELTNG 3X18MM OTW ALPINE 114530018,"$5,460.00"
STENT CORONARY DRG ELTNG 3X23MM OTW ALPINE 114530023,"$5,460.00"
STENT CORONARY DRG ELTNG 3X28MM OTW ALPINE 114530028,"$5,460.00"
STENT CORONARY DRG ELTNG 3X33MM OTW ALPINE 114530033,"$5,635.50"
STENT CORONARY DRG ELTNG 3X38MM OTW ALPINE 114530038,"$5,635.50"
STENT CORONARY DRG ELTNG 3.25X8MM OTW ALPINE 114532508,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X12MM OTW ALPINE 114532512,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X15MM OTW ALPINE 114532515,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X18MM OTW ALPINE 114532518,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X23MM OTW ALPINE 114532523,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X28MM OTW ALPINE 114532528,"$5,460.00"
STENT CORONARY DRG ELTNG 3.25X33MM OTW ALPINE 114532533,"$5,635.50"
STENT CORONARY DRG ELTNG 3.25X38MM OTW ALPINE 114532538,"$5,635.50"
STENT CORONARY DRG ELTNG 3.5X8MM OTW ALPINE 114535008,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X12MM OTW ALPINE 114535012,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X15MM OTW ALPINE 114535015,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X18MM OTW ALPINE 114535018,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X23MM OTW ALPINE 114535023,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X28MM OTW ALPINE 114535028,"$5,460.00"
STENT CORONARY DRG ELTNG 3.5X33MM OTW ALPINE 114535033,"$5,635.50"
STENT CORONARY DRG ELTNG 3.5X38MM OTW ALPINE 114535038,"$5,635.50"
STENT CORONARY DRG ELTNG 4X8MM OTW ALPINE 114540008,"$5,460.00"
STENT CORONARY DRG ELTNG 4X12MM OTW ALPINE 114540012,"$5,460.00"
STENT CORONARY DRG ELTNG 4X15MM OTW ALPINE 114540015,"$5,460.00"
STENT CORONARY DRG ELTNG 4X18MM OTW ALPINE 114540018,"$5,460.00"
STENT CORONARY DRG ELTNG 4X23MM OTW ALPINE 114540023,"$5,460.00"
STENT CORONARY DRG ELTNG 4X28MM OTW ALPINE 114540028,"$5,460.00"
STENT CORONARY DRG ELTNG 4X33MM OTW ALPINE 114540033,"$5,635.50"
STENT CORONARY DRG ELTNG 4X38MM OTW ALPINE 114540038,"$5,635.50"
IMPLANT DEFIBRILLATOR DUAL CHAMBER DYNAGEN EL DR XXXXXXXXXXX D152,"$56,210.00"
DEFIBRILLATOR CARDIAC W5.37XH7.79CM D.99CM 71GM RV:DF-4 CONNECTOR SINGLE CHAMBER EXTENDED LONGEVITY IMPLANTABLE DYNAGEN,"$56,210.00"
IMPLANT DEFIBRILLATOR SINGLE CHAMBER INOGEN DR XXXXXXXXXXX D142,"$51,800.00"
IMPLANT DEFIBRILLATOR DUAL CHAMBER INOGEN DR XXXXXXXXXXX D143,"$51,800.00"
IMPLANT DEFIBRILLATOR SINGLE CHAMBER DYNAGEN EL VR XXXXXXXXXXX D150,"$50,050.00"
IMPLANT DEFIBRILLATOR SINGLE CHAMBER DYNAGEN EL VR XXXXXXXXXXX D151,"$50,050.00"
IMPLANT DEFIBRILLATOR SINGLE CHAMBER INOGEN VR XXXXXXXXXXX D140,"$45,937.50"
IMPLANT DEFIBRILLATOR SINGLE CHAMBER INOGEN VR XXXXXXXXXXX D141,"$45,937.50"
IMPLANT PACEMAKER DUAL CHAMBER ACCOLADE XXXXXXXXXXX L321,"$18,315.00"
IMPLANT PACEMAKER DUAL CHAMBER ACCOLADE XXXXXXXXXXX L301,"$16,798.00"
IMPLANT PACEMAKER DUAL CHAMBER ESSENTIO XXXXXXXXXXX L101,"$15,392.00"
IMPLANT PACEMAKER SINGLE CHAMBER ACCOLADE XXXXXXXXXXX L300,"$14,726.00"
IMPLANT PACEMAKER SINGLE CHAMBER ESSENTIO XXXXXXXXXXX L100,"$13,486.50"
IMPLANT DEFIBRILLATOR DYNAGEN XXXXXXXXXXX G150,"$73,237.50"
IMPLANT DEFIBRILLATOR DYNAGEN XXXXXXXXXXX G151,"$73,237.50"
IMPLANT DEFIBRILLATOR DYNAGEN XXXXXXXXXXX G154,"$73,237.50"
IMPLANT DEFIBRILLATOR INOGEN XXXXXXXXXXX G140,"$70,087.50"
IMPLANT DEFIBRILLATOR INOGEN XXXXXXXXXXX G141,"$70,087.50"
IMPLANT PACEMAKER VALITUDE X4 XXXXXXXXX U128,"$31,265.00"
SCREW BONE L7 MM OD2 MM LOCKING SELF RETAINING MAXDRIVE TITANIUM,$343.00
SCREW BONE L5MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L7MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L9MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L11MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L13MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L15MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L17MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L19MM OD2MM MINI TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$104.76
SCREW BONE L5MM OD2.3MM TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$123.44
SCREW BONE L7MM OD2.3MM TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$123.44
SCREW BONE L9MM OD2.3MM TITANIUM MAXILLOFACIAL SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$123.44
SCREW BONE L3.5MM OD1.5MM MICRO TITANIUM MANDIBULAR SELF RETAINING IMPLANTABLE,$113.00
SCREW BONE L4MM OD1.5MM MICRO TITANIUM SELF RETAINING IMPLANTABLE CROSS-DRIVE,$113.00
SCREW BONE L5MM OD1.5MM MICRO TITANIUM SELF RETAINING IMPLANTABLE CROSS-DRIVE,$113.00
SCREW BONE L7M OD1.5MM MICRO TITANIUM SELF RETAINING IMPLANTABLE CROSS-DRIVE,$113.00
SCREW BONE L9MM OD1.5MM MICRO TITANIUM SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$113.00
SCREW BONE L5MM OD1.8MM TITANIUM SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$120.56
SCREW BONE L7M OD1.8MM TITANIUM SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE,$120.56
SCREW SPINAL PEDICLE 1.5X4 SOLID TITANIUM CROSS DRIVE 256780491,$123.75
SCREW BONE L5MM OD1.5MM MICRO TITANIUM LATEX FREE IMPLANTABLE DRILL-FREE,$123.75
SCREW BONE L7MM OD1.5MM MICRO TITANIUM LATEX FREE IMPLANTABLE DRILL-FREE,$123.75
SCREW BONE L5MM OD2MM MINI TITANIUM SELF RETAINING TRACK DISTRACTOR LATEX FREE IMPLANTABLE DRILL-FREE,$126.90
SCREW BONE L7MM OD2MM MINI TITANIUM SELF RETAINING TRACK DISTRACTOR LATEX FREE IMPLANTABLE DRILL-FREE,$115.61
SCREW BONE L5MM OD2MM TITANIUM CRANIOMAXILLOFACIAL LOCKING TAPERED SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE THREADLOCK TS,$343.00
SCREW BONE L7MM OD2MM TITANIUM CRANIOMAXILLOFACIAL LOCKING TAPERED SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE THREADLOCK TS,$343.00
SCREW BONE L9MM OD2MM TITANIUM CRANIOMAXILLOFACIAL LOCKING TAPERED SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE THREADLOCK TS,$343.00
SCREW BONE L11MM OD2MM TITANIUM CRANIOMAXILLOFACIAL LOCKING TAPERED SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE THREADLOCK TS,$343.00
SCREW BONE L13MM OD2MM TITANIUM CRANIOMAXILLOFACIAL LOCKING TAPERED SELF RETAINING LATEX FREE IMPLANTABLE CROSS-DRIVE THREADLOCK TS,$343.00
