Charge Code,Description,Primary Price
706025,THER/PROPH/DIAG IV INF INT,$535.08
706026,THER/PROPH/DIAG IV INF ADD-ON,$351.00
706027,TX/PROPH/DG ADDL SEQ IV INF,$162.96
706028,THER/DIAG CONCURRENT INF,$402.50
706029,INSERT BLADDER CATH,$216.00
706030,INSERT TEMP BLADDER CATH,$239.85
706031,TX/PRO/DX INJ NEW DRUG ADD-ON,$171.00
706032,TX/PRO/DX INJ SAME DRUG ADD-ON,$391.50
706033,SKIN TEST TB INTRADERMAL,$33.39
706034,I-STAT TROPONIN,$162.98
706035,INTRO NEEDLE/INTRACATH VEIN,$49.50
706036,OBS CARE 1HR OUT OF ROOM STAT,$0.00
706037,MISC HOTEL ROOM & BOARD,$47.75
707001,SEMI-PRIVATE ROOM & CARE CPCU,$691.00
707002,R&B ACUTE PRIVATE TELE/SPEC,"$1,257.00"
7073101,MANDIBLE LTD,$299.98
7073102,MANDIBLE COMP MIN 4 VIEWS,$581.94
7073106,FACIAL BONES LESS THAN 3 VIEWS,$294.68
7073107,FACIAL BONES COMP MIN 3 VIEWS,$615.86
7073108,NASAL BONES COMP MIN 3 VIEWS,$383.19
7073111,ORBITS COMP MIN 4 VIEWS,$583.27
7073112,PARANASAL SINUS < 3 VIEWS,$396.71
7073113,PARANASAL SINUS COMP MIN 3VIEW,$648.19
7073115,SKULL LTD LESS THAN 4 VIEWS,$500.06
7073116,SKULL COMP MIN 4 VIEWS,$604.47
7073120,TEMPOROMANDIBULAR JT BILAT,$751.81
7073122,NECK SOFT TISSUE,$392.20
7073136,RIBS UNILAT 2 VIEWS,$361.73
7073137,RIBS BILAT 3 VIEWS,$495.29
7073138,RIBS BILAT W/CHEST MIN 4 VIEWS,$632.56
7073139,STERNUM MIN 2 VIEWS,$415.79
7073140,STERNOCLAVICULAR JT MIN 3 VIEW,$284.88
7073141,SPINE 2-3 VIEWS,$284.50
7073142,SPINE SINGLE VIEW,$451.03
7073143,C-SPINE 2-3 VIEWS,$878.74
7073144,C-SPINE 4-5 VIEWS,"$1,137.12"
7073145,C-SPINE 6 OR MORE VIEWS,$890.93
7073146,T-SPINE 2 VIEWS,$520.20
7073147,THORACOLUMBAR SPINE AP&LAT,$485.75
7073148,SPINE ENTIRE 1 VIEW,$404.50
7073149,L-SPINE 2-3 VIEWS,$518.08
7073150,L-SPINE MIN 4 VIEWS,$766.38
7073151,L-SPINE COMPLETE W/BEND 6 VIEW,$906.83
7073152,L-SPINE BENDING ONLY 2-3 VIEWS,$484.16
7073153,PELVIS 1-2 VIEWS,$398.83
7073156,SI JOINTS 3 OR MORE VIEWS,$290.97
7073157,SACRUM/COCCYX MIN 2 VIEWS,$308.99
7073158,CLAVICLE COMPLETE,$343.71
7073159,SCAPULA COMPLETE,$304.49
7073160,SHOULDER 1 VIEW,$265.27
7073161,SHOULDER COMP MIN 2 VIEWS,$544.84
7073162,SHOULDER BILAT AC JT W/WO WT,$423.21
7073163,HUMERUS MIN 2 VIEWS,$407.84
7073164,ELBOW 2 VIEWS,$405.72
7073165,ELBOW COMP 3 VIEWS,$620.10
7073166,FOREARM 2 VIEWS,$452.89
7073167,INFANT UPPER EXTR MIN 2 VIEWS,$429.30
7073168,WRIST 2 VIEWS,$266.33
7073169,WRIST COMP MIN 3 VIEWS,$394.32
7073170,HAND 2 VIEWS,$329.13
7073171,HAND MIN 3 VIEWS,$465.08
7073172,FINGER(S) MIN 2 VIEWS,$299.98
7073173,HIP UNI W/PELVIS 1 VIEW,$191.07
7073174,HIP UNI W/PELVIS 2-3 VIEWS,$222.25
7073175,HIPS BILAT 2 VIEWS,$283.25
7073178,KNEE 1-2 VIEWS,$422.41
7073179,KNEE 3 VIEWS,$497.67
7073180,TIBIA/FIBULA 2 VIEWS,$366.23
7073181,INFANT LOWER EXTR MIN 2 VIEWS,$233.73
7073182,ANKLE 2 VIEWS,$345.30
7073183,ANKLE COMP MIN 3 VIEWS,$497.67
7073184,FOOT 2 VIEWS,$360.67
7073185,FOOT COMP MIN 3 VIEWS,$499.00
7073186,CALCANEUS MIN 2 VIEWS,$359.61
7073187,TOE(S) MIN 2 VIEWS,$284.35
7073190,ABD SUP/ERECT/DECUB CHEST 1 VW,$732.46
7073191,ESOPHAGUS W/ CONTRAST,$679.73
7073192,SWALLOW FUNCTION W/VIDEO,$581.94
7073193,UPPER GI W/O KUB,$908.95
7073194,UPPER GI W/ KUB,$842.17
7073195,UPPER GI/SM INTEST MULTI FILMS,"$1,387.54"
7073196,UPPER GI AIR CONTRAST W/O KUB,$930.42
7073197,UPPER GI AIR CONTRAST W/ KUB,"$1,021.31"
7073198,SMALL INTEST W/ MULTI FILMS,$632.56
7073200,COLON BARIUM ENEMA W/WO KUB,"$1,066.36"
7073201,COLON AIR CONTRAST W/ BARIUM,"$1,298.77"
7073204,CHOLANG POSTOP EXIST CATH,"$6,793.25"
7073207,GI TUBE PLACEMENT W/ FLUORO,$590.95
7073208,UROGRAPHY IVP W/WO KUB/TOMO,"$1,422.52"
7073212,UROGRAPHY RETROGRADE W/WO KUB,"$1,671.89"
7073214,CYSTOGRAPHY COMP MIN 3 VIEW,$773.01
7073216,URETHROCYSTOGRAPHY RETRO,$773.01
7073217,URETHROCYSTOGRAPHY VOIDING,$938.10
7073218,BONE AGE STUDIES,$224.72
7073219,BONE LENGTH STUDIES,$342.65
7073220,OSSEOUS SURVEY LIMITED,$288.59
7073221,OSSEOUS SURVEY COMPLETE,$838.20
7073223,ABSC/FISTULA/SINUS TRACT STUDY,$632.56
7073230,HIP UNI W/PELVIS MIN 4 VIEWS,$300.00
7073238,HYSTEROSALPINGOGRAPHY COMPLETE,$623.55
7073245,HIPS BILAT W/PELVIS 3-4 VIEWS,$285.50
7073246,HIPS BILAT W/PELVIS MIN 5 VIEW,$542.50
7073247,FEMUR MIN 2 VIEWS,$171.75
7073248,SPINE ENTIRE 4 OR 5 VIEWS,$542.50
7073249,SPINE ENTIRE MIN 6 VIEWS,$542.50
7073250,CHEST 1 VIEW,$241.75
7073251,CHEST 2 VIEWS,$279.75
7073252,CHEST 3 VIEWS,$299.25
7073253,CHEST 4 OR MORE VIEWS,$337.00
7073254,ABD 1 VIEW,$368.75
7073255,ABD 2 VIEWS,$410.50
7073256,ABD 3 OR MORE VIEWS,$543.75
7073327,FLUORO LESS THEN 1 HR W IMAGES,"$1,321.29"
7073328,FLUORO LESS THEN 1HR NO IMAGES,"$1,321.29"
7073724,LUMBAR PUNCTURE THERAP DRAIN,"$1,088.62"
7073760,INJ HIP ARTHROGRAPHY,$716.83
7073802,RIBS UNI W/ CHEST MIN 3 VIEWS,$484.42
7073805,T-SPINE 3 VIEWS,$540.34
7073809,UPPER GI AIR CON W/SMALL BOWEL,"$1,515.80"
7073815,KNEE COMP 4 OR MORE VIEWS,$488.66
7073816,KNEE BILAT STAND FRONT TO BACK,$260.76
7073819,INJ SINUS TRACK; DIAG (HR),$576.38
7073823,INJ NEPHRO/URETEROGRAM NEW,"$1,480.50"
7073824,INJ CYSTO/VOID URETHROCYSTO,$339.20
7073826,INJ RETRO URETHROCYSTOGRAM,$343.71
7073827,CATH/INTRO SALINE HYSTERO/SONO,$367.03
7073870,PORTABLE STAT,
7075400,CT HEAD/BRAIN W/O CONT ONLY,"$2,189.96"
7075401,CT HEAD/BRAIN W/ CONT ONLY,"$2,443.04"
7075402,CT HEAD/BRAIN W/WO CONT,"$3,108.45"
7075403,CT ORBIT/EAR W/O CONT ONLY,"$2,324.05"
7075404,CT ORBIT/EAR W/ CONT ONLY,"$2,548.24"
7075406,CT MAXILLOFACIAL W/O CONT ONLY,"$2,263.37"
7075407,CT MAXILLOFACIAL W/ CONT ONLY,"$2,478.55"
7075409,CT SOFT TIS NECK W/O CONT ONLY,"$2,381.29"
7075410,CT SOFT TIS NECK W/CONT ONLY,"$2,834.18"
7075412,CT THORAX W/O CONT ONLY,"$2,221.23"
7075413,CT THROAX W/ CONT ONLY,"$2,551.95"
7075415,CT C-SPINE W/O CONT ONLY,"$2,478.02"
7075416,CT THORAX W/O CONT ONLY,"$2,435.88"
7075417,CT C-SPINE W/WO CONT,"$2,474.04"
7075418,CT T-SPINE W/O CONT ONLY,"$2,281.92"
7075421,CT L-SPINE W/O CONT ONLY,"$2,598.86"
7075422,CT L-SPINE W/ CONT ONLY,"$2,803.44"
7075424,CT PELVIS W/O CONT ONLY,"$2,161.87"
7075425,CT PELVIS W/ CONT ONLY,"$2,734.80"
7075426,CT PELVIS W/WO CONT,"$2,874.99"
7075427,CT UPPER EXTREM W/O CONT ONLY,"$1,962.33"
7075428,CT UPPER EXTREM W/ CONT ONLY,"$1,996.51"
7075430,CT LOWER EXTREM W/O CONT ONLY,"$1,527.46"
7075431,CT LOWER EXTREM W/ CONT ONLY,"$1,791.67"
7075432,CT LOWER EXTREM W/WO CONT,"$2,098.80"
7075433,CT ABDOMEN W/O CONT ONLY,"$3,157.74"
7075434,CT ABDOMEN W/ CONT ONLY,"$3,631.56"
7075435,CT ABDOMEN W/WO CONT,"$4,331.43"
7075446,CT LNG SCRN-LOWDOSE AGE 55-77,"$2,226.27"
7075469,CT ANGIO HEAD W/WO CONT,"$2,730.30"
7075470,CT ANGIO NECK W/WO CONT,"$3,704.44"
7075471,CT ANGIO W/WO CONT W/POSTPROC,"$3,350.66"
7075472,CT ANGIO PELVIS W/WO CONT,"$3,432.55"
7075474,CT ANGIO LOW EXT  W/WO CONT,"$2,453.90"
7075475,CT ANGIO ABD W/WO CONT,"$5,253.89"
7075476,CT ANGIO ABD AO/BI W/WO CONT,"$2,577.66"
7075491,CT ABD & PELVIS W/O CONT ONLY,"$4,679.00"
7075492,CT ABD & PELVIS W/ CONT ONLY,"$5,980.26"
7075493,CT ABD & PELVIS W/WO CONT,"$6,441.50"
7075502,CT ANGIO ABD&PELV W/CONT W/POS,"$1,335.34"
7075517,UNLISTED CT STRYKER,$0.00
7076503,US EXAM OF SOFT TISS HEAD/NECK,$970.70
7076504,US CHEST W/ MEDIASTINUM,$471.44
7076510,US EXAM ABD COMPLETE,"$1,341.70"
7076511,US EXAM ABD LIMITED,$966.19
7076512,US RETROPERITONEAL COMPLETE,"$1,177.66"
7076513,US RETROPERITONEAL LIMITED,$597.84
7076514,US PREG AFTER 1ST TRI SGL>14WK,"$1,069.54"
7076516,US EXAM PELVIC NON-OB COMPLETE,"$1,051.79"
7076517,US EXAM SCROTUM,$905.51
7076523,US GUIDE NEEDLE BIOPSY,$935.98
7076527,US TRANSVAGINAL NON OB,$906.83
7076531,US EXTREM NON VASC COMP,$794.74
7076532,US EXT NON-VASC LIMITED,$818.59
7076535,DUPLEX SCAN EXTRACRAN BIL COMP,"$1,315.20"
7076540,DUPLEX EXT VEINS BIL COMP,"$1,097.25"
7076541,DUPLEX EXT VEINS UNI LTD,$929.50
7076618,DUPLEX AORTA/IVC/ILIAC COMP,$518.00
7076620,DUPLEX AORTA/IVC/ILIAC LTD,$469.00
7076623,DUPLEX ART INFL VEN OUT AB/CHP,$774.00
7076624,DUPLEX ART/IN VEN/OUT LTD,$519.50
7076626,DUPLEX LOW EXT GRAFT BIL COMP,$734.00
7076627,DUPLEX LOWER EXT GRAFT UNI LTD,$455.27
7076628,DUPLEX UPPR EXT GRAFT COMP BIL,$899.25
7076629,DUPLEX UPPER EXT GRAFT UNI/LTD,$683.44
7076632,LTD BILAT NON-INV UP/LOW ART,$531.06
7076633,COMP BILAT NON-INV UP/LOW ART,"$1,037.00"
7076636,US PREG UT 1ST TRI SGL <14WKS,"$1,069.54"
7076640,US PREG UT TRANSVAGINAL,"$1,069.54"
7076899,VESSEL MAPPING HEMO ACCESS,$386.00
7076902,ABD PARACENTESIS W/GUIDANCE,$893.85
7076912,US BREAST UNILAT COMPLETE,$326.50
7076913,US BREAST UNILAT LIMITED,$250.00
7077866,MR ELASTOGRAPHY,$541.70
7077867,MRI BREAST W/WO CONT UNI CAD,$800.00
7077868,MRI BREAST W/WO CONT BILAT CAD,"$1,200.00"
708001,OBSERVATION CARE 1 HR CPCU,$189.00
708003,OBSERVATION CARE 1 HR NRSU,$189.00
708004,DISCHARGE CARE STAT 1 HR,$0.00
708005,DIRECT ADMISSION OBS CARE,"$1,104.75"
708006,CARDIOVERSION;ELECTIVE,"$1,642.50"
708007,OBS RESUSCITATION,"$1,037.25"
708008,PULSE OXIMETER SINGLE STUDY,$124.75
708009,OBS OXYGEN PER HOUR,$8.00
708010,HYDRATION IV INFUSION INITIAL,$535.08
708011,THER/PROPH/DIAG INJ SC/IM,$162.96
708012,THER/PROPH/DIAG INJ IV PUSH,$445.90
708013,URINE DIPSTICK,$59.63
708014,URINE PREGNANCY TEST,$100.44
708015,ACCU-CHECK GLUCOSE TEST,$35.00
708016,HEMOCULT 1-3 SIMULT DETERMIN,$42.00
708017,STREPTOCCUS GRP A SCREEN,$108.50
708018,IMMUNIZE ADMIN 1 VACCINE,$151.00
708019,IMMUNIZE ADMIN EA ADD VACCINE,$131.75
708020,OBS PROCEDURE,$955.00
708021,INFLUENZA ADMIN VACCINE,$131.75
708022,PNEUMONIA ADMIN VACCINE,$120.50
708023,HYDRATION IV INFUSION ADD-ON,$326.00
708024,PULSE-OX MULTIPLE MEASURE,$174.00
708025,THER/PROPH/DIAG IV INF INT,$535.08
708026,THER/PROPH/DIAG IV INF ADD-ON,$351.00
708027,TX/PROPH/DG ADDL SEQ IV INF,$162.96
708028,THER/DIAG CONCURRENT INF,$402.50
708029,INSERT BLADDER CATH,$226.25
708030,INSERT TEMP BLADDER CATH,$239.75
708031,TX/PRO/DX INJ NEW DRUG ADD-ON,$171.00
708032,TX/PRO/DX INJ SAME DRUG ADD-ON,$391.50
708033,SKIN TEST TB INTRADERMAL,$33.50
708034,I-STAT TROPONIN,$162.98
708035,INTRO NEEDLE/INTRACATH VEIN,$49.50
708036,OBS CARE 1HR OUT OF ROOM STAT,$0.00
7170101,MANDIBLE LTD,$299.98
7170102,MANDIBLE COMP MIN 4 VIEWS,$581.94
7170106,FACIAL BONES LESS THAN 3 VIEWS,$294.68
7170107,FACIAL BONES COMP MIN 3 VIEWS,$615.86
7170108,NASAL BONES COMP MIN 3 VIEWS,$383.19
7170111,ORBITS COMP MIN 4 VIEWS,$583.27
7170112,PARANASAL SINUS < 3 VIEWS,$396.71
7170113,PARANASAL SINUS COMP MIN 3VIEW,$648.19
7170115,SKULL LTD LESS THAN 4 VIEWS,$500.06
7170116,SKULL COMP MIN 4 VIEWS,$604.47
7170120,TEMPOROMANDIBULAR JT BILAT,$751.81
7170121,ORTHOPANTOGRAM,$413.40
7170122,NECK SOFT TISSUE,$392.20
7170136,RIBS UNILAT 2 VIEWS,$361.73
7170137,RIBS BIL 3 VIEWS,$495.29
7170138,RIBS BILAT W/CHEST MIN 4 VIEWS,$632.56
7170139,STERNUM MIN 2 VIEWS,$415.79
7170141,SPINE 2-3 VIEWS,$284.50
7170142,SPINE 1 VIEW,$451.03
7170143,C-SPINE 2-3 VIEWS,$878.74
7170144,C-SPINE 4-5 VIEWS,"$1,137.12"
7170145,C-SPINE 6 OR MORE VIEWS,$890.93
7170146,T-SPINE 2 VIEWS,$520.20
7170147,THORACOLUMBAR SPINE AP & LAT,$485.75
7170148,SPINE ENTIRE ONE VIEW CF,$404.50
7170149,L-SPINE 2-3 VIEWS,$518.08
7170150,L-SPINE MIN 4 VIEWS,$766.38
7170151,LUMBAR SPINE CP W/BENDING,$906.83
7170152,LUMBAR SPINE BENDING ONLY 2-3,$484.16
7170153,PELVIS 1-2 VIEWS,$398.83
7170156,SI JOINTS 3+ VIEWS,$290.97
7170157,SACRUM/COCCYX MIN 2 VIEWS,$308.99
7170158,CLAVICLE COMPLETE,$343.71
7170159,SCAPULA CP,$304.49
7170160,SHOULDER 1 VIEW,$265.27
7170161,SHOULDER COMP MIN 2 VIEWS,$544.84
7170162,ACROMIOCLAVICULAR JTS BIL,$423.21
7170163,HUMERUS MIN 2 VIEWS,$407.84
7170164,ELBOW 2 VIEWS,$405.72
7170165,ELBOW COMP 3 VIEWS,$620.10
7170166,FOREARM 2 VIEWS,$452.89
7170167,UPPER EXTREMITY INFANT MIN 2 V,$429.30
7170168,WRIST 2 VIEWS,$266.33
7170169,WRIST COMP MIN 3 VIEWS,$394.32
7170170,HAND 2 VIEWS,$329.13
7170171,HAND MIN 3 VIEWS,$465.08
7170172,FINGER(S) MIN 2 VIEWS,$299.98
7170173,HIP UNI W/PELVIS 1 VIEW,$191.07
7170174,HIP UNI W/PELVIS 2-3 VIEWS,$222.25
7170175,HIPS BILAT 2 VIEWS,$283.25
7170177,FEMUR 1 VIEW,$169.75
7170178,KNEE 1-2 VIEWS,$422.41
7170179,KNEE 3 VIEWS,$497.67
7170180,TIBIA/FIBULA 2 VIEWS,$366.23
7170181,LOWER EXTRIMITY INFANT MIN 2 V,$233.73
7170182,ANKLE 2 VIEWS,$345.30
7170183,ANKLE COMP MIN 3 VIEWS,$497.67
7170184,FOOT 2 VIEWS,$360.67
7170185,FOOT COMP MIN 3 VIEWS,$499.00
7170186,CALCANEUS MIN 2 VIEWS,$359.61
7170187,TOE(S) MIN 2 VIEWS,$284.35
7170190,ABD SUP/ERECT/DECUB CHEST 1 VW,$732.46
7170191,ESOPHAGUS/BA SWALLOW,$679.73
7170192,SWALLOW FUNCTION W/VIDEO,$581.94
7170193,UPPER GI WO/KUB,$908.95
7170194,UPPER GI W/KUB,$842.17
7170195,GI & SB W/MULTI FILMS,"$1,387.54"
7170196,UPPER GI AIR CONTRAST WO/KUB,$930.42
7170197,UPPER GI AIR CONTRAST W/KUB,"$1,021.31"
7170198,SMALL BOWEL W/MULTI FILMS,$632.56
7170200,COLON BE W/WO KUB,"$1,066.36"
7170201,COLON AIR CONTRAST BARIUM ENE,"$1,298.77"
7170204,CHOLANG POSTOP EXIST CATH CF,"$6,793.25"
7170206,ENDO CATH BIL/PAN COMBINED,"$1,727.01"
7170207,GI TUBE PLACEMENT W/FLUORO,$590.95
7170208,UROGRAPHY IVP W/WO TOMO,"$1,422.52"
7170212,UROGRAPHY RETROGRADE W/WO KUB,"$1,671.89"
7170214,CYSTOGRAPHY CP MIN 3 VIEWS,$773.01
7170216,URETHROCYSTOGRAPHY RETRO CP,$773.01
7170217,URETHROCYSTOGRAPHY VOIDING CP,$938.10
7170218,BONE AGE STUDIES,$224.72
7170220,OSSEOUS SURVEY LTD,$288.59
7170221,OSSEOUS SURVEY CP,$838.20
7170222,OSSEOUS SURVEY INFANT,$175.17
7170223,FISTULA/SINUS TRACT STUDY CP,$632.56
7170229,INJ ANKLE ARTHROGRAM,$151.00
7170230,HIP UNI W/PELVIS MIN 4 VIEWS,$300.00
7170238,HYSTEROSALPINGOGRAPHY CP,$623.55
7170241,INJECT HIP ARTHROGRAM,$716.83
7170242,INJ SHOULDER ARTHROGRAM,$641.57
7170243,INJ WRIST ARTHROGRAM,$537.16
7170245,HIPS BILAT W/PELVIS 3-4 VIEWS,$285.50
7170246,HIPS BILAT W/PELVIS MIN 5 VIEW,$542.50
7170247,FEMUR MIN 2 VIEWS,$171.75
7170248,SPINE ENTIRE 4/5 VIEWS CF,$542.50
7170249,SPINE ENTIRE MIN 6 VIEWS CF,$542.50
7170250,CHEST 1 VIEW,$241.75
7170251,CHEST 2 VIEWS,$279.75
7170252,CHEST 3 VIEWS,$299.25
7170253,CHEST 4 OR MORE VIEWS,$337.00
7170254,ABD 1 VIEW,$368.75
7170255,ABD 2 VIEWS,$410.50
7170256,ABD 3 OR MORE VIEWS,$543.75
7170327,FLUORO LESS THEN 1 HR W IMAGES,"$1,321.29"
7170328,FLUORO LESS THEN 1HR NO IMAGES,"$1,321.29"
7170332,OR AORTOGRAPHY ABD CATH,"$7,245.65"
7170347,OR ANGIO EXTREM UNI SERIAL,"$6,403.75"
7170348,OR ANGIO EXTREM BIL SERIAL,"$6,403.75"
7170367,OR VENOGRAPHY EXTREM UNI,"$1,918.07"
7170369,VENOGRAPHY CAVAL INFERIOR,"$6,403.75"
7170651,BREAST SURGICAL SPECIMEN,$948.44
7170710,FLUORO LOC BIOP/ASP FINE NEEDL,$907.89
7170788,SHUNTOGRAM PREV NON-VAS SHUNT,$660.65
7170802,RIBS UNI W/ CHEST MIN 3 VIEWS,$484.42
7170804,THORACIC SPINE W/OBL MIN 4 VIE,$605.00
7170805,THORACIC SPINE AP/LAT/SWIM,$540.34
7170809,UPPER GI AIR CONT W/SB,"$1,515.80"
7170810,BE THERAPEUTIC INTUSSUSEPTION,$752.07
7170811,CHOLANGIOGRAPHY OR,$816.73
7170815,KNEE COMP 4 OR MORE VIEWS,$488.66
7170816,KNEES BOTH STAND/AP,$260.76
7170819,INJ SINUS TRACK; DIAG,$576.38
7170824,INJECTION CYSTOGRAM,$339.20
7170826,INJ URETHROCYSTOGRAM RETRO,$343.71
7170827,CATH/INTRO SALINE HYSTERO,$367.03
7170828,FLUORO LOC SPINE DIAG/THERA,$966.19
7170832,ENDO CATH BILIARY DUCT,$754.46
7170833,ENDO CATH PANCREATIC DUCT,$755.25
7170866,BREAST CYST ASPIRATION,$788.25
7170869,DELAY FILM,$0.00
7170870,PORTABLE STAT,
7170872,NASO/ORO GASTRIC TUBE PLACE,$336.02
7170903,ERCP,"$4,856.92"
7170948,SPINAL PUNCTURE LUMBAR,"$1,375.75"
7170957,FLUOROGUIDE CVA DEVICE,$415.26
7170959,CISTERNOGRAPHY,$794.47
7170960,MYELOGRAPHY CERVICAL,"$1,765.17"
7170962,MYELOGRAPHY LUMBOSACRAL,"$1,766.23"
7170963,MYELOGRPAHY 2 OR MORE REG,"$2,096.68"
7170968,ARTHROCENTESIS MEDIUM JOINT,$492.00
7170969,ARTHROCENTESIS MAJOR JOINT,$716.83
7170995,CHEST 2 VIEWS OHS,$0.00
7171101,MANDIBLE LTD,$299.98
7171102,MANDIBLE COMP MIN 4 VIEWS,$581.94
7171106,FACIAL BONES LESS THAN 3 VIEWS,$294.68
7171107,FACIAL BONES COMP MIN 3 VIEWS,$615.86
7171108,NASAL BONES COMP MIN 3 VIEWS,$383.19
7171111,ORBITS COMP MIN 4 VIEWS,$583.27
7171113,PARANASAL SINUS COMP MIN 3VIEW,$648.19
7171115,SKULL LTD LESS THAN 4 VIEWS,$500.06
7171116,SKULL COMP MIN 4 VIEWS,$604.47
7171120,TEMPOROMANDIBULAR JT BILAT,$751.81
7171121,ORTHOPANTOGRAM,$413.40
7171122,NECK SOFT TISSUE,$392.20
7171136,RIBS UNILAT 2 VIEWS,$361.73
7171137,RIBS BIL 3 VIEWS,$495.29
7171138,RIBS BILAT W/CHEST MIN 4 VIEWS,$632.56
7171139,STERNUM MIN 2 VIEWS,$415.79
7171141,SPINE 2-3 VIEWS,$284.50
7171142,SPINE 1 VIEW,$451.03
7171143,C-SPINE 2-3 VIEWS,$878.74
7171144,C-SPINE 4-5 VIEWS,"$1,137.12"
7171145,C-SPINE 6 OR MORE VIEWS,$890.93
7171146,T-SPINE 2 VIEWS,$520.20
7171149,L-SPINE 2-3 VIEWS,$518.08
7171150,L-SPINE MIN 4 VIEWS,$766.38
7171151,LUMBAR SPINE CP W/BENDING,$906.83
7171153,PELVIS 1-2 VIEWS,$398.83
7171156,SI JOINTS 3+ VIEWS,$290.97
7171157,SACRUM/COCCYX MIN 2 VIEWS,$308.99
7171158,CLAVICLE COMPLETE,$343.71
7171159,SCAPULA CP,$304.49
7171160,SHOULDER 1 VIEW,$265.27
7171161,SHOULDER COMP MIN 2 VIEWS,$544.84
7171163,HUMERUS MIN 2 VIEWS,$407.84
7171164,ELBOW 2 VIEWS,$405.72
7171165,ELBOW COMP 3 VIEWS,$620.10
7171166,FOREARM 2 VIEWS,$452.89
7171167,UPPER EXTREMITY INFANT MIN 2 V,$429.30
7171168,WRIST 2 VIEWS,$266.33
7171169,WRIST COMP MIN 3 VIEWS,$394.32
7171170,HAND 2 VIEWS,$329.13
7171171,HAND MIN 3 VIEWS,$465.08
7171172,FINGER(S) MIN 2 VIEWS,$299.98
7171173,HIP UNI W/PELVIS 1 VIEW,$191.07
7171174,HIP UNI W/PELVIS 2-3 VIEWS,$222.25
7171175,HIPS BILAT 2 VIEWS,$283.25
7171177,FEMUR 1 VIEW,$169.75
7171178,KNEE 1-2 VIEWS,$422.41
7171179,KNEE 3 VIEWS,$497.67
7171180,TIBIA/FIBULA 2 VIEWS,$366.23
7171181,LOWER EXTRIMITY INFANT MIN 2V,$233.73
7171182,ANKLE 2 VIEWS,$345.30
7171183,ANKLE COMP MIN 3 VIEWS,$497.67
7171184,FOOT 2 VIEWS,$360.67
7171185,FOOT COMP MIN 3 VIEWS,$499.00
7171186,CALCANEUS MIN 2 VIEWS,$359.61
7171187,TOE(S) MIN 2 VIEWS,$284.35
7171190,ABD SUP/ERECT/DECUB CHEST 1 VW,$732.46
7171214,CYSTOGRAPHY CP MIN 3 VIEWS,$773.01
7171220,OSSEOUS SURVEY LTD,$288.59
7171221,OSSEOUS SURVEY CP,$838.20
7171222,OSSEOUS SURVEY INFANT,$175.17
7171230,HIP UNI W/PELVIS MIN 4 VIEWS,$300.00
7171239,NOSE TO RECTUM FB CHILD,$396.36
7171245,HIPS BILAT W/PELVIS 3-4 VIEWS,$285.50
7171246,HIPS BILAT W/PELVIS MIN 5 VIEW,$542.50
7171247,FEMUR MIN 2 VIEWS,$171.75
7171248,SPINE ENTIRE 4/5 VIEWS EDD,$542.50
7171249,SPINE ENTIRE MIN 6 VIEWS EDD,$542.50
7171250,CHEST 1 VIEW,$241.75
7171251,CHEST 2 VIEWS,$279.75
7171252,CHEST 3 VIEWS,$299.25
7171253,CHEST 4 OR MORE VIEWS,$337.00
7171254,ABD 1 VIEW,$368.75
7171255,ABD 2 VIEWS,$410.50
7171256,ABD 3 OR MORE VIEWS,$543.75
7171257,INJ CONT KNEE ARTHRO/CT/MRI,$347.95
7171258,FNA BX W/O IMG EA ADDL LESION,$361.25
7171259,FNA BX W/FLUORO 1ST LESION,"$1,361.25"
7171260,FNA BX W/FLUORO EA ADDL LES,$361.25
7171802,RIBS UNI W/ CHEST MIN 3 VIEWS,$484.42
7171805,THORACIC SPINE AP/LAT/SWIM,$540.34
7171815,KNEE COMP 4 OR MORE VIEWS,$488.66
7171824,INJECTION CYSTOGRAM,$339.20
7171870,PORTABLE STAT,$0.00
7171876,INJECT HIP ARTHROGRAM,$716.83
7171968,ARTHROCENTESIS MEDIUM JOINT,$492.00
7171969,ARTHROCENTESIS MAJOR JOINT,$638.00
7173040,ENDOLUMINAL BIOP BILIARY TREE,"$3,231.50"
7173042,HEPATIC VENOGRAPH W/HEMO EVAL,"$6,980.25"
7173103,PERC LIVER BIOPSY,"$2,296.75"
7173200,COAGULATION TIME; ACTIVATED,$32.50
7173212,INSERT ARTERIAL CLOSURE DEVICE,$697.50
7173215,SP COMBO ANGIO EXTREMITY,
7173216,SP COMBO PERIPHERAL ANGIO,
7173217,SP COMBO INTERVENT PROCED,
7173218,SP COMBO RENAL ANGIO,
7173219,SP COMBO UROLOGICAL SYSTEM,
7173220,SP COMBO HEPATIC SYSTEM,
7173221,SP COMBO VENOGRAM,
7173222,SP COMBO DIALYSIS ACCESS,
7173223,SP COMBO TIPS,
7173224,SP COMBO AAA REPAIR,
7173225,EXCHANGE NEPHROSTOMY CATH,"$4,748.25"
7173226,INJ NEPHRO/URETEROGRAM NEW,"$1,584.00"
7173227,CONVERT NEPHROSTOMY CATH,"$4,748.25"
7173228,PLACE NEPHROURETERAL CATH,"$4,748.25"
7173232,ATHERECTOMY ILIAC EACH VESSEL,"$37,383.75"
7173301,CISTERNOGRAPHY,"$1,591.25"
7173302,TRNSLMN BALLOON ANGIO INIT ART,"$13,083.75"
